passing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,passing_yards,passing_yards_per_game,passing_completions,passing_attempts,completion_percentage,passing_touchdowns,interceptions_thrown,passer_rating,games_played,year,category
107,Austyn,Modrzewski,Austyn Modrzewski,/co/highlands-ranch/mountain-vista-golden-eagles/athletes/austyn-modrzewski/football/stats/?careerid=tor8i8k9i4jn7,tor8i8k9i4jn7,QB,Mountain Vista,CO,3407,3407,283.9,199,271,0.734,57,8,143,12,2024,passing
108,Brett,Paukstis,Brett Paukstis,/dc/washington/st-albans-bulldogs/athletes/brett-paukstis/football/stats/?careerid=e5366e9gfgcvf,e5366e9gfgcvf,QB,St. Albans,DC,3406,3406,262.0,241,357,0.675,37,17,113,13,2024,passing
109,Noah,Collins,Noah Collins,/wv/clay/clay-county-panthers/athletes/noah-collins/football/stats/?careerid=khhb1m94hbhdd,khhb1m94hbhdd,"QB, CB",Clay County,WV,3402,3402,309.3,211,315,0.67,43,9,131,11,2024,passing
110,Kadyn,Mitchell,Kadyn Mitchell,/al/dothan/houston-academy-raiders/athletes/kadyn-mitchell/football/stats/?careerid=2jr4ave5ud1sc,2jr4ave5ud1sc,"QB, FS",Houston Academy,AL,3401,3401,226.7,173,228,0.759,44,2,153,15,2024,passing
111,Myles,Lopez,Myles Lopez,/tx/edinburg/vela-sabercats/athletes/myles-lopez/football/stats/?careerid=0r1cmra7m59vf,0r1cmra7m59vf,QB,Pharr-San Juan-Alamo,TX,3395,3395,282.9,278,436,0.638,30,7,104,12,2024,passing
112,Lyndon,Worthy,Lyndon Worthy,/ga/sylvester/worth-county-rams/athletes/lyndon-worthy/football/stats/?careerid=b0hbicruhh555,b0hbicruhh555,QB,Worth County,GA,3385,3385,260.4,200,311,0.643,37,10,127,13,2024,passing
113,Cole,Taylor,Cole Taylor,/tx/pflugerville/pflugerville-panthers/athletes/cole-taylor/football/stats/?careerid=t85ru17gktqp9,t85ru17gktqp9,QB,Pflugerville,TX,3379,3379,281.6,230,316,0.728,43,6,139,12,2024,passing
114,Sidney,Holland Jr,Sidney Holland Jr,/tx/killeen/ellison-eagles/athletes/sidney-holland-jr/football/stats/?careerid=l8l0rkoo43im6,l8l0rkoo43im6,QB,Ellison,TX,3375,3375,306.8,250,380,0.658,38,8,118,11,2024,passing
115,Jack,Thomas,Jack Thomas,/ca/pacific-palisades/palisades-dolphins/athletes/jack-thomas/football/stats/?careerid=52qh15hu2g4td,52qh15hu2g4td,QB,Palisades,CA,3369,3369,240.6,197,353,0.558,46,5,122,14,2024,passing
116,Chase,Thompson,Chase Thompson,/mn/alexandria/alexandria-cardinals/athletes/chase-thompson/football/stats/?careerid=dv75kj9us82j3,dv75kj9us82j3,,Alexandria,MN,3367,3367,280.6,230,333,0.691,34,6,128,12,2024,passing
117,Dj,Barnes,Dj Barnes,/tx/shelbyville/shelbyville-dragons/athletes/dj-barnes/football/stats/?careerid=b1n0t77vkicj3,b1n0t77vkicj3,"QB, OLB",Shelbyville,TX,3359,3359,279.9,202,271,0.745,30,6,144,12,2024,passing
118,Chase,Kissell,Chase Kissell,/pa/altoona/bishop-guilfoyle-marauders/athletes/chase-kissell/football/stats/?careerid=71uln16eu16vf,71uln16eu16vf,"FS, QB",Bishop Guilfoyle,PA,3358,3358,209.9,208,290,0.717,40,8,138,16,2024,passing
119,Dusty,Bannister,Dusty Bannister,/ks/wellington/wellington-crusaders/athletes/dusty-bannister/football/stats/?careerid=dc78u6aogf5m6,dc78u6aogf5m6,QB,Wellington,KS,3346,3346,304.2,174,277,0.628,36,7,134,11,2024,passing
120,Marco,Rodriguez,Marco Rodriguez,/ks/shawnee-mission/bishop-miege-stags/athletes/marco-rodriguez/football/stats/?careerid=2icfollbnach1,2icfollbnach1,QB,Bishop Miege,KS,3342,3342,257.1,243,464,0.524,25,18,78,13,2024,passing
121,Gavin,Parkhurst,Gavin Parkhurst,/tx/fort-worth/all-saints-saints/athletes/gavin-parkhurst/football/stats/?careerid=ijevnqguerdaa,ijevnqguerdaa,"QB, DB",All Saints,TX,3341,3341,238.6,203,309,0.657,47,8,131,14,2024,passing
122,Zachary,Putnam,Zachary Putnam,/oh/bowerston/conotton-valley-rockets/athletes/zachary-putnam/football/stats/?careerid=mo25gin2umn88,mo25gin2umn88,"QB, DB",Conotton Valley,OH,3340,3340,256.9,264,421,0.627,40,11,108,13,2024,passing
123,Kaedyn,Marable,Kaedyn Marable,/tn/franklin/battle-ground-academy-wildcats/athletes/kaedyn-marable/football/stats/?careerid=1esjbleq82dj3,1esjbleq82dj3,"QB, FS",Battle Ground Academy,TN,3338,3338,238.4,233,329,0.708,35,3,135,14,2024,passing
124,Elijah,Melancon,Elijah Melancon,/nm/eunice/eunice-cardinals/athletes/elijah-melancon/football/stats/?careerid=hq71lshq7bfg0,hq71lshq7bfg0,"DB, QB",Eunice,NM,3338,3338,256.8,205,337,0.608,43,13,118,13,2024,passing
125,Ryne,Sheppard,Ryne Sheppard,/il/maroa/maroa-forsyth-trojans/athletes/ryne-sheppard/football/stats/?careerid=rlae1tmnbo311,rlae1tmnbo311,"QB, MLB",Maroa-Forsyth,IL,3331,3331,237.9,216,295,0.732,46,8,138,14,2024,passing
126,Abram,Wardell,Abram Wardell,/la/shreveport/calvary-baptist-academy-cavaliers/athletes/abram-wardell/football/stats/?careerid=l4d083b28su88,l4d083b28su88,QB,Calvary Baptist Academy,LA,3324,3324,255.7,193,268,0.72,42,4,147,13,2024,passing
127,Gabe,Drown,Gabe Drown,/va/manassas/northern-virginia-homeschool-centurions/athletes/gabe-drown/football/stats/?careerid=ceo0fq2cdie44,ceo0fq2cdie44,"QB, OLB",Northern Virginia HomeSchool,VA,3322,3322,302.0,214,316,0.677,46,13,125,11,2024,passing
128,Aj,Stowers,Aj Stowers,/ca/spring-valley/mount-miguel-matadors/athletes/aj-stowers/football/stats/?careerid=v5q9qgnf6mfn7,v5q9qgnf6mfn7,QB,Mount Miguel,CA,3317,3317,276.4,218,324,0.673,38,9,128,12,2024,passing
129,Creed,Barrett,Creed Barrett,/ok/washington/washington-warriors/athletes/creed-barrett/football/stats/?careerid=6kgqf64j8ibaa,6kgqf64j8ibaa,QB,Washington,OK,3315,3315,236.8,174,260,0.669,38,2,146,14,2024,passing
130,Jerry,Meyer iii,Jerry Meyer iii,/nv/henderson/lake-mead-christian-academy-eagles/athletes/jerry-meyer-iii/football/stats/?careerid=3b5o5uca4bsbb,3b5o5uca4bsbb,QB,Waxahachie,TX,3308,3308,254.5,219,377,0.581,29,6,106,13,2024,passing
131,Carson,Harris,Carson Harris,/oh/batavia/batavia-bulldogs/athletes/carson-harris/football/stats/?careerid=ciqa6dnif1hp9,ciqa6dnif1hp9,"QB, DB",Batavia,OH,3304,3304,300.4,229,360,0.636,38,12,115,11,2024,passing
132,Titan,Longson,Titan Longson,/ut/bountiful/viewmont-vikings/athletes/titan-longson/football/stats/?careerid=72rp10bh5r6p9,72rp10bh5r6p9,QB,Viewmont,UT,3299,3299,274.9,215,334,0.644,41,13,120,12,2024,passing
133,Graylyn,Fry,Graylyn Fry,/tx/frisco/panther-creek-panthers/athletes/graylyn-fry/football/stats/?careerid=rmqdcheln1611,rmqdcheln1611,QB,Panther Creek,TX,3290,3290,274.2,229,332,0.69,37,5,132,12,2024,passing
134,Johnny,O'brien,Johnny O'brien,/il/palatine/fremd-vikings/athletes/johnny-obrien/football/stats/?careerid=brn1uaq9rn133,brn1uaq9rn133,QB,Fremd,IL,3288,3288,298.9,219,324,0.676,39,6,133,11,2024,passing
135,Aiden,Patton,Aiden Patton,/pa/brockway/brockway-rovers/athletes/aiden-patton/football/stats/?careerid=j9ndoe3h8kmo8,j9ndoe3h8kmo8,"QB, MLB",Brockway,PA,3277,3277,273.1,205,331,0.619,38,11,119,12,2024,passing
136,Turner,Lachey,Turner Lachey,/oh/sidney/lehman-catholic-cavaliers/athletes/turner-lachey/football/stats/?careerid=vmmce42i05688,vmmce42i05688,"QB, WR",Lehman Catholic,OH,3274,3274,272.8,181,311,0.582,41,10,121,12,2024,passing
137,Thaddeus,Thatcher,Thaddeus Thatcher,/nv/las-vegas/arbor-view-aggies/athletes/thaddeus-thatcher/football/stats/?careerid=er49nnfv4cbj3,er49nnfv4cbj3,QB,Arbor View,NV,3271,3271,272.6,204,322,0.634,34,10,119,12,2024,passing
138,Dylan,Washick,Dylan Washick,/mo/monett/monett-cubs/athletes/dylan-washick/football/stats/?careerid=pqfphpve2ki88,pqfphpve2ki88,QB,Monett,MO,3269,3269,326.9,312,511,0.611,22,10,86,10,2024,passing
139,Trip,Baysinger,Trip Baysinger,/tx/hooks/hooks-hornets/athletes/trip-baysinger/football/stats/?careerid=pncs4covd3bff,pncs4covd3bff,"QB, FS",Liberty-Eylau,TX,3267,3267,233.4,193,292,0.661,44,8,132,14,2024,passing
140,Hayden,Fletcher,Hayden Fletcher,/az/peoria/liberty-lions/athletes/hayden-fletcher/football/stats/?careerid=vicanlr6fflp9,vicanlr6fflp9,QB,Liberty,AZ,3266,3266,251.2,237,374,0.634,33,7,113,13,2024,passing
141,Carson (cart'dawg),Boyd,Carson (cart'dawg) Boyd,/mo/st-louis/cardinal-ritter-college-prep-lions/athletes/carson-cartdawg-boyd/football/stats/?careerid=onuvc8t08tt33,onuvc8t08tt33,QB,Cardinal Ritter College Prep,MO,3261,3261,296.5,228,285,0.8,27,7,138,11,2024,passing
142,Christian,Langford,Christian Langford,/ga/sharpsburg/east-coweta-indians/athletes/christian-langford/football/stats/?careerid=9u117qbn641l5,9u117qbn641l5,QB,Langston Hughes,GA,3253,3253,216.9,175,237,0.738,38,4,148,15,2024,passing
143,Bryson,Riggins,Bryson Riggins,/al/seale/russell-county-warriors/athletes/bryson-riggins/football/stats/?careerid=ll526vq9sifff,ll526vq9sifff,QB,Russell County,AL,3251,3251,270.9,204,321,0.636,40,10,124,12,2024,passing
144,Miles,Teodecki,Miles Teodecki,/tx/austin/vandegrift-vipers/athletes/miles-teodecki/football/stats/?careerid=434ive7luahk4,434ive7luahk4,QB,Vandegrift,TX,3251,3251,203.2,201,290,0.693,48,7,136,16,2024,passing
145,Tyson,Broadway,Tyson Broadway,/nc/durham/southern-school-of-energy-and-sustainability-spartans/athletes/tyson-broadway/football/stats/?careerid=j9bmr50rqqlp9,j9bmr50rqqlp9,"QB, WR",Southern School of Energy and Sustainability,NC,3245,3245,249.6,145,234,0.62,22,7,125,13,2024,passing
146,Noah,Tasi,Noah Tasi,/ca/coalinga/coalinga-horned-toads/athletes/noah-tasi/football/stats/?careerid=5gka8gqsmev77,5gka8gqsmev77,QB,Coalinga,CA,3243,3243,216.2,240,358,0.67,41,9,123,15,2024,passing
147,Trey,Sagester,Trey Sagester,/oh/new-madison/tri-village-patriots/athletes/trey-sagester/football/stats/?careerid=u7ius73nen9dd,u7ius73nen9dd,QB,Tri-Village,OH,3242,3242,270.2,253,378,0.669,38,10,116,12,2024,passing
148,Ziondre,Williams,Ziondre Williams,/tx/anna/anna-coyotes/athletes/ziondre-williams/football/stats/?careerid=ib4jghbbom1bb,ib4jghbbom1bb,QB,Anna,TX,3242,3242,249.4,249,379,0.657,38,12,113,13,2024,passing
149,Samuel,Stockett,Samuel Stockett,/ms/madison/madison-ridgeland-academy-patriots/athletes/samuel-stockett/football/stats/?careerid=nn5419lkbfcqa,nn5419lkbfcqa,QB,Madison-Ridgeland Academy,MS,3239,3239,269.9,215,345,0.623,33,12,111,12,2024,passing
150,Brock,Shank,Brock Shank,/in/kokomo/northwestern-tigers/athletes/brock-shank/football/stats/?careerid=aaiq1ikrhqsvf,aaiq1ikrhqsvf,QB,Northwestern,IN,3239,3239,323.9,184,301,0.611,37,11,122,10,2024,passing
151,Justus,Kleitz,Justus Kleitz,/ny/elma/iroquois-redhawks/athletes/justus-kleitz/football/stats/?careerid=77a6c75ms1o66,77a6c75ms1o66,QB,Iroquois,NY,3234,3234,323.4,217,314,0.691,35,8,129,10,2024,passing
152,Devin,Craig,Devin Craig,/in/lapel/lapel-bulldogs/athletes/devin-craig/football/stats/?careerid=she49qac4ivm6,she49qac4ivm6,"QB, FS",Lapel,IN,3231,3231,248.5,234,355,0.659,30,10,111,13,2024,passing
153,Jace,Weiss,Jace Weiss,/ca/victorville/silverado-hawks/athletes/jace-weiss/football/stats/?careerid=19e9m76450ltd,19e9m76450ltd,QB,Silverado,CA,3226,3226,215.1,199,379,0.525,39,9,106,15,2024,passing
154,Ben,Brown,Ben Brown,/ga/norcross/wesleyan-wolves/athletes/ben-brown/football/stats/?careerid=6en8s7p8r0u99,6en8s7p8r0u99,QB,Wesleyan,GA,3225,3225,248.1,211,342,0.617,43,10,120,13,2024,passing
155,Brady,Edmunds,Brady Edmunds,/ca/huntington-beach/huntington-beach-oilers/athletes/brady-edmunds/football/stats/?careerid=qupj49obafal5,qupj49obafal5,QB,Huntington Beach,CA,3222,3222,268.5,217,348,0.624,36,9,116,12,2024,passing
156,Bryson,Beaver,Bryson Beaver,/ca/temecula/temecula-valley-golden-bears/athletes/bryson-beaver/football/stats/?careerid=9ct4q4mnlqo77,9ct4q4mnlqo77,QB,Vista Murrieta,CA,3214,3214,267.8,229,345,0.664,33,6,121,12,2024,passing
157,Mckay,Smith,Mckay Smith,/ut/spanish-fork/spanish-fork-dons/athletes/mckay-smith/football/stats/?careerid=2i2c6n0obrb00,2i2c6n0obrb00,"QB, SS",Spanish Fork,UT,3208,3208,229.1,230,332,0.693,30,5,124,14,2024,passing
158,Marcus,Flowers,Marcus Flowers,/tx/princeton/princeton-panthers/athletes/marcus-flowers/football/stats/?careerid=34vkpg34499ff,34vkpg34499ff,QB,Princeton,TX,3202,3202,320.2,236,389,0.607,31,15,97,10,2024,passing
159,Blake,Thomas,Blake Thomas,/tx/houston/summer-creek-bulldogs/athletes/blake-thomas/football/stats/?careerid=88bipq0supc66,88bipq0supc66,QB,Summer Creek,TX,3201,3201,213.4,212,343,0.618,39,8,121,15,2024,passing
160,Gannon,Jones,Gannon Jones,/nc/raleigh/cardinal-gibbons-crusaders/athletes/gannon-jones/football/stats/?careerid=ddo88m4016lee,ddo88m4016lee,QB,Cardinal Gibbons,NC,3194,3194,228.1,201,294,0.684,35,5,137,14,2024,passing
161,Weston,Nielsen,Weston Nielsen,/tx/bastrop/bastrop-bears/athletes/weston-nielsen/football/stats/?careerid=bgim5f4eis977,bgim5f4eis977,QB,Bastrop,TX,3185,3185,265.4,177,266,0.665,37,7,136,12,2024,passing
162,Brady,Jay,Brady Jay,/wa/moses-lake/moses-lake-mavericks/athletes/brady-jay/football/stats/?careerid=42b31acrniaaa,42b31acrniaaa,"QB, FS",Moses Lake,WA,3182,3182,318.2,266,377,0.706,45,5,130,10,2024,passing
163,Max,Medina,Max Medina,/ca/patterson/patterson-tigers/athletes/max-medina/football/stats/?careerid=0sle2p5dt0vg0,0sle2p5dt0vg0,QB,Patterson,CA,3179,3179,244.5,229,333,0.688,33,12,117,13,2024,passing
164,Jamison,Seese,Jamison Seese,/co/littleton/heritage-eagles/athletes/jamison-seese/football/stats/?careerid=33mjk0psps6sc,33mjk0psps6sc,"QB, FS",Heritage,CO,3170,3170,243.8,187,289,0.647,33,13,121,13,2024,passing
165,Davis,Strickland,Davis Strickland,/ga/madison/morgan-county-bulldogs/athletes/davis-strickland/football/stats/?careerid=bl9kvc1frngrb,bl9kvc1frngrb,QB,Morgan County,GA,3164,3164,243.4,209,290,0.721,40,7,137,13,2024,passing
166,Jacob,Mulhern,Jacob Mulhern,/va/nokesville/kettle-run-cougars/athletes/jacob-mulhern/football/stats/?careerid=2h4e49ca1e8p9,2h4e49ca1e8p9,"QB, WR",Kettle Run,VA,3163,3163,210.9,210,314,0.669,41,12,123,15,2024,passing
167,Casen,Carney,Casen Carney,/tx/muenster/muenster-hornets/athletes/casen-carney/football/stats/?careerid=iu5knjgtn3hn7,iu5knjgtn3hn7,"QB, DB",Muenster,TX,3163,3163,197.7,156,237,0.658,34,4,142,16,2024,passing
168,Devin,Edmonds,Devin Edmonds,/ga/gray/jones-county-greyhounds/athletes/devin-edmonds/football/stats/?careerid=m66qs47dk9c44,m66qs47dk9c44,QB,Jones County,GA,3161,3161,263.4,229,337,0.68,35,3,129,12,2024,passing
169,Aiden,Robinson,Aiden Robinson,/in/bunker-hill/maconaquah-braves/athletes/aiden-robinson/football/stats/?careerid=rcc7l2rj3oodd,rcc7l2rj3oodd,QB,Maconaquah,IN,3155,3155,286.8,216,299,0.722,42,7,136,11,2024,passing
170,Dominic,Garzolini,Dominic Garzolini,/in/clinton/south-vermillion-wildcats/athletes/dominic-garzolini/football/stats/?careerid=01qn3sifdo122,01qn3sifdo122,QB,South Vermillion,IN,3151,3151,286.5,176,272,0.647,44,6,135,11,2024,passing
171,Tate,Surber,Tate Surber,/tn/mckenzie/mckenzie-rebels/athletes/tate-surber/football/stats/?careerid=gaac7trbui877,gaac7trbui877,"QB, FS",McKenzie,TN,3148,3148,224.9,175,259,0.676,36,6,139,14,2024,passing
172,Chip,Green,Chip Green,/tx/littlefield/littlefield-wildcats/athletes/chip-green/football/stats/?careerid=9dk62evpjagp9,9dk62evpjagp9,QB,Littlefield,TX,3146,3146,242.0,220,332,0.663,28,7,116,13,2024,passing
173,Elijah,Haven,Elijah Haven,/la/baton-rouge/dunham-tigers/athletes/elijah-haven/football/stats/?careerid=l6k8o2imsh8qa,l6k8o2imsh8qa,,Dunham,LA,3137,3137,224.1,205,322,0.637,37,7,125,14,2024,passing
174,John,Thompson,John Thompson,/ar/centerton/bentonville-west-wolverines/athletes/john-thompson/football/stats/?careerid=nnktko9sjtlk4,nnktko9sjtlk4,"QB, WR",Bentonville West,AR,3134,3134,261.2,249,413,0.603,29,10,97,12,2024,passing
175,Geoffrey,Creighton lefevre,Geoffrey Creighton lefevre,/tx/donna/donna-redskins/athletes/geoffrey-creighton-lefevre/football/stats/?careerid=hssb0fsjelpk4,hssb0fsjelpk4,QB,Vela,TX,3133,3133,261.1,199,304,0.655,31,8,123,12,2024,passing
176,Bryston,Mccoy,Bryston Mccoy,/ar/arkadelphia/arkadelphia-badgers/athletes/bryston-mccoy/football/stats/?careerid=h8htievk79oue,h8htievk79oue,QB,Arkadelphia,AR,3122,3122,223.0,212,322,0.658,46,9,125,14,2024,passing
177,Joseph,Filardi,Joseph Filardi,/ny/dix-hills/half-hollow-hills-west-colts/athletes/joseph-filardi/football/stats/?careerid=sveafkn5nliaa,sveafkn5nliaa,"QB, FS",Half Hollow Hills West,NY,3115,3115,283.2,137,209,0.656,43,3,142,11,2024,passing
178,Isaiah,Carpenter,Isaiah Carpenter,/nm/albuquerque/st-pius-x-sartans/athletes/isaiah-carpenter/football/stats/?careerid=q7ji1c9mipudd,q7ji1c9mipudd,QB,St. Pius X,NM,3114,3114,239.5,205,376,0.545,34,15,96,13,2024,passing
179,Kase,Evans,Kase Evans,/tx/lexington/lexington-eagles/athletes/kase-evans/football/stats/?careerid=07f5t6a4nb1qa,07f5t6a4nb1qa,QB,Lexington,TX,3113,3113,222.4,210,343,0.612,37,7,118,14,2024,passing
180,Luke,Starr,Luke Starr,/oh/wooster/triway-titans/athletes/luke-starr/football/stats/?careerid=7dv3ri48u7900,7dv3ri48u7900,"QB, SS",Triway,OH,3110,3110,259.2,233,388,0.601,25,9,97,12,2024,passing
181,Eddie,Corkery,Eddie Corkery,/pa/state-college/state-college-little-lions/athletes/eddie-corkery/football/stats/?careerid=58tfbml158288,58tfbml158288,QB,State College,PA,3109,3109,239.2,155,278,0.558,38,9,121,13,2024,passing
182,Maison,Starkweather,Maison Starkweather,/ut/manti/manti-templars/athletes/maison-starkweather/football/stats/?careerid=mec6nhkpl6vee,mec6nhkpl6vee,QB,Manti,UT,3107,3107,310.7,216,350,0.617,40,8,119,10,2024,passing
183,AJ,Reynolds,AJ Reynolds,/in/martinsville/martinsville-artesians/athletes/aj-reynolds/football/stats/?careerid=1uou978rndi00,1uou978rndi00,,Martinsville,IN,3105,3105,221.8,213,315,0.676,38,13,122,14,2024,passing
184,Ennio,Yapoor,Ennio Yapoor,/fl/hialeah/champagnat-catholic-lions/athletes/ennio-yapoor/football/stats/?careerid=oefqooav8uo55,oefqooav8uo55,QB,Norland,FL,3105,3105,258.8,188,300,0.627,20,4,114,12,2024,passing
185,Aiden,Scott,Aiden Scott,/ks/tecumseh/shawnee-heights-thunderbirds/athletes/aiden-scott/football/stats/?careerid=gh16o79ku8udd,gh16o79ku8udd,QB,Shawnee Heights,KS,3103,3103,344.8,191,317,0.603,32,6,119,9,2024,passing
186,David,Potter,David Potter,/tx/texarkana/texas-tigers/athletes/david-potter/football/stats/?careerid=mgjn67se579bb,mgjn67se579bb,QB,Texas,TX,3100,3100,238.5,161,233,0.691,33,1,150,13,2024,passing
187,Trey,Wingard,Trey Wingard,/pa/dubois/dubois-beavers/athletes/trey-wingard/football/stats/?careerid=6dakcfhlsuk22,6dakcfhlsuk22,"QB, FS",DuBois,PA,3099,3099,258.2,227,347,0.654,38,6,123,12,2024,passing
188,CJ,Couch,CJ Couch,/sc/fort-mill/catawba-ridge-copperheads/athletes/cj-couch/football/stats/?careerid=d35qei82olr44,d35qei82olr44,QB,Catawba Ridge,SC,3096,3096,258.0,243,396,0.614,33,7,106,12,2024,passing
189,Max,Gerlich,Max Gerlich,/tx/del-valle/del-valle-cardinals/athletes/max-gerlich/football/stats/?careerid=m0ei740cq44sc,m0ei740cq44sc,QB,Anderson,TX,3095,3095,281.4,171,270,0.633,41,5,134,11,2024,passing
190,Blake,Spencer,Blake Spencer,/nm/bloomfield/bloomfield-bobcats/athletes/blake-spencer/football/stats/?careerid=km893u68hhqn7,km893u68hhqn7,,Bloomfield,NM,3092,3092,257.7,159,234,0.679,43,5,141,12,2024,passing
191,Sabby,Meassick,Sabby Meassick,/fl/winter-garden/foundation-academy-lions/athletes/sabby-meassick/football/stats/?careerid=ckal03877b400,ckal03877b400,QB,Tohopekaliga,FL,3089,3089,280.8,266,448,0.594,23,15,83,11,2024,passing
192,Brady,Goodman,Brady Goodman,/az/mesa/mountain-view-toros/athletes/brady-goodman/football/stats/?careerid=71ugmv4u2bsk4,71ugmv4u2bsk4,QB,Mountain View,AZ,3087,3087,220.5,202,314,0.643,43,4,131,14,2024,passing
193,Keyen,Crowder,Keyen Crowder,/in/lafayette/lafayette-jefferson-bronchos/athletes/keyen-crowder/football/stats/?careerid=n2k0nvj9b35ff,n2k0nvj9b35ff,QB,Lafayette Jefferson,IN,3085,3085,257.1,239,329,0.726,40,8,131,12,2024,passing
194,Braylon,Wagner,Braylon Wagner,/pa/new-bethlehem/redbank-valley-bulldogs/athletes/braylon-wagner/football/stats/?careerid=be1iu06crdi99,be1iu06crdi99,"QB, DB",Redbank Valley,PA,3083,3083,237.2,203,349,0.582,37,10,111,13,2024,passing
195,Jacob,Bell,Jacob Bell,/il/naperville/naperville-north-huskies/athletes/jacob-bell/football/stats/?careerid=e56rj4foqeraa,e56rj4foqeraa,QB,Naperville North,IL,3082,3082,308.2,251,397,0.632,38,7,112,10,2024,passing
196,Ryan,Downes,Ryan Downes,/fl/sarasota/booker-tornadoes/athletes/ryan-downes/football/stats/?careerid=12113a2to9sh1,12113a2to9sh1,QB,Booker,FL,3082,3082,237.1,141,201,0.701,35,3,146,13,2024,passing
197,Weston,Edmondson,Weston Edmondson,/tn/knoxville/grace-christian-academy-rams/athletes/weston-edmondson/football/stats/?careerid=aqgvjme9592j3,aqgvjme9592j3,QB,Grace Christian Academy,TN,3080,3080,256.7,233,346,0.673,32,8,116,12,2024,passing
198,Isaiah,Stephens,Isaiah Stephens,/oh/new-lexington/new-lexington-panthers/athletes/isaiah-stephens/football/stats/?careerid=lbgrlu47nkuh1,lbgrlu47nkuh1,"QB, CB",New Lexington,OH,3078,3078,236.8,192,301,0.638,36,6,129,13,2024,passing
199,Cole,Lueders,Cole Lueders,/ut/washington-terrace/bonneville-lakers/athletes/cole-lueders/football/stats/?careerid=6hffqo7c0heee,6hffqo7c0heee,QB,Bonneville,UT,3077,3077,279.7,261,422,0.618,26,12,93,11,2024,passing
200,Michael,Knudsen,Michael Knudsen,/ne/gretna/gretna-dragons/athletes/michael-knudsen/football/stats/?careerid=eeo6njp7ceb11,eeo6njp7ceb11,QB,Gretna,NE,3074,3074,307.4,193,323,0.598,29,7,112,10,2024,passing
201,Tyler,Jones,Tyler Jones,/nc/kinston/kinston-vikings/athletes/tyler-jones/football/stats/?careerid=uop6ncmrbq011,uop6ncmrbq011,QB,Kinston,NC,3069,3069,219.2,221,382,0.579,32,12,99,14,2024,passing
202,Jake,Roberson,Jake Roberson,/al/ohatchee/ohatchee-indians/athletes/jake-roberson/football/stats/?careerid=cpti21cupjlm6,cpti21cupjlm6,"QB, FS",Ohatchee,AL,3069,3069,279.0,179,281,0.637,32,8,127,11,2024,passing
203,Hayden,Hayes,Hayden Hayes,/fl/daytona-beach/seabreeze-sandcrabs/athletes/hayden-hayes/football/stats/?careerid=1lqa0b7vuf6cc,1lqa0b7vuf6cc,QB,Flagler Palm Coast,FL,3068,3068,278.9,161,238,0.676,34,1,148,11,2024,passing
204,Andrew,Hillstead,Andrew Hillstead,/ut/orem/timpanogos-timberwolves/athletes/andrew-hillstead/football/stats/?careerid=vsbd5h0td5dg0,vsbd5h0td5dg0,QB,Timpanogos,UT,3066,3066,278.7,255,418,0.61,35,7,104,11,2024,passing
205,Brayden,Schreck,Brayden Schreck,/oh/ironton/ironton-fighting-tigers/athletes/brayden-schreck/football/stats/?careerid=qql9hldl4m8i2,qql9hldl4m8i2,QB,Ironton,OH,3063,3063,191.4,189,260,0.727,37,8,139,16,2024,passing
206,Jack,Clark,Jack Clark,/ut/smithfield/sky-view-bobcats/athletes/jack-clark/football/stats/?careerid=von8ubdjoo7ue,von8ubdjoo7ue,QB,Sky View,UT,3061,3061,235.5,196,356,0.551,30,11,99,13,2024,passing
207,Trae,Taylor,Trae Taylor,/il/mundelein/carmel-corsairs/athletes/trae-taylor/football/stats/?careerid=dd3la24chr8vf,dd3la24chr8vf,QB,Carmel,IL,3061,3061,278.3,191,282,0.677,20,7,117,11,2024,passing
208,Jack,Lewis,Jack Lewis,/ca/san-jose/branham-bruins/athletes/jack-lewis/football/stats/?careerid=i9hcps5gtbubb,i9hcps5gtbubb,QB,Branham,CA,3059,3059,254.9,229,340,0.674,32,8,117,12,2024,passing
209,Drew,Luidhardt,Drew Luidhardt,/oh/pemberville/eastwood-eagles/athletes/drew-luidhardt/football/stats/?careerid=t5lcqhcsr8vqa,t5lcqhcsr8vqa,QB,Eastwood,OH,3058,3058,235.2,179,262,0.683,37,8,135,13,2024,passing
210,Dallas,Munn,Dallas Munn,/ca/sacramento/destiny-christian-academy-lions/athletes/dallas-munn/football/stats/?careerid=pnqdt34s4ero8,pnqdt34s4ero8,"QB, FS",Destiny Christian Academy,CA,3057,3057,235.2,198,290,0.683,25,6,123,13,2024,passing
211,Quinn,Murphy,Quinn Murphy,/tx/argyle/liberty-christian-warriors/athletes/quinn-murphy/football/stats/?careerid=jlbmdhfrm3c00,jlbmdhfrm3c00,QB,Liberty Christian,TX,3055,3055,235.0,218,332,0.657,43,3,131,13,2024,passing
212,Dominic,Duran,Dominic Duran,/ca/oxnard/pacifica-tritons/athletes/dominic-duran/football/stats/?careerid=54ddrok2mj2rb,54ddrok2mj2rb,QB,Pacifica,CA,3055,3055,218.2,214,352,0.608,33,10,108,14,2024,passing
213,Braylon,Anderson,Braylon Anderson,/ne/oakland/oakland-craig-knights/athletes/braylon-anderson/football/stats/?careerid=5rnkarl7rq0j3,5rnkarl7rq0j3,"QB, FS",Oakland-Craig,NE,3055,3055,305.5,200,292,0.685,32,8,128,10,2024,passing
