receiving_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,receiving_yards,receiving_yards_per_game,yards_per_reception,receptions,longest_reception,receiving_touchdowns,games_played,year,category
108,Myles,Redding,Myles Redding,/ga/mableton/whitefield-academy-wolfpack/athletes/myles-redding/football/stats/?careerid=840g37a36ns99,840g37a36ns99,"WR, CB",Whitefield Academy,GA,1113,1113,101.2,17.67,63,80,7,11,2020,receiving
109,Tayshaun,Shipp,Tayshaun Shipp,/ga/sylvester/worth-county-rams/athletes/tayshaun-shipp/football/stats/?careerid=0rug2e2tfbe88,0rug2e2tfbe88,ATH,Worth County,GA,1109,1109,110.9,16.8,66,99,13,10,2020,receiving
110,Omar,Cooper,Omar Cooper,/in/indianapolis/lawrence-north-wildcats/athletes/omar-cooper/football/stats/?careerid=45cjol6h9d822,45cjol6h9d822,WR,Lawrence North,IN,1101,1101,110.1,28.97,38,74,13,10,2020,receiving
111,Caleb,Oakley,Caleb Oakley,/sc/mullins/pee-dee-academy-golden-eagles/athletes/caleb-oakley/football/stats/?careerid=12368h5usqk88,12368h5usqk88,"CB, WR",Pee Dee Academy,SC,1100,1100,122.2,18.97,58,89,14,9,2020,receiving
112,Carson,Repass,Carson Repass,/tn/franklin/franklin-admirals/athletes/carson-repass/football/stats/?careerid=ccl3fmg0ap6rb,ccl3fmg0ap6rb,"WR, SS",Franklin,TN,1098,1098,84.5,16.89,65,83,10,13,2020,receiving
113,Deuce,Moore,Deuce Moore,/ar/lepanto/east-poinsett-county-warriors/athletes/deuce-moore/football/stats/?careerid=6ufl8u7bgelvf,6ufl8u7bgelvf,"DE, TE",East Poinsett County,AR,1097,1097,91.4,17.98,61,72,13,12,2020,receiving
114,Andrew,Douglas,Andrew Douglas,/ga/atlanta/mount-vernon-mustangs/athletes/andrew-douglas/football/stats/?careerid=94v49u6dnoip9,94v49u6dnoip9,,Mount Vernon,GA,1096,1096,109.6,17.97,61,0,8,10,2020,receiving
115,Kyle,Harrison,Kyle Harrison,/tx/buffalo/buffalo-bison/athletes/kyle-harrison/football/stats/?careerid=d61td6e7im6cc,d61td6e7im6cc,"WR, CB",Buffalo,TX,1096,1096,84.3,17.68,62,73,16,13,2020,receiving
116,James,Palmer,James Palmer,/ut/lehi/skyridge-falcons/athletes/james-palmer/football/stats/?careerid=95limutt5gm99,95limutt5gm99,WR,Skyridge,UT,1095,1095,84.2,16.85,65,96,14,13,2020,receiving
117,Jackson,Green,Jackson Green,/ky/nicholasville/west-jessamine-colts/athletes/jackson-green/football/stats/?careerid=lbddrsjnhtmtd,lbddrsjnhtmtd,,West Jessamine,KY,1093,1093,136.6,17.63,62,0,8,8,2020,receiving
118,Noah,Moix,Noah Moix,/ar/harrison/harrison-goblins/athletes/noah-moix/football/stats/?careerid=l70u6imjulpi2,l70u6imjulpi2,"WR, CB",Harrison,AR,1091,1091,83.9,30.31,36,95,13,13,2020,receiving
119,Liam,Clifford,Liam Clifford,/oh/cincinnati/st-xavier-bombers/athletes/liam-clifford/football/stats/?careerid=of9dgo1044i00,of9dgo1044i00,QB,St. Xavier,OH,1090,1090,90.8,15.14,72,80,12,12,2020,receiving
120,Ty,Pruett,Ty Pruett,/tx/wimberley/wimberley-texans/athletes/ty-pruett/football/stats/?careerid=epkr5dbhvdttd,epkr5dbhvdttd,"WR, FS",Wimberley,TX,1089,1089,77.8,21.35,51,50,15,14,2020,receiving
121,Tre,Harden,Tre Harden,/tx/montgomery/montgomery-bears/athletes/tre-harden/football/stats/?careerid=kco3kd1m7l333,kco3kd1m7l333,WR,Montgomery,TX,1088,1088,108.8,20.15,54,87,9,10,2020,receiving
122,Jamarcus,Jones,Jamarcus Jones,/ms/union/union-yellowjackets/athletes/jamarcus-jones/football/stats/?careerid=a797vr2uraatd,a797vr2uraatd,"WR, OLB",Union,MS,1087,1087,98.8,23.63,46,0,10,11,2020,receiving
123,Eli,Merck,Eli Merck,/sc/central/daniel-lions/athletes/eli-merck/football/stats/?careerid=88ikf522c02ff,88ikf522c02ff,"QB, WR",Daniel,SC,1082,1082,108.2,25.16,43,0,16,10,2020,receiving
124,Zeke,Long,Zeke Long,/tx/mckinney/mckinney-christian-academy-mustangs/athletes/zeke-long/football/stats/?careerid=p5uk9b1qmbf00,p5uk9b1qmbf00,"WR, CB",McKinney Christian Academy,TX,1079,1079,134.9,34.81,31,78,19,8,2020,receiving
125,Cj,Nelson,Cj Nelson,/tx/north-richland-hills/richland-royals/athletes/cj-nelson/football/stats/?careerid=pjhuu100vvm22,pjhuu100vvm22,"WR, FS",Richland,TX,1079,1079,134.9,22.48,48,89,14,8,2020,receiving
126,Hayden,Switzer,Hayden Switzer,/in/greencastle/south-putnam-eagles/athletes/hayden-switzer/football/stats/?careerid=133tfism0ud00,133tfism0ud00,"WR, FS",South Putnam,IN,1078,1078,82.9,21.56,50,81,10,13,2020,receiving
127,Darian,Carr,Darian Carr,/tx/sweetwater/sweetwater-mustangs/athletes/darian-carr/football/stats/?careerid=lkvfaok0rp011,lkvfaok0rp011,"WR, CB",Sweetwater,TX,1076,1076,107.6,23.91,45,94,19,10,2020,receiving
128,Joseph,Graham jr.,Joseph Graham jr.,/tx/mission/pioneer-diamondbacks/athletes/joseph-graham-jr/football/stats/?careerid=crut2ksqab499,crut2ksqab499,"WR, SS",Pioneer,TX,1075,1075,119.4,21.08,51,68,13,9,2020,receiving
129,Zach,Vode,Zach Vode,/in/hobart/hobart-brickies/athletes/zach-vode/football/stats/?careerid=ehvmiuri9tscc,ehvmiuri9tscc,"CB, WR",Hobart,IN,1074,1074,76.7,19.18,56,76,9,14,2020,receiving
130,Hal,Presley,Hal Presley,/tx/arlington/mansfield-summit-jaguars/athletes/hal-presley/football/stats/?careerid=93enq0t1mj455,93enq0t1mj455,"WR, QB",Mansfield Summit,TX,1073,1073,82.5,24.95,43,56,16,13,2020,receiving
131,David,Hair,David Hair,/ut/orem/mountain-view-bruins/athletes/david-hair/football/stats/?careerid=uiq3novjt86sc,uiq3novjt86sc,"WR, TE",Mountain View,UT,1072,1072,119.1,17.29,62,65,11,9,2020,receiving
132,Beau,Jolly,Beau Jolly,/tx/christoval/christoval-cougars/athletes/beau-jolly/football/stats/?careerid=ubvh6iul3i1td,ubvh6iul3i1td,"WR, CB",Christoval,TX,1071,1071,82.4,19.83,54,65,17,13,2020,receiving
133,Trent,Broadnax,Trent Broadnax,/ga/savannah/benedictine-cadets/athletes/trent-broadnax/football/stats/?careerid=qtehmul8ujdrb,qtehmul8ujdrb,"WR, FS",Benedictine,GA,1069,1069,89.1,16.2,66,0,14,12,2020,receiving
134,Joseph,R himon,Joseph R himon,/ar/little-rock/pulaski-academy-bruins/athletes/joseph-r-himon/football/stats/?careerid=uha99pfantl77,uha99pfantl77,"RB, SS",Pulaski Academy,AR,1068,1068,82.2,13.35,80,82,9,13,2020,receiving
135,Jamari,Gassett,Jamari Gassett,/fl/tampa/tampa-bay-tech-titans/athletes/jamari-gassett/football/stats/?careerid=q5vjoee06p144,q5vjoee06p144,"WR, KR",Tampa Bay Tech,FL,1066,1066,88.8,23.69,45,80,9,12,2020,receiving
136,Preston,Mann,Preston Mann,/ut/st-george/pine-view-panthers/athletes/preston-mann/football/stats/?careerid=2jpl54n8opcee,2jpl54n8opcee,"SB, WR",Pine View,UT,1065,1065,76.1,18.36,58,0,13,14,2020,receiving
137,Mekhi,Mews,Mekhi Mews,/ga/lawrenceville/central-gwinnett-black-knights/athletes/mekhi-mews/football/stats/?careerid=ku41ardloqetd,ku41ardloqetd,"WR, RB",Central Gwinnett,GA,1065,1065,106.5,14.01,76,30,8,10,2020,receiving
138,Alex,Brown,Alex Brown,/fl/wildwood/wildwood-wildcats/athletes/alex-brown/football/stats/?careerid=aj5arsnjsgq00,aj5arsnjsgq00,"WR, DB",Wildwood,FL,1063,1063,96.6,26.58,40,70,12,11,2020,receiving
139,Gabe,Escobedo,Gabe Escobedo,/az/miami/miami-vandals/athletes/gabe-escobedo/football/stats/?careerid=td056bpsdetue,td056bpsdetue,"WR, FS",Miami,AZ,1061,1061,151.6,22.57,47,76,13,7,2020,receiving
140,Tristan,Castillo,Tristan Castillo,/tx/mission/pioneer-diamondbacks/athletes/tristan-castillo/football/stats/?careerid=3s1ol91a0etaa,3s1ol91a0etaa,"WR, RB",Pioneer,TX,1061,1061,117.9,16.08,66,79,10,9,2020,receiving
141,Josh,Patterson,Josh Patterson,/ga/sugar-hill/georgia-force-christian-blue-knights/athletes/josh-patterson/football/stats/?careerid=s8f2a25tsfg55,s8f2a25tsfg55,WR,Georgia Force Christian,GA,1059,1059,96.3,24.07,44,75,17,11,2020,receiving
142,Leo,Blackburn,Leo Blackburn,/ga/atlanta/westlake-lions/athletes/leo-blackburn/football/stats/?careerid=cc3nnkcvcc0h1,cc3nnkcvcc0h1,,Westlake,GA,1059,1059,88.2,20.76,51,0,10,12,2020,receiving
143,Callen,Mccasland,Callen Mccasland,/tx/archer-city/archer-city-wildcats/athletes/callen-mccasland/football/stats/?careerid=4ndlm912aj6j3,4ndlm912aj6j3,,Archer City,TX,1058,1058,105.8,14.49,73,73,13,10,2020,receiving
144,Tyson,Cornett,Tyson Cornett,/tx/jewett/leon-cougars/athletes/tyson-cornett/football/stats/?careerid=pej10e6jme5k4,pej10e6jme5k4,"FS, WR",Leon,TX,1057,1057,105.7,16.02,66,74,11,10,2020,receiving
145,Colton,Graham,Colton Graham,/mt/polson/polson-pirates/athletes/colton-graham/football/stats/?careerid=8glnhqa91gpaa,8glnhqa91gpaa,WR,Polson,MT,1056,1056,150.9,15.53,68,65,12,7,2020,receiving
146,Javon,Campbell,Javon Campbell,/va/king-george/king-george-foxes/athletes/javon-campbell/football/stats/?careerid=pm41acl56r9vf,pm41acl56r9vf,"RB, FS",King George,VA,1054,1054,117.1,18.82,56,80,14,9,2020,receiving
147,Chad,Parton,Chad Parton,/pa/allentown/salisbury-township-falcons/athletes/chad-parton/football/stats/?careerid=nnu1aa616m177,nnu1aa616m177,"RB, CB",Salisbury Township,PA,1052,1052,131.5,18.14,58,80,12,8,2020,receiving
148,Nathan,Sykes,Nathan Sykes,/tx/millsap/millsap-bulldogs/athletes/nathan-sykes/football/stats/?careerid=a0enfl9d741m6,a0enfl9d741m6,WR,Millsap,TX,1051,1051,95.5,15.92,66,75,8,11,2020,receiving
149,Vernon,Mosley iii,Vernon Mosley iii,/tx/houston/sterling-raiders/athletes/vernon-mosley-iii/football/stats/?careerid=1d593vmitd455,1d593vmitd455,"CB, RB",Sterling,TX,1050,1050,116.7,22.83,46,97,15,9,2020,receiving
150,Agiye,Hall,Agiye Hall,/fl/valrico/bloomingdale-bulls/athletes/agiye-hall/football/stats/?careerid=j1vjpres83ch1,j1vjpres83ch1,WR,Bloomingdale,FL,1050,1050,87.5,19.09,55,82,13,12,2020,receiving
151,Joseph,Wilson,Joseph Wilson,/la/shreveport/calvary-baptist-academy-cavaliers/athletes/joseph-wilson/football/stats/?careerid=dicvi4i8vgb22,dicvi4i8vgb22,"RB, WR",Calvary Baptist Academy,LA,1049,1049,95.4,15.89,66,0,14,11,2020,receiving
152,Taco,Dowler,Taco Dowler,/mt/billings/billings-west-golden-bears/athletes/taco-dowler/football/stats/?careerid=c97ti094r8lcc,c97ti094r8lcc,WR,Billings West,MT,1048,1048,104.8,20.55,51,97,13,10,2020,receiving
153,Jordan,Brown,Jordan Brown,/ks/basehor/basehor-linwood-bobcats/athletes/jordan-brown/football/stats/?careerid=j4ga10im85v33,j4ga10im85v33,WR,Basehor-Linwood,KS,1048,1048,95.3,14.36,73,56,16,11,2020,receiving
154,Adam,Norman,Adam Norman,/in/milan/milan-indians/athletes/adam-norman/football/stats/?careerid=vlvqn5r6ngjdd,vlvqn5r6ngjdd,"WR, FS",Milan,IN,1047,1047,95.2,17.45,60,78,16,11,2020,receiving
155,Cayden,Davis,Cayden Davis,/tx/caddo-mills/caddo-mills-foxes/athletes/cayden-davis/football/stats/?careerid=a7r87462bh4o8,a7r87462bh4o8,,Caddo Mills,TX,1046,1046,80.5,24.33,43,75,9,13,2020,receiving
156,Wallace,Stovall,Wallace Stovall,/in/avon/avon-orioles/athletes/wallace-stovall/football/stats/?careerid=r9a3ktird1icc,r9a3ktird1icc,"WR, QB",Avon,IN,1046,1046,104.6,17.73,59,71,12,10,2020,receiving
157,Peyton,Hester,Peyton Hester,/ar/hackett/hackett-hornets/athletes/peyton-hester/football/stats/?careerid=prg3qka544um6,prg3qka544um6,,Hackett,AR,1043,1043,104.3,18.3,57,0,11,10,2020,receiving
158,Johnson,Wells,Johnson Wells,/ms/louisville/winston-academy-patriots/athletes/johnson-wells/football/stats/?careerid=ut6lf2hd70qj3,ut6lf2hd70qj3,"WR, LB",Winston Academy,MS,1042,1042,94.7,20.84,50,65,11,11,2020,receiving
159,Antrelle,Sims,Antrelle Sims,/ms/wesson/wesson-cobras/athletes/antrelle-sims/football/stats/?careerid=9jmvsj5or2t55,9jmvsj5or2t55,"QB, WR",Wesson,MS,1041,1041,94.6,18.26,57,74,15,11,2020,receiving
160,Trejon,Spiller,Trejon Spiller,/tx/killeen/ellison-eagles/athletes/trejon-spiller/football/stats/?careerid=os4en2vu14u66,os4en2vu14u66,"WR, CB",Ellison,TX,1037,1037,115.2,19.2,54,74,10,9,2020,receiving
161,Caleb,Dewey,Caleb Dewey,/in/edinburgh/edinburgh-lancers/athletes/caleb-dewey/football/stats/?careerid=ku37rel2ucctd,ku37rel2ucctd,"QB, WR",Edinburgh,IN,1037,1037,103.7,15.95,65,0,13,10,2020,receiving
162,Isiah,Stevens,Isiah Stevens,/tx/lewisville/lewisville-farmers/athletes/isiah-stevens/football/stats/?careerid=dv05o5hmupe00,dv05o5hmupe00,"WR, DB",Lewisville,TX,1036,1036,115.1,17.86,58,48,12,9,2020,receiving
163,Dywane,Ford jr.,Dywane Ford jr.,/tx/el-paso/parkland-matadors/athletes/dywane-ford-jr/football/stats/?careerid=4i5fed2u7h444,4i5fed2u7h444,"WR, RB",Parkland,TX,1034,1034,129.2,21.1,49,72,11,8,2020,receiving
164,Donny,Bishop,Donny Bishop,/tx/crane/crane-cranes/athletes/donny-bishop/football/stats/?careerid=95gkrptff9lue,95gkrptff9lue,"WR, CB",Crane,TX,1034,1034,103.4,14.77,70,41,14,10,2020,receiving
165,Austin,Rush,Austin Rush,/az/yuma/yuma-catholic-shamrocks/athletes/austin-rush/football/stats/?careerid=40qhfolb693ff,40qhfolb693ff,"WR, DB",Yuma Catholic,AZ,1033,1033,93.9,18.78,55,0,16,11,2020,receiving
166,Baron,Brown,Baron Brown,/tx/henrietta/henrietta-bearcats/athletes/baron-brown/football/stats/?careerid=l7j3so57b55aa,l7j3so57b55aa,"WR, CB",Henrietta,TX,1032,1032,103.2,18.76,55,97,9,10,2020,receiving
167,Tanner,Barcus,Tanner Barcus,/ks/parsons/parsons-vikings/athletes/tanner-barcus/football/stats/?careerid=6r909pk1j7vg0,6r909pk1j7vg0,"WR, CB",Parsons,KS,1032,1032,114.7,13.76,75,64,13,9,2020,receiving
168,Christian,Benson,Christian Benson,/tx/dallas/parish-episcopal-panthers/athletes/christian-benson/football/stats/?careerid=kv5eekj6l1etd,kv5eekj6l1etd,"RB, SB",Parish Episcopal,TX,1031,1031,93.7,16.63,62,0,10,11,2020,receiving
169,Marcus,Collins,Marcus Collins,/tx/magnolia/magnolia-west-mustangs/athletes/marcus-collins/football/stats/?careerid=0mt19btunl4qa,0mt19btunl4qa,"WR, TE",Magnolia West,TX,1030,1030,103.0,21.46,48,90,12,10,2020,receiving
170,Shea,Morgan,Shea Morgan,/pa/pine-grove/pine-grove-cardinals/athletes/shea-morgan/football/stats/?careerid=l0jr88pofbpbb,l0jr88pofbpbb,"WR, CB",Pine Grove,PA,1030,1030,103.0,15.85,65,51,12,10,2020,receiving
171,Matthew,Golden,Matthew Golden,/tx/houston/klein-cain-hurricanes/athletes/matthew-golden/football/stats/?careerid=chcvchsgm1500,chcvchsgm1500,"WR, RB",Klein Cain,TX,1027,1027,102.7,23.88,43,85,7,10,2020,receiving
172,Brett,Bronson,Brett Bronson,/id/kimberly/kimberly-bulldogs/athletes/brett-bronson/football/stats/?careerid=gqemsq90b78j3,gqemsq90b78j3,"WR, CB",Kimberly,ID,1027,1027,93.4,18.02,57,0,16,11,2020,receiving
173,Josh,Cameron,Josh Cameron,/tx/cedar-park/cedar-park-timberwolves/athletes/josh-cameron/football/stats/?careerid=3btgqjdoeph99,3btgqjdoeph99,"WR, CB",Cedar Park,TX,1027,1027,79.0,13.51,76,69,12,13,2020,receiving
174,Jackson,Richmond,Jackson Richmond,/ar/north-little-rock/central-arkansas-christian-mustangs/athletes/jackson-richmond/football/stats/?careerid=golstp3sho6sc,golstp3sho6sc,"WR, FS",Central Arkansas Christian,AR,1024,1024,93.1,17.66,58,75,5,11,2020,receiving
175,Kwade,Hegtvedt,Kwade Hegtvedt,/tx/cedar-park/vista-ridge-rangers/athletes/kwade-hegtvedt/football/stats/?careerid=7qla1hi91e4k4,7qla1hi91e4k4,"SB, SS",Vista Ridge,TX,1023,1023,113.7,14.41,71,75,10,9,2020,receiving
176,Tanner,Schneiderheinz,Tanner Schneiderheinz,/ne/central-city/central-city-bison/athletes/tanner-schneiderheinz/football/stats/?careerid=v526kgkr25trb,v526kgkr25trb,"WR, CB",Central City,NE,1023,1023,113.7,10.23,100,56,13,9,2020,receiving
177,Quan,Lee,Quan Lee,/fl/gainesville/buchholz-bobcats/athletes/quan-lee/football/stats/?careerid=pjdfh1pg32111,pjdfh1pg32111,WR,Buchholz,FL,1021,1021,102.1,20.02,51,78,13,10,2020,receiving
178,Rodrigo,Lopez,Rodrigo Lopez,/ga/oakwood/west-hall-spartans/athletes/rodrigo-lopez/football/stats/?careerid=nomv6s1j3cjrb,nomv6s1j3cjrb,,West Hall,GA,1021,1021,102.1,15.95,64,85,7,10,2020,receiving
179,Gavin,Johnson,Gavin Johnson,/ok/mcalester/mcalester-buffaloes/athletes/gavin-johnson/football/stats/?careerid=4e4d3crn6dpbb,4e4d3crn6dpbb,"WR, OLB",McAlester,OK,1020,1020,78.5,23.18,44,68,5,13,2020,receiving
180,Evan,Gandee,Evan Gandee,/oh/vincent/warren-warriors/athletes/evan-gandee/football/stats/?careerid=dhc1gmbqu5bh1,dhc1gmbqu5bh1,"WR, CB",Warren,OH,1019,1019,113.2,15.68,65,88,11,9,2020,receiving
181,Carson,Shoemaker,Carson Shoemaker,/ne/hastings/hastings-tigers/athletes/carson-shoemaker/football/stats/?careerid=rjacguuh88911,rjacguuh88911,"RB, SB",Hastings,NE,1017,1017,92.5,16.4,62,80,11,11,2020,receiving
182,Draper,Parker,Draper Parker,/tx/sealy/sealy-tigers/athletes/draper-parker/football/stats/?careerid=5otspieq6eaqa,5otspieq6eaqa,"WR, QB",Sealy,TX,1017,1017,84.8,15.65,65,0,14,12,2020,receiving
183,James,Blackstrain,James Blackstrain,/fl/melbourne/holy-trinity-episcopal-academy-tigers/athletes/james-blackstrain/football/stats/?careerid=7ubfhs73p5g66,7ubfhs73p5g66,WR,Holy Trinity Episcopal Academy,FL,1015,1015,112.8,18.8,54,80,9,9,2020,receiving
184,Emari,Pait,Emari Pait,/ca/culver-city/culver-city-centaurs/athletes/emari-pait/football/stats/?careerid=4u000dcur16dd,4u000dcur16dd,"WR, FS",Culver City,CA,1014,1014,202.8,26.0,39,75,15,5,2020,receiving
185,Nick,Anderson,Nick Anderson,/tx/austin/austin-maroons/athletes/nick-anderson/football/stats/?careerid=5s26stacg7sm6,5s26stacg7sm6,"WR, CB",Austin,TX,1014,1014,112.7,16.9,60,0,20,9,2020,receiving
186,Anthone,Stone,Anthone Stone,/al/florala/florala-wildcats/athletes/anthone-stone/football/stats/?careerid=as0soun3vp622,as0soun3vp622,WR,Florala,AL,1012,1012,101.2,16.59,61,78,10,10,2020,receiving
187,Tanner,Mroz,Tanner Mroz,/in/lapel/lapel-bulldogs/athletes/tanner-mroz/football/stats/?careerid=prfpgi0efocqa,prfpgi0efocqa,"SB, FS",Lapel,IN,1011,1011,84.2,19.82,51,0,9,12,2020,receiving
188,Erin,Mathes,Erin Mathes,/ar/quitman/quitman-bulldogs/athletes/erin-mathes/football/stats/?careerid=u362k7v3nd0p9,u362k7v3nd0p9,"FS, K",Quitman,AR,1010,1010,84.2,17.72,57,0,10,12,2020,receiving
189,Chris,Marshall,Chris Marshall,/tx/missouri-city/fort-bend-marshall-buffalos/athletes/chris-marshall/football/stats/?careerid=qcqmmc9fiaml5,qcqmmc9fiaml5,WR,Fort Bend Marshall,TX,1008,1008,84.0,22.91,44,93,17,12,2020,receiving
190,Joseph,Manjack,Joseph Manjack,/tx/tomball/tomball-memorial-wildcats/athletes/joseph-manjack/football/stats/?careerid=2m5140radfecc,2m5140radfecc,"WR, QB",Tomball Memorial,TX,1008,1008,84.0,21.91,46,75,16,12,2020,receiving
191,Trace,Morrison,Trace Morrison,/tx/stephenville/stephenville-yellow-jackets-honeybees/athletes/trace-morrison/football/stats/?careerid=vmev40p78tfvf,vmev40p78tfvf,"WR, FS",Stephenville,TX,1008,1008,84.0,17.08,59,75,10,12,2020,receiving
192,Rayden,Campbell,Rayden Campbell,/tx/corpus-christi/flour-bluff-hornets/athletes/rayden-campbell/football/stats/?careerid=os6bp89ceietd,os6bp89ceietd,"FS, CB",Flour Bluff,TX,1007,1007,77.5,20.55,49,81,12,13,2020,receiving
193,Devin,Ramsey,Devin Ramsey,/tn/elizabethton/unaka-rangers/athletes/devin-ramsey/football/stats/?careerid=mlug9nf0ni2td,mlug9nf0ni2td,"WR, CB",Unaka,TN,1007,1007,125.9,17.07,59,60,11,8,2020,receiving
194,Bradan,Manning,Bradan Manning,/tx/elysian-fields/elysian-fields-yellowjackets/athletes/bradan-manning/football/stats/?careerid=spmbikn557oj3,spmbikn557oj3,"WR, FS",Elysian Fields,TX,1005,1005,83.8,19.71,51,0,14,12,2020,receiving
195,Kolby,White,Kolby White,/ut/cedar-city/cedar-reds/athletes/kolby-white/football/stats/?careerid=64hd1lc5g1qp9,64hd1lc5g1qp9,"WR, CB",Cedar,UT,1005,1005,83.8,18.27,55,62,9,12,2020,receiving
196,Davis,Ellis,Davis Ellis,/fl/jacksonville/bolles-bulldogs/athletes/davis-ellis/football/stats/?careerid=3n4cuvk1vlr22,3n4cuvk1vlr22,WR,Bolles,FL,1004,1004,83.7,24.49,41,76,10,12,2020,receiving
197,Cooper,Kelley,Cooper Kelley,/al/hoover/spain-park-jaguars/athletes/cooper-kelley/football/stats/?careerid=cvad58r9ukdj3,cvad58r9ukdj3,WR,Spain Park,AL,1004,1004,100.4,18.59,54,70,14,10,2020,receiving
198,Jaquaize,Pettaway,Jaquaize Pettaway,/tx/houston/langham-creek-lobos/athletes/jaquaize-pettaway/football/stats/?careerid=lsaj6odhc4pcc,lsaj6odhc4pcc,WR,Langham Creek,TX,1004,1004,111.6,18.26,55,73,7,9,2020,receiving
199,Ryan,Barker,Ryan Barker,/ok/newcastle/newcastle-racers/athletes/ryan-barker/football/stats/?careerid=9v83ccdhlt055,9v83ccdhlt055,"WR, SS",Newcastle,OK,1004,1004,100.4,15.45,65,67,8,10,2020,receiving
200,Connor,Clark,Connor Clark,/ar/jonesboro/jonesboro-hurricane/athletes/connor-clark/football/stats/?careerid=0mdg20m3uhb00,0mdg20m3uhb00,"TE, WR",Jonesboro,AR,1004,1004,100.4,13.39,75,93,7,10,2020,receiving
201,Tyrun,Trammell,Tyrun Trammell,/al/valley/valley-rams/athletes/tyrun-trammell/football/stats/?careerid=46oe8dbfu28cc,46oe8dbfu28cc,CB,Chambers Academy,AL,1002,1002,83.5,21.78,46,0,12,12,2020,receiving
202,Troy,Oliver jr,Troy Oliver jr,/tx/leander/rouse-raiders/athletes/troy-oliver-jr/football/stats/?careerid=g4med5mvdteg0,g4med5mvdteg0,"SB, RB",Rouse,TX,1002,1002,83.5,18.56,54,66,12,12,2020,receiving
203,Bryant,Boggs,Bryant Boggs,/in/wabash/wabash-apaches/athletes/bryant-boggs/football/stats/?careerid=7f4qsgecens88,7f4qsgecens88,"WR, CB",Wabash,IN,1002,1002,91.1,14.31,70,83,11,11,2020,receiving
204,Anthony,Ballard,Anthony Ballard,/fl/lake-alfred/discovery-spartans/athletes/anthony-ballard/football/stats/?careerid=piloe8c7olp22,piloe8c7olp22,"WR, S",Discovery,FL,1001,1001,143.0,22.24,45,80,11,7,2020,receiving
205,Brad,Burda,Brad Burda,/tx/corpus-christi/corpus-christi-veterans-memorial-eagles/athletes/brad-burda/football/stats/?careerid=7nh85r3u37s66,7nh85r3u37s66,WR,Corpus Christi Veterans Memorial,TX,997,997,76.7,18.46,54,62,6,13,2020,receiving
206,Joel,Hutchins,Joel Hutchins,/tx/houston/lutheran-south-academy-pioneers/athletes/joel-hutchins/football/stats/?careerid=kd3dnipc12rsc,kd3dnipc12rsc,"WR, CB",Lutheran South Academy,TX,989,989,123.6,21.04,47,88,14,8,2020,receiving
207,Cole,Lemons,Cole Lemons,/tx/gunter/gunter-tigers/athletes/cole-lemons/football/stats/?careerid=eu6kv7rv5d5n7,eu6kv7rv5d5n7,"WR, CB",Gunter,TX,988,988,70.6,19.76,50,67,11,14,2020,receiving
208,Tyrell,Pollard,Tyrell Pollard,/ms/hattiesburg/oak-grove-warriors/athletes/tyrell-pollard/football/stats/?careerid=j1kthfft3s899,j1kthfft3s899,"WR, FS",Oak Grove,MS,987,987,89.7,19.74,50,92,15,11,2020,receiving
209,Hunter,Patterson,Hunter Patterson,/wv/new-cumberland/oak-glen-golden-bears/athletes/hunter-patterson/football/stats/?careerid=9u8ji3arrie33,9u8ji3arrie33,RB,Oak Glen,WV,986,986,109.6,24.05,41,65,12,9,2020,receiving
210,Aulden,Battles,Aulden Battles,/al/gadsden/southside-panthers/athletes/aulden-battles/football/stats/?careerid=vidrbdoo36m44,vidrbdoo36m44,,Southside,AL,985,985,98.5,18.58,53,74,9,10,2020,receiving
211,Kyhlil,Jones,Kyhlil Jones,/nc/chapel-hill/chapel-hill-tigers/athletes/kyhlil-jones/football/stats/?careerid=q3vi7nmqj3pl5,q3vi7nmqj3pl5,"WR, DB",Chapel Hill,NC,985,985,123.1,16.42,60,75,6,8,2020,receiving
212,Jaylin,Noel,Jaylin Noel,/mo/kansas-city/park-hill-trojans/athletes/jaylin-noel/football/stats/?careerid=da7ptld5a64sc,da7ptld5a64sc,WR,Park Hill,MO,983,983,98.3,14.46,68,60,10,10,2020,receiving
213,Junior,Vandeross,Junior Vandeross,/fl/tampa/jesuit-tigers/athletes/junior-vandeross/football/stats/?careerid=7hu12nh3e7866,7hu12nh3e7866,"CB, WR",Jesuit,FL,981,981,70.1,18.51,53,80,12,14,2020,receiving
214,Damon,Gripp,Damon Gripp,/pa/tyrone/tyrone-golden-eagles/athletes/damon-gripp/football/stats/?careerid=qgsrjcqiqluk4,qgsrjcqiqluk4,"WR, CB",Tyrone,PA,981,981,122.6,17.84,55,0,7,8,2020,receiving
215,Weldon,Sherrell,Weldon Sherrell,/tx/justin/northwest-texans/athletes/weldon-sherrell/football/stats/?careerid=8v26hpfbtbcrb,8v26hpfbtbcrb,"WR, QB",Northwest,TX,981,981,89.2,11.54,85,67,12,11,2020,receiving
216,Logan,Tanner,Logan Tanner,/tx/spring/klein-oak-panthers/athletes/logan-tanner/football/stats/?careerid=fo2kf0tfjuto8,fo2kf0tfjuto8,TE,St. Pius X,TX,980,980,122.5,22.79,43,94,12,8,2020,receiving
