receiving_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,receiving_yards,receiving_yards_per_game,yards_per_reception,receptions,longest_reception,receiving_touchdowns,games_played,year,category
108,Kashton,Henjum,Kashton Henjum,/ca/san-juan-capistrano/capistrano-valley-christian-eagles/athletes/kashton-henjum/football/stats/?careerid=oim6hpgihf3dd,oim6hpgihf3dd,"WR, FS",Newport Harbor,CA,1308,1308,100.6,16.99,77,0,15,13,2022,receiving
109,Ajai,Harrell,Ajai Harrell,/fl/daytona-beach/mainland-buccaneers/athletes/ajai-harrell/football/stats/?careerid=soagr70bb9vj3,soagr70bb9vj3,WR,Mainland,FL,1306,1306,87.1,16.12,81,80,14,15,2022,receiving
110,Demel,Turner,Demel Turner,/ca/lemoore/lemoore-tigers/athletes/demel-turner/football/stats/?careerid=efu3ghi02idtd,efu3ghi02idtd,"WR, FS",Lemoore,CA,1304,1304,93.1,29.64,44,85,21,14,2022,receiving
111,James,Bolton,James Bolton,/al/semmes/mary-g-montgomery-vikings/athletes/james-bolton/football/stats/?careerid=bs7e3te9qsu66,bs7e3te9qsu66,WR,Mary G. Montgomery,AL,1304,1304,130.4,21.03,62,0,13,10,2022,receiving
112,Amire,Spencer,Amire Spencer,/pa/mckeesport/serra-catholic-eagles/athletes/amire-spencer/football/stats/?careerid=upkf7r5p04qh1,upkf7r5p04qh1,,Serra Catholic,PA,1303,1303,118.5,21.36,61,82,14,11,2022,receiving
113,Kenyon,Sadiq,Kenyon Sadiq,/id/idaho-falls/skyline-grizzlies/athletes/kenyon-sadiq/football/stats/?careerid=5pvi464d987h1,5pvi464d987h1,"CB, SS",Skyline,ID,1303,1303,100.2,21.02,62,93,7,13,2022,receiving
114,Davion,Dozier,Davion Dozier,/al/moody/moody-blue-devils/athletes/davion-dozier/football/stats/?careerid=oglbc1k3n5kdd,oglbc1k3n5kdd,WR,Moody,AL,1301,1301,108.4,22.43,58,80,19,12,2022,receiving
115,Christian,Sanabria,Christian Sanabria,/az/camp-verde/camp-verde-cowboys/athletes/christian-sanabria/football/stats/?careerid=1g1fqqu3r2g77,1g1fqqu3r2g77,,Camp Verde,AZ,1301,1301,144.6,18.32,71,63,24,9,2022,receiving
116,Daylen,Bradley,Daylen Bradley,/oh/springfield/springfield-wildcats/athletes/daylen-bradley/football/stats/?careerid=09bkesibmb6m6,09bkesibmb6m6,QB,Springfield,OH,1300,1300,92.9,14.44,90,52,12,14,2022,receiving
117,Braden,Baize,Braden Baize,/tx/boerne/boerne-greyhounds/athletes/braden-baize/football/stats/?careerid=fbdm8huvintqa,fbdm8huvintqa,C,Boerne,TX,1297,1297,81.1,18.53,70,80,22,16,2022,receiving
118,Isaiah,Mcmorris,Isaiah Mcmorris,/ne/bellevue/bellevue-west-thunderbirds/athletes/isaiah-mcmorris/football/stats/?careerid=qcpsl0k640ti2,qcpsl0k640ti2,"WR, CB",Bellevue West,NE,1297,1297,117.9,14.41,90,99,14,11,2022,receiving
119,Grant,Karnes,Grant Karnes,/ar/greenwood/greenwood-bulldogs/athletes/grant-karnes/football/stats/?careerid=nfnm4eik5gc77,nfnm4eik5gc77,WR,Greenwood,AR,1297,1297,99.8,13.51,96,0,16,13,2022,receiving
120,Ty,Olsen,Ty Olsen,/ca/san-diego/del-norte-nighthawks/athletes/ty-olsen/football/stats/?careerid=7djif56jbh700,7djif56jbh700,"WR, SS",Del Norte,CA,1296,1296,108.0,17.51,74,73,16,12,2022,receiving
121,Elijah,Caldwell,Elijah Caldwell,/sc/rock-hill/northwestern-trojans/athletes/elijah-caldwell/football/stats/?careerid=h8kfpkj09sil5,h8kfpkj09sil5,WR,Northwestern,SC,1294,1294,92.4,17.03,76,78,19,14,2022,receiving
122,Jackson,Parris,Jackson Parris,/al/homewood/homewood-patriots/athletes/jackson-parris/football/stats/?careerid=uu7evrc0jo8p9,uu7evrc0jo8p9,WR,Homewood,AL,1288,1288,99.1,16.1,80,95,13,13,2022,receiving
123,Wyatt,Andrews,Wyatt Andrews,/mo/springfield/glendale-falcons/athletes/wyatt-andrews/football/stats/?careerid=6t2c3idaj9abb,6t2c3idaj9abb,"WR, QB",Glendale,MO,1288,1288,128.8,13.14,98,68,14,10,2022,receiving
124,Micah,Lumpkin,Micah Lumpkin,/co/colorado-springs/sierra-stallions/athletes/micah-lumpkin/football/stats/?careerid=ebr9cauoqiq55,ebr9cauoqiq55,"WR, FS",Sierra,CO,1286,1286,128.6,24.73,52,80,12,10,2022,receiving
125,Stephen,Sisco,Stephen Sisco,/ok/madill/madill-wildcats/athletes/stephen-sisco/football/stats/?careerid=s9a30vk045h33,s9a30vk045h33,"WR, CB",Madill,OK,1285,1285,128.5,22.54,57,86,19,10,2022,receiving
126,Gavin,Mccurley,Gavin Mccurley,/tx/trophy-club/byron-nelson-bobcat/athletes/gavin-mccurley/football/stats/?careerid=imo4ub3n6ce22,imo4ub3n6ce22,WR,Byron Nelson,TX,1283,1283,98.7,20.05,64,88,16,13,2022,receiving
127,Beau,Sparks,Beau Sparks,/tx/el-paso/franklin-cougars/athletes/beau-sparks/football/stats/?careerid=fgrtfkqqs1erb,fgrtfkqqs1erb,"WR, S",Franklin,TX,1283,1283,116.6,14.75,87,0,20,11,2022,receiving
128,Derek,Lancaster,Derek Lancaster,/tx/three-rivers/three-rivers-bulldogs/athletes/derek-lancaster/football/stats/?careerid=hu9q6fnb8tlsc,hu9q6fnb8tlsc,"WR, CB",Three Rivers,TX,1278,1278,106.5,19.97,64,80,21,12,2022,receiving
129,Jack,Freeburg,Jack Freeburg,/az/scottsdale/desert-mountain-wolves/athletes/jack-freeburg/football/stats/?careerid=cm8q91c8lvai2,cm8q91c8lvai2,"WR, CB",Desert Mountain,AZ,1278,1278,98.3,14.69,87,0,12,13,2022,receiving
130,Ryan,Hannig,Ryan Hannig,/nv/panaca/lincoln-county-lynx/athletes/ryan-hannig/football/stats/?careerid=0bla5r6qhubqa,0bla5r6qhubqa,"WR, FS",Lincoln County,NV,1276,1276,106.3,19.04,67,88,18,12,2022,receiving
131,Jasen,Lopez,Jasen Lopez,/fl/miami/true-north-classical-academy-titans/athletes/jasen-lopez/football/stats/?careerid=p7rhdu742ssdd,p7rhdu742ssdd,"WR, FS",True North Classical Academy,FL,1275,1275,106.2,18.21,70,60,13,12,2022,receiving
132,Nic,Strong,Nic Strong,/al/huntsville/randolph-school-raiders/athletes/nic-strong/football/stats/?careerid=rm808uko7qg33,rm808uko7qg33,"RB, ATH",Randolph School,AL,1274,1274,98.0,15.92,80,70,18,13,2022,receiving
133,Scott,Nixon,Scott Nixon,/ca/sacramento/sheldon-huskies/athletes/scott-nixon/football/stats/?careerid=5dfitcbo0c1m6,5dfitcbo0c1m6,"WR, OLB",Sheldon,CA,1274,1274,106.2,15.17,84,74,17,12,2022,receiving
134,Dezmen,Roebuck,Dezmen Roebuck,/az/tucson/marana-tigers/athletes/dezmen-roebuck/football/stats/?careerid=b9jnd7sc79977,b9jnd7sc79977,"WR, CB",Marana,AZ,1274,1274,106.2,13.85,92,69,13,12,2022,receiving
135,Daulton,Beard,Daulton Beard,/ca/santa-ynez/santa-ynez-pirates/athletes/daulton-beard/football/stats/?careerid=060pg0ploi588,060pg0ploi588,"WR, C",Santa Ynez,CA,1272,1272,115.6,16.52,77,83,12,11,2022,receiving
136,Dkhai,Joseph,Dkhai Joseph,/la/reserve/east-st-john-wildcats/athletes/dkhai-joseph/football/stats/?careerid=rpnk6lt2uaa77,rpnk6lt2uaa77,"WR, FS",East St. John,LA,1271,1271,97.8,20.5,62,72,19,13,2022,receiving
137,Brayden,Waller,Brayden Waller,/tn/jackson/trinity-christian-academy-lions/athletes/brayden-waller/football/stats/?careerid=mi7pcfj2nvusc,mi7pcfj2nvusc,"CB, WR",Trinity Christian Academy,TN,1269,1269,105.8,17.38,73,72,17,12,2022,receiving
138,Javarius,Green,Javarius Green,/nc/shelby/crest-chargers/athletes/javarius-green/football/stats/?careerid=j0lm09s25sv66,j0lm09s25sv66,WR,Crest,NC,1267,1267,97.5,20.77,61,93,18,13,2022,receiving
139,Roger,Saleapaga,Roger Saleapaga,/ut/orem/orem-tigers/athletes/roger-saleapaga/football/stats/?careerid=8a3b38ljpsb00,8a3b38ljpsb00,"TE, LB",Orem,UT,1267,1267,97.5,16.24,78,43,14,13,2022,receiving
140,Ayden,Williams,Ayden Williams,/ms/ridgeland/ridgeland-titans/athletes/ayden-williams/football/stats/?careerid=vvgebr5ojj744,vvgebr5ojj744,"WR, CB",Ridgeland,MS,1265,1265,126.5,18.6,68,38,14,10,2022,receiving
141,Ty,Perkins,Ty Perkins,/oh/ironton/ironton-fighting-tigers/athletes/ty-perkins/football/stats/?careerid=leihpcrkjjs22,leihpcrkjjs22,"WR, DB",Ironton,OH,1264,1264,79.0,22.18,57,57,18,16,2022,receiving
142,Tate,Beeles,Tate Beeles,/tx/wolfforth/frenship-tigers/athletes/tate-beeles/football/stats/?careerid=6lhllof5a5ah1,6lhllof5a5ah1,"WR, QB",Frenship,TX,1262,1262,126.2,19.42,65,95,14,10,2022,receiving
143,Ben,Jax,Ben Jax,/ct/killingly/killingly-trailbazers/athletes/ben-jax/football/stats/?careerid=468qgs81os1bb,468qgs81os1bb,"WR, FS",Killingly,CT,1261,1261,97.0,29.33,43,77,18,13,2022,receiving
144,Jethro,Hochstetler,Jethro Hochstetler,/in/middlebury/northridge/athletes/jethro-hochstetler/football/stats/?careerid=l65j16povein7,l65j16povein7,WR,Northridge,IN,1261,1261,126.1,19.4,65,99,11,10,2022,receiving
145,Xayvion,Noland,Xayvion Noland,/tx/new-braunfels/canyon-cougars/athletes/xayvion-noland/football/stats/?careerid=r33lhgakervrb,r33lhgakervrb,WR,Canyon,TX,1260,1260,114.5,19.38,65,0,17,11,2022,receiving
146,Keisean,Henderson,Keisean Henderson,/tx/spring/legacy-school-of-sport-sciences-titans/athletes/keisean-henderson/football/stats/?careerid=gp07mg5bq6ah1,gp07mg5bq6ah1,"WR, QB",Legacy School of Sport Sciences,TX,1256,1256,96.6,15.9,79,70,16,13,2022,receiving
147,Tyler,Clark,Tyler Clark,/ct/westport/staples-wreckers/athletes/tyler-clark/football/stats/?careerid=n6jesogsh5bue,n6jesogsh5bue,,Staples,CT,1256,1256,114.2,15.7,80,0,11,11,2022,receiving
148,Terrell,Anderson,Terrell Anderson,/nc/greensboro/grimsley-whirlies/athletes/terrell-anderson/football/stats/?careerid=4fpmc4abia966,4fpmc4abia966,"WR, OLB",Grimsley,NC,1254,1254,78.4,19.59,64,97,11,16,2022,receiving
149,Jalen,Jones,Jalen Jones,/al/birmingham/ramsay-rams/athletes/jalen-jones/football/stats/?careerid=mo507gabit6i2,mo507gabit6i2,WR,Ramsay,AL,1254,1254,83.6,17.66,71,85,15,15,2022,receiving
150,Ty,Johnson,Ty Johnson,/nc/asheville/erwin-warriors/athletes/ty-johnson/football/stats/?careerid=l216roa6bm1qa,l216roa6bm1qa,"WR, FS",Erwin,NC,1253,1253,113.9,21.24,59,83,12,11,2022,receiving
151,Olsen,Patt-henry,Olsen Patt-henry,/fl/naples/first-baptist-academy-lions/athletes/olsen-patt-henry/football/stats/?careerid=bogp8lhvfcug0,bogp8lhvfcug0,"WR, TE",First Baptist Academy,FL,1253,1253,104.4,19.28,65,74,14,12,2022,receiving
152,Michael,Rossetti,Michael Rossetti,/ct/seymour/seymour-wildcats/athletes/michael-rossetti/football/stats/?careerid=rtdas2jm5cjn7,rtdas2jm5cjn7,"QB, WR",Seymour,CT,1252,1252,113.8,25.55,49,83,20,11,2022,receiving
153,Jalen,Pope,Jalen Pope,/tx/aledo/aledo-bearcats/athletes/jalen-pope/football/stats/?careerid=ie279hpcavkg0,ie279hpcavkg0,WR,Aledo,TX,1252,1252,83.5,19.56,64,76,14,15,2022,receiving
154,Dalton,Carter,Dalton Carter,/ky/nicholasville/west-jessamine-colts/athletes/dalton-carter/football/stats/?careerid=mem4ga5n8qlvf,mem4ga5n8qlvf,"WR, P",West Jessamine,KY,1252,1252,113.8,16.47,76,0,9,11,2022,receiving
155,Keyshawn,Dooley,Keyshawn Dooley,/co/colorado-springs/vista-ridge-wolves/athletes/keyshawn-dooley/football/stats/?careerid=kgajivsicb7ff,kgajivsicb7ff,"WR, CB",Vista Ridge,CO,1250,1250,104.2,17.12,73,79,18,12,2022,receiving
156,Dyer,Barnes,Dyer Barnes,/tn/hohenwald/lewis-county-panthers/athletes/dyer-barnes/football/stats/?careerid=hm1ahsp7vjvbb,hm1ahsp7vjvbb,QB,Lewis County,TN,1250,1250,96.2,14.37,87,74,20,13,2022,receiving
157,Terrell,Caldwell,Terrell Caldwell,/in/gary/calumet-new-tech-warriors/athletes/terrell-caldwell/football/stats/?careerid=ma8nt7cp8veh1,ma8nt7cp8veh1,"WR, FS",Calumet New Tech,IN,1249,1249,113.5,26.57,47,89,16,11,2022,receiving
158,Maddox,Bernardino,Maddox Bernardino,/ca/diamond-bar/diamond-bar-brahmas/athletes/maddox-bernardino/football/stats/?careerid=duhb4jr185ptd,duhb4jr185ptd,"QB, WR",Diamond Bar,CA,1247,1247,89.1,14.67,85,67,17,14,2022,receiving
159,Logan,Miller,Logan Miller,/co/longmont/skyline-falcons/athletes/logan-miller/football/stats/?careerid=6gv9uc172nj00,6gv9uc172nj00,"WR, CB",Skyline,CO,1246,1246,103.8,18.32,68,81,14,12,2022,receiving
160,Parker,Fulghum,Parker Fulghum,/la/shreveport/evangel-christian-academy-eagles/athletes/parker-fulghum/football/stats/?careerid=5b6utlj3g8bbb,5b6utlj3g8bbb,"WR, SB",Evangel Christian Academy,LA,1245,1245,103.8,13.99,89,0,14,12,2022,receiving
161,Dylan,Hamilton,Dylan Hamilton,/ut/stansbury-park/stansbury-stallions/athletes/dylan-hamilton/football/stats/?careerid=1d6im5137d533,1d6im5137d533,"RB, CB",Stansbury,UT,1244,1244,103.7,17.28,72,79,23,12,2022,receiving
162,Ben,Scolari,Ben Scolari,/nv/reno/bishop-manogue-miners/athletes/ben-scolari/football/stats/?careerid=2or9ouq9n8lff,2or9ouq9n8lff,WR,Bishop Manogue,NV,1242,1242,88.7,26.43,47,66,17,14,2022,receiving
163,Gregory,Spiller,Gregory Spiller,/va/aldie/john-champe-knights/athletes/gregory-spiller/football/stats/?careerid=0uodiqlmk2t00,0uodiqlmk2t00,"RB, WR",John Champe,VA,1241,1241,103.4,17.73,70,0,20,12,2022,receiving
164,Jacob,Emmers,Jacob Emmers,/tx/plano/plano-wildcats/athletes/jacob-emmers/football/stats/?careerid=78gqgl4fbr599,78gqgl4fbr599,"QB, WR",Anna,TX,1241,1241,88.6,17.48,71,95,18,14,2022,receiving
165,Joe,Ciccio,Joe Ciccio,/co/parker/lutheran-lions/athletes/joe-ciccio/football/stats/?careerid=eahh3umrmbhtd,eahh3umrmbhtd,"WR, FS",Lutheran,CO,1240,1240,88.6,17.46,71,85,15,14,2022,receiving
166,Traylon,Ray,Traylon Ray,/fl/tallahassee/north-florida-christian-eagles/athletes/traylon-ray/football/stats/?careerid=6l7lf02ngebbb,6l7lf02ngebbb,"WR, CB",North Florida Christian,FL,1236,1236,103.0,17.66,70,65,11,12,2022,receiving
167,Noah,Mcnair,Noah Mcnair,/wa/sunnyside/sunnyside-grizzlies/athletes/noah-mcnair/football/stats/?careerid=vau1lojg4stp9,vau1lojg4stp9,"WR, S",Sunnyside,WA,1235,1235,112.3,15.63,79,92,18,11,2022,receiving
168,Joel,Olivas jr.,Joel Olivas jr.,/tx/olton/olton-mustangs/athletes/joel-olivas-jr/football/stats/?careerid=m471chq55sbi2,m471chq55sbi2,WR,Olton,TX,1234,1234,112.2,16.68,74,73,16,11,2022,receiving
169,Ben,Pupplo,Ben Pupplo,/wa/yakima/west-valley-rams/athletes/ben-pupplo/football/stats/?careerid=b9jc1m3cq6u66,b9jc1m3cq6u66,WR,West Valley,WA,1234,1234,137.1,16.45,75,35,11,9,2022,receiving
170,Julian,Kondratowicz,Julian Kondratowicz,/ma/spencer/prouty-panthers/athletes/julian-kondratowicz/football/stats/?careerid=1jiadl5hubo66,1jiadl5hubo66,"RB, WR",Prouty,MA,1233,1233,112.1,20.55,60,85,0,11,2022,receiving
171,Aric,Thomas,Aric Thomas,/ne/omaha/omaha-south-packers/athletes/aric-thomas/football/stats/?careerid=qreunfi62norb,qreunfi62norb,"WR, CB",Omaha South,NE,1233,1233,154.1,18.4,67,41,16,8,2022,receiving
172,Curtis,Murillo,Curtis Murillo,/tx/el-paso/eastwood-troopers/athletes/curtis-murillo/football/stats/?careerid=bffq7qa196hue,bffq7qa196hue,"CB, WR",Eastwood,TX,1233,1233,102.8,18.13,68,96,14,12,2022,receiving
173,Cuyler,Cramer,Cuyler Cramer,/tx/seminole/seminole-indians/athletes/cuyler-cramer/football/stats/?careerid=eqqndfqcbi711,eqqndfqcbi711,WR,Seminole,TX,1232,1232,102.7,15.4,80,86,14,12,2022,receiving
174,Xavier,Nelson,Xavier Nelson,/pa/pittsburgh/bishop-canevin-crusaders/athletes/xavier-nelson/football/stats/?careerid=l75sb77cdq7aa,l75sb77cdq7aa,"WR, CB",Bishop Canevin,PA,1230,1230,94.6,31.54,39,0,0,13,2022,receiving
175,Jonathan,Brown,Jonathan Brown,/tx/anna/anna-coyotes/athletes/jonathan-brown/football/stats/?careerid=nf21q249nqh33,nf21q249nqh33,WR,Anna,TX,1228,1228,87.7,14.62,84,93,15,14,2022,receiving
176,Jacob,Jordan,Jacob Jordan,/tx/southlake/southlake-carroll-dragons/athletes/jacob-jordan/football/stats/?careerid=rif29bvptdoaa,rif29bvptdoaa,WR,Southlake Carroll,TX,1225,1225,87.5,18.28,67,0,16,14,2022,receiving
177,Isaiah,Fuhrmann,Isaiah Fuhrmann,/va/suffolk/nansemond-suffolk-academy-saints/athletes/isaiah-fuhrmann/football/stats/?careerid=leshnnd09c6k4,leshnnd09c6k4,"WR, FS",Nansemond-Suffolk Academy,VA,1224,1224,111.3,20.75,59,95,18,11,2022,receiving
178,Shawn,Irwin,Shawn Irwin,/ca/newhall/hart-hawks/athletes/shawn-irwin/football/stats/?careerid=m4ubo49kip599,m4ubo49kip599,WR,Hart,CA,1224,1224,111.3,16.1,76,81,10,11,2022,receiving
179,Akeem,Stokes,Akeem Stokes,/fl/pensacola/escambia-gators/athletes/akeem-stokes/football/stats/?careerid=uvfcps2m8h9dd,uvfcps2m8h9dd,"WR, DB",Escambia,FL,1224,1224,102.0,15.49,79,56,7,12,2022,receiving
180,Brady,Fuselier,Brady Fuselier,/tx/lumberton/lumberton-raiders/athletes/brady-fuselier/football/stats/?careerid=vhfbfpo44k8ue,vhfbfpo44k8ue,WR,Lumberton,TX,1221,1221,93.9,27.13,45,78,23,13,2022,receiving
181,Matt,Frye,Matt Frye,/oh/mt-orab/western-brown-broncos/athletes/matt-frye/football/stats/?careerid=ddd8dojkdc222,ddd8dojkdc222,"WR, CB",Western Brown,OH,1221,1221,93.9,20.02,61,80,13,13,2022,receiving
182,Collin ,Fasse,Collin  Fasse,/ca/santa-maria/st-joseph-knights/athletes/collin-fasse/football/stats/?careerid=2pau3tu5c8mn7,2pau3tu5c8mn7,"WR, PR",St. Joseph,CA,1221,1221,111.0,19.08,64,0,16,11,2022,receiving
183,Jywon,Boyd,Jywon Boyd,/al/troy/charles-henderson-trojans/athletes/jywon-boyd/football/stats/?careerid=o9cbqjjs48aff,o9cbqjjs48aff,"FS, WR",Charles Henderson,AL,1218,1218,87.0,20.3,60,75,20,14,2022,receiving
184,Luis,Torres,Luis Torres,/ca/dixon/dixon-rams/athletes/luis-torres/football/stats/?careerid=kisn2cop7t3bb,kisn2cop7t3bb,"WR, CB",Dixon,CA,1218,1218,93.7,18.74,65,60,11,13,2022,receiving
185,Malachi,Barnes,Malachi Barnes,/ca/fresno/sunnyside-wildcats/athletes/malachi-barnes/football/stats/?careerid=rcc1gk68e6ol5,rcc1gk68e6ol5,WR,Sunnyside,CA,1215,1215,93.5,14.64,83,55,15,13,2022,receiving
186,Justin,Brown,Justin Brown,/tn/murfreesboro/blackman-blaze/athletes/justin-brown/football/stats/?careerid=u654h4dtcglh1,u654h4dtcglh1,"WR, CB",Blackman,TN,1214,1214,93.4,16.86,72,81,19,13,2022,receiving
187,Jackson,Almond,Jackson Almond,/wa/puyallup/cascade-christian-cougars/athletes/jackson-almond/football/stats/?careerid=kbs8mo0ltpak4,kbs8mo0ltpak4,"WR, FS",Cascade Christian,WA,1213,1213,121.3,20.91,58,66,12,10,2022,receiving
188,Jalewis,Solomon,Jalewis Solomon,/ga/ellaville/schley-county-wildcats/athletes/jalewis-solomon/football/stats/?careerid=96ficlq863f77,96ficlq863f77,"WR, CB",Schley County,GA,1210,1210,86.4,14.07,86,79,10,14,2022,receiving
189,Nikko,Boncore-montoya,Nikko Boncore-montoya,/az/glendale/cactus-cobras/athletes/nikko-boncore-montoya/football/stats/?careerid=n1ck5p83bnmff,n1ck5p83bnmff,"WR, CB",Cactus,AZ,1207,1207,86.2,19.47,62,80,9,14,2022,receiving
190,Jordan,Tally,Jordan Tally,/tx/wink/wink-wildcats/athletes/jordan-tally/football/stats/?careerid=0dhfjseo94955,0dhfjseo94955,"WR, FS",Wink,TX,1207,1207,100.6,18.57,65,57,16,12,2022,receiving
191,Judah,Douglas,Judah Douglas,/ca/temple-city/temple-city-rams/athletes/judah-douglas/football/stats/?careerid=kriojvk0n9h22,kriojvk0n9h22,"WR, CB",Temple City,CA,1207,1207,120.7,18.02,67,75,11,10,2022,receiving
192,Lonnie,Adkism,Lonnie Adkism,/tx/corpus-christi/miller-buccaneers/athletes/lonnie-adkism/football/stats/?careerid=9dqhb0bgpe755,9dqhb0bgpe755,"WR, C",Miller,TX,1206,1206,100.5,21.54,56,93,18,12,2022,receiving
193,Kyler,Hoover,Kyler Hoover,/ar/searcy/harding-academy-wildcats/athletes/kyler-hoover/football/stats/?careerid=5o1efk2lvvm44,5o1efk2lvvm44,,Harding Academy,AR,1206,1206,92.8,14.71,82,80,19,13,2022,receiving
194,Diontay,Ramon,Diontay Ramon,/tx/hawley/hawley-bearcats/athletes/diontay-ramon/football/stats/?careerid=r6hig2etv8599,r6hig2etv8599,"RB, WR",Hawley,TX,1204,1204,75.2,22.72,53,74,9,16,2022,receiving
195,Jaylin,Linder,Jaylin Linder,/sc/bluffton/bluffton-bobcats/athletes/jaylin-linder/football/stats/?careerid=qrmqpdv4hch11,qrmqpdv4hch11,"WR, FS",Bluffton,SC,1204,1204,100.3,19.11,63,64,17,12,2022,receiving
196,Josh,Britt,Josh Britt,/ga/athens/prince-avenue-christian-wolverines/athletes/josh-britt/football/stats/?careerid=st70rivt0v2k4,st70rivt0v2k4,"WR, FS",Prince Avenue Christian,GA,1203,1203,85.9,24.55,49,0,17,14,2022,receiving
197,Fuddy,Kile,Fuddy Kile,/in/bunker-hill/maconaquah-braves/athletes/fuddy-kile/football/stats/?careerid=ave7qo16r57o8,ave7qo16r57o8,"WR, DB",Maconaquah,IN,1203,1203,120.3,14.32,84,68,15,10,2022,receiving
198,Arbrie,Carter,Arbrie Carter,/tx/houston/jersey-village-falcons/athletes/arbrie-carter/football/stats/?careerid=p0ml43nbl74o8,p0ml43nbl74o8,WR,Jersey Village,TX,1202,1202,120.2,15.61,77,70,9,10,2022,receiving
199,Tommy,Dixson,Tommy Dixson,/tx/ferris/ferris-yellowjackets/athletes/tommy-dixson/football/stats/?careerid=fkvup62q7t5ee,fkvup62q7t5ee,"WR, CB",Ferris,TX,1201,1201,150.1,18.48,65,81,19,8,2022,receiving
200,Coy,Taylor,Coy Taylor,/il/st-joseph/st-joseph-ogden-spartans/athletes/coy-taylor/football/stats/?careerid=4pi53rq11ft44,4pi53rq11ft44,"WR, RB",St. Joseph-Ogden,IL,1201,1201,109.2,15.8,76,50,11,11,2022,receiving
201,Jaylun,Goodrum,Jaylun Goodrum,/ga/macon/central-fellowship-christian-academy-lancers/athletes/jaylun-goodrum/football/stats/?careerid=5fotboqmq27m6,5fotboqmq27m6,"ATH, SB",Central Fellowship Christian Academy,GA,1200,1200,92.3,23.08,52,60,15,13,2022,receiving
202,Seth,Salverino,Seth Salverino,/tx/katy/cinco-ranch-cougars/athletes/seth-salverino/football/stats/?careerid=n96o02tsk0ap9,n96o02tsk0ap9,WR,Cinco Ranch,TX,1199,1199,92.2,23.51,51,79,11,13,2022,receiving
203,Ja’koby,Banks,Ja’koby Banks,/tx/missouri-city/fort-bend-marshall-buffalos/athletes/ja%E2%80%99koby-banks/football/stats/?careerid=l3s5jsut9cr88,l3s5jsut9cr88,"QB, WR",Fort Bend Marshall,TX,1199,1199,85.6,18.17,66,88,9,14,2022,receiving
204,Micah,Hudson,Micah Hudson,/tx/temple/lake-belton-broncos/athletes/micah-hudson/football/stats/?careerid=h4b7rj8iruoj3,h4b7rj8iruoj3,"WR, DE",Lake Belton,TX,1198,1198,108.9,18.43,65,69,14,11,2022,receiving
205,Jalen,Fowler,Jalen Fowler,/in/corydon/corydon-central-panthers/athletes/jalen-fowler/football/stats/?careerid=hiho0ghbq1qi2,hiho0ghbq1qi2,,Corydon Central,IN,1197,1197,108.8,16.86,71,77,19,11,2022,receiving
206,Dillon,M alfred,Dillon M alfred,/ms/gautier/gautier-gators/athletes/dillon-m-alfred/football/stats/?careerid=g7v6u1grk8o88,g7v6u1grk8o88,WR,Gautier,MS,1196,1196,92.0,20.98,57,83,15,13,2022,receiving
207,Robbie,Mascheroni,Robbie Mascheroni,/ca/moraga/campolindo-cougars/athletes/robbie-mascheroni/football/stats/?careerid=cuve2f5avstqa,cuve2f5avstqa,"WR, FS",Campolindo,CA,1196,1196,99.7,18.12,66,93,18,12,2022,receiving
208,Rushil,Patel,Rushil Patel,/tx/plano/plano-east-panthers/athletes/rushil-patel/football/stats/?careerid=23p8oklh9od44,23p8oklh9od44,WR,Plano East,TX,1195,1195,132.8,20.6,58,89,14,9,2022,receiving
209,Cyrus,Truagh,Cyrus Truagh,/wv/parkersburg/parkersburg-south-patriots/athletes/cyrus-truagh/football/stats/?careerid=vnn26g6c2ea77,vnn26g6c2ea77,"WR, DB",Parkersburg South,WV,1195,1195,85.4,14.23,84,57,19,14,2022,receiving
210,Phu,Nguyen,Phu Nguyen,/ca/garden-grove/bolsa-grande-matadors/athletes/phu-nguyen/football/stats/?careerid=agt5b8im3qlcc,agt5b8im3qlcc,"WR, CB",Bolsa Grande,CA,1194,1194,99.5,15.11,79,67,15,12,2022,receiving
211,Luke,Harkless,Luke Harkless,/al/montgomery/jag-jaguars/athletes/luke-harkless/football/stats/?careerid=en8app8qa3377,en8app8qa3377,"RB, WR",Montgomery Catholic,AL,1193,1193,85.2,19.88,60,0,25,14,2022,receiving
212,Kaden,Lehew,Kaden Lehew,/tx/arlington/grace-prep-lions/athletes/kaden-lehew/football/stats/?careerid=pffq8i2bjmgn7,pffq8i2bjmgn7,"WR, FS",Grace Prep,TX,1192,1192,108.4,19.54,61,81,16,11,2022,receiving
213,Jaden,Landrum,Jaden Landrum,/ca/etiwanda/etiwanda-eagles/athletes/jaden-landrum/football/stats/?careerid=hvp5iju58iij3,hvp5iju58iij3,WR,Etiwanda,CA,1191,1191,79.4,12.95,92,73,8,15,2022,receiving
214,Joey,Zalewski,Joey Zalewski,/oh/worthington/thomas-worthington-cardinals/athletes/joey-zalewski/football/stats/?careerid=7ut1t7v77t499,7ut1t7v77t499,"DE, WR",Thomas Worthington,OH,1188,1188,108.0,18.56,64,0,17,11,2022,receiving
215,Kaden,Denson,Kaden Denson,/al/andalusia/andalusia-bulldogs/athletes/kaden-denson/football/stats/?careerid=qa1gdvshle933,qa1gdvshle933,"S, ATH",Andalusia,AL,1185,1185,91.2,24.69,48,0,17,13,2022,receiving
