sacks_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_sacks,sacks_per_game,tackle_for_loss_yards,hurries,games_played,year,category
111,Kendrick,Scarbrough,Kendrick Scarbrough,/il/east-st-louis/east-st-louis-flyers/athletes/kendrick-scarbrough/football/stats/?careerid=28pihubg24055,28pihubg24055,NG,East St. Louis,IL,16.0,16.0,1.1,115,0,14,2019,sacks
112,Garret,Watson,Garret Watson,/mo/platte-city/platte-county-pirates/athletes/garret-watson/football/stats/?careerid=onv1926dptop9,onv1926dptop9,"MLB, DE",Platte County,MO,16.0,16.0,1.1,0,15,15,2019,sacks
113,Darian,Varner,Darian Varner,/va/norfolk/norview-pilots/athletes/darian-varner/football/stats/?careerid=i4kokli26v9bb,i4kokli26v9bb,"MLB, FB",Maury,VA,16.0,16.0,1.1,0,0,15,2019,sacks
114,Sione,Lolohea,Sione Lolohea,/ca/san-bernardino/aquinas-falcons/athletes/sione-lolohea/football/stats/?careerid=lred97fa81ubb,lred97fa81ubb,"DE, DT",Aquinas,CA,16.0,16.0,1.1,77,0,15,2019,sacks
115,Jahvon,Olmstead,Jahvon Olmstead,/ct/hartford/capital-prep-achievement-first-trailblazers/athletes/jahvon-olmstead/football/stats/?careerid=hbiblcm1toavf,hbiblcm1toavf,"DE, TE",Capital Prep/Achievement First,CT,15.5,15.5,1.6,0,0,10,2019,sacks
116,Ahmon,Jefferson,Ahmon Jefferson,/fl/starke/bradford-tornadoes/athletes/ahmon-jefferson/football/stats/?careerid=4m6pcejs3spo8,4m6pcejs3spo8,DE,Bradford,FL,15.5,15.5,1.6,0,0,10,2019,sacks
117,Kyle,Davis,Kyle Davis,/ct/bloomfield/bloomfield-warhawks/athletes/kyle-davis/football/stats/?careerid=j17009k3fcn88,j17009k3fcn88,"DE, OL",Bloomfield,CT,15.5,15.5,1.4,102,17,11,2019,sacks
118,Hunter,O'connor,Hunter O'connor,/co/broomfield/legacy-lightning/athletes/hunter-oconnor/football/stats/?careerid=8hdfu57sfo5td,8hdfu57sfo5td,DE,Legacy,CO,15.5,15.5,1.4,138,1,11,2019,sacks
119,Kenneth,Eiden iv,Kenneth Eiden iv,/mt/bozeman/bozeman-hawks/athletes/kenneth-eiden-iv/football/stats/?careerid=q3kapbq8hfiee,q3kapbq8hfiee,"TE, DE",Bozeman,MT,15.5,15.5,1.3,65,26,12,2019,sacks
120,Sanjay,Strickland,Sanjay Strickland,/co/arvada/pomona-panthers/athletes/sanjay-strickland/football/stats/?careerid=si827ffodbjqa,si827ffodbjqa,MLB,Pomona,CO,15.5,15.5,1.2,122,25,13,2019,sacks
121,Deonte,Bostic,Deonte Bostic,/mo/st-louis/tdw-academy-jaguars/athletes/deonte-bostic/football/stats/?careerid=q1mtbr32ounm6,q1mtbr32ounm6,"OL, DL",TDW Academy,MO,15.5,15.5,1.1,79,12,14,2019,sacks
122,Kaiveon,Cox,Kaiveon Cox,/va/hopewell/hopewell-blue-devils/athletes/kaiveon-cox/football/stats/?careerid=5thdljhkllrqa,5thdljhkllrqa,"RB, OLB",Hopewell,VA,15.5,15.5,1.0,64,7,15,2019,sacks
123,Contrell,Hudson,Contrell Hudson,/ms/jackson/lanier-bulldogs/athletes/contrell-hudson/football/stats/?careerid=lslulh2r3s3p9,lslulh2r3s3p9,"CB, CB",Lanier,MS,15.0,15.0,1.5,14,0,10,2019,sacks
124,Darion,Smith,Darion Smith,/mo/st-louis/trinity-catholic-titans/athletes/darion-smith/football/stats/?careerid=o6slmh6j7log0,o6slmh6j7log0,"DE, OLB",Trinity Catholic,MO,15.0,15.0,1.5,74,0,10,2019,sacks
125,Aidan,Duhm,Aidan Duhm,/ca/valencia/trinity-classical-academy-knights/athletes/aidan-duhm/football/stats/?careerid=1agh6lqqb3800,1agh6lqqb3800,"OL, DL",Trinity Classical Academy,CA,15.0,15.0,1.5,91,9,10,2019,sacks
126,Manny,Barreras,Manny Barreras,/ca/fontana/fontana-steelers/athletes/manny-barreras/football/stats/?careerid=mk6i47fs5ik88,mk6i47fs5ik88,"DT, T",Fontana,CA,15.0,15.0,1.5,42,0,10,2019,sacks
127,Jonathan,Jefferson,Jonathan Jefferson,/ga/douglasville/douglas-county-tigers/athletes/jonathan-jefferson/football/stats/?careerid=uq4gl9luuh8l5,uq4gl9luuh8l5,DE,Douglas County,GA,15.0,15.0,1.5,100,5,10,2019,sacks
128,Kenny,Fletcher,Kenny Fletcher,/nj/delran/delran-bears/athletes/kenny-fletcher/football/stats/?careerid=7tvvavkfl23rb,7tvvavkfl23rb,"WR, DE",Delran,NJ,15.0,15.0,1.5,0,6,10,2019,sacks
129,Fa fa,Sims,Fa fa Sims,/nj/pemberton/pemberton-hornets/athletes/fa-fa-sims/football/stats/?careerid=s8rcv89ne93bb,s8rcv89ne93bb,"DE, MLB",Pemberton,NJ,15.0,15.0,1.5,131,0,10,2019,sacks
130,Shemar,Stewart,Shemar Stewart,/fl/miami/monsignor-pace-spartans/athletes/shemar-stewart/football/stats/?careerid=pm81fvvqhv1dd,pm81fvvqhv1dd,DE,Monsignor Pace,FL,15.0,15.0,1.5,2,0,10,2019,sacks
131,Robert,Johnson jr.,Robert Johnson jr.,/ga/carrollton/carrollton-trojans/athletes/robert-johnson-jr/football/stats/?careerid=bdmr7kjpfu5vf,bdmr7kjpfu5vf,"NG, DT",Carrollton,GA,15.0,15.0,1.5,0,15,10,2019,sacks
132,Xavon,Montgomery,Xavon Montgomery,/va/king-and-queen-court-house/king-and-queen-central-royal-tigers/athletes/xavon-montgomery/football/stats/?careerid=k463phhv8u733,k463phhv8u733,"DE, OG",King & Queen Central,VA,15.0,15.0,1.4,0,0,11,2019,sacks
133,Nicholas,Barrett,Nicholas Barrett,/nc/goldsboro/eastern-wayne-warriors/athletes/nicholas-barrett/football/stats/?careerid=k7a0nbm31dh22,k7a0nbm31dh22,"DT, T",Eastern Wayne,NC,15.0,15.0,1.4,46,8,11,2019,sacks
134,Jalen,Cunningham,Jalen Cunningham,/md/bel-air/harford-tech-cobras/athletes/jalen-cunningham/football/stats/?careerid=frhik52rbqbbb,frhik52rbqbbb,"OLB, MLB",Harford Tech,MD,15.0,15.0,1.4,0,18,11,2019,sacks
135,Khatavian,Franks,Khatavian Franks,/ga/fairburn/creekside-seminoles/athletes/khatavian-franks/football/stats/?careerid=g8ntcbb7v6tdd,g8ntcbb7v6tdd,"OLB, SB",Creekside,GA,15.0,15.0,1.4,87,0,11,2019,sacks
136,Angelo,Philpot,Angelo Philpot,/fl/jacksonville/westside-wolverines/athletes/angelo-philpot/football/stats/?careerid=tqn25i9bsifp9,tqn25i9bsifp9,"SS, MLB",Westside,FL,15.0,15.0,1.4,0,18,11,2019,sacks
137,Ulices,Arredondo,Ulices Arredondo,/ca/delano/chavez-titans/athletes/ulices-arredondo/football/stats/?careerid=dk3ve8a1u9grb,dk3ve8a1u9grb,"DE, DT",Chavez,CA,15.0,15.0,1.4,0,0,11,2019,sacks
138,Jayden,Jones,Jayden Jones,/tx/arlington/pantego-christian-panthers/athletes/jayden-jones/football/stats/?careerid=mjulqshs869ee,mjulqshs869ee,"ATH, DE",Pantego Christian,TX,15.0,15.0,1.4,79,5,11,2019,sacks
139,Gavin,Hansen,Gavin Hansen,/ut/brigham-city/box-elder-bees/athletes/gavin-hansen/football/stats/?careerid=pvv1f1ne0gqg0,pvv1f1ne0gqg0,"DE, G",Box Elder,UT,15.0,15.0,1.4,71,20,11,2019,sacks
140,Vincent,Beltran,Vincent Beltran,/pa/wilkes-barre/wilkes-barre-wolfpack/athletes/vincent-beltran/football/stats/?careerid=0ovta9b7hktee,0ovta9b7hktee,"DL, OL",Wilkes-Barre,PA,15.0,15.0,1.2,68,1,12,2019,sacks
141,TJ,Shackelford,TJ Shackelford,/tx/alvarado/alvarado-indians/athletes/tj-shackelford/football/stats/?careerid=62t16lmks6bbb,62t16lmks6bbb,,Alvarado,TX,15.0,15.0,1.2,84,9,12,2019,sacks
142,Hank,Pearson,Hank Pearson,/tn/germantown/houston-mustangs/athletes/hank-pearson/football/stats/?careerid=au5v916hf8ci2,au5v916hf8ci2,TE,Houston,TN,15.0,15.0,1.2,0,0,12,2019,sacks
143,Terrian,Harris,Terrian Harris,/ar/conway/conway-wampus-cats/athletes/terrian-harris/football/stats/?careerid=99io8ed2ok155,99io8ed2ok155,DL,Conway,AR,15.0,15.0,1.2,0,16,12,2019,sacks
144,Joquarri,Price,Joquarri Price,/az/mesa/desert-ridge-jaguars/athletes/joquarri-price/football/stats/?careerid=8j9pss155n6dd,8j9pss155n6dd,"DE, OLB",Desert Ridge,AZ,15.0,15.0,1.2,0,29,12,2019,sacks
145,Amir,Mitchell,Amir Mitchell,/de/newark/hodgson-vo-tech-eagles/athletes/amir-mitchell/football/stats/?careerid=ljiu2jn50hgff,ljiu2jn50hgff,"DE, OLB",Hodgson Vo-Tech,DE,15.0,15.0,1.2,0,0,12,2019,sacks
146,Briceon,Hayes,Briceon Hayes,/tx/huntsville/huntsville-hornets/athletes/briceon-hayes/football/stats/?careerid=7m163demjf6td,7m163demjf6td,DE,Huntsville,TX,15.0,15.0,1.2,40,6,12,2019,sacks
147,Dallas,Turner,Dallas Turner,/fl/plantation/american-heritage-patriots/athletes/dallas-turner/football/stats/?careerid=cq81d5fnh6344,cq81d5fnh6344,DE,American Heritage,FL,15.0,15.0,1.2,93,0,12,2019,sacks
148,James,Sylvester,James Sylvester,/tx/newton/newton-eagles/athletes/james-sylvester/football/stats/?careerid=0prkov2n27kp9,0prkov2n27kp9,DE,Newton,TX,15.0,15.0,1.2,0,0,12,2019,sacks
149,Elwood,Afalava,Elwood Afalava,/ut/orem/mountain-view-bruins/athletes/elwood-afalava/football/stats/?careerid=3c4rdd11khuk4,3c4rdd11khuk4,"DE, WR",Mountain View,UT,15.0,15.0,1.2,63,0,12,2019,sacks
150,Jedrus,Watts,Jedrus Watts,/ms/lexington/holmes-county-central-jaguars/athletes/jedrus-watts/football/stats/?careerid=q303jrnf4u133,q303jrnf4u133,DE,Holmes County Central,MS,15.0,15.0,1.2,85,0,13,2019,sacks
151,Gabe,Watts,Gabe Watts,/pa/ridgway/ridgway-johnsonburg/athletes/gabe-watts/football/stats/?careerid=fkfq1h6dlqkaa,fkfq1h6dlqkaa,ATH,Ridgway/Johnsonburg,PA,15.0,15.0,1.2,83,8,13,2019,sacks
152,Bo,Mclemore,Bo Mclemore,/tn/huntingdon/huntingdon-mustangs/athletes/bo-mclemore/football/stats/?careerid=k0afcd940poff,k0afcd940poff,"OLB, LS",Huntingdon,TN,15.0,15.0,1.2,0,2,13,2019,sacks
153,Jack,Long,Jack Long,/ok/pawhuska/pawhuska-huskies/athletes/jack-long/football/stats/?careerid=rggb36l4c9o99,rggb36l4c9o99,"RB, LB",Pawhuska,OK,15.0,15.0,1.2,0,0,13,2019,sacks
154,Zymere,Reddick,Zymere Reddick,/nc/laurinburg/scotland-fighting-scots/athletes/zymere-reddick/football/stats/?careerid=8ol3erb1ts7dd,8ol3erb1ts7dd,DE,Scotland,NC,15.0,15.0,1.1,0,5,14,2019,sacks
155,Luke,Mickey,Luke Mickey,/nc/king/west-stokes-wildcats/athletes/luke-mickey/football/stats/?careerid=vnca58abo9n33,vnca58abo9n33,"OL, DL",West Stokes,NC,15.0,15.0,1.0,101,0,15,2019,sacks
156,Devin,Goree,Devin Goree,/tx/denton/guyer-wildcats/athletes/devin-goree/football/stats/?careerid=18tu26ud5pnh1,18tu26ud5pnh1,DE,Guyer,TX,15.0,15.0,0.9,6,12,16,2019,sacks
157,Taylun,Sanders,Taylun Sanders,/md/la-plata/la-plata-warriors/athletes/taylun-sanders/football/stats/?careerid=2v60phvgrj7vf,2v60phvgrj7vf,"RB, OLB",La Plata,MD,14.5,14.5,1.4,85,10,10,2019,sacks
158,Trentin,Alexander,Trentin Alexander,/oh/covington/covington-buccs/athletes/trentin-alexander/football/stats/?careerid=gq7i6v8ti5622,gq7i6v8ti5622,"RB, SS",Covington,OH,14.5,14.5,1.4,0,0,10,2019,sacks
159,Jesus,Garcia,Jesus Garcia,/ca/stockton/mcnair-eagles/athletes/jesus-garcia/football/stats/?careerid=j3g0rsc9ipr55,j3g0rsc9ipr55,"DE, TE",McNair,CA,14.5,14.5,1.4,0,0,10,2019,sacks
160,Dj,Gleash,Dj Gleash,/az/peoria/centennial-coyotes/athletes/dj-gleash/football/stats/?careerid=pruvogrniekj3,pruvogrniekj3,"TE, DE",Centennial,AZ,14.5,14.5,1.4,10,1,10,2019,sacks
161,Kentrial,Harvey,Kentrial Harvey,/nc/barco/currituck-county-knights/athletes/kentrial-harvey/football/stats/?careerid=vfhttfeevag88,vfhttfeevag88,"RB, DE",Currituck County,NC,14.5,14.5,1.1,72,0,13,2019,sacks
162,Brock,Combs,Brock Combs,/in/evansville/evansville-memorial-tigers/athletes/brock-combs/football/stats/?careerid=t5jcecv9tt3n7,t5jcecv9tt3n7,"RB, DL",Evansville Memorial,IN,14.5,14.5,1.0,97,0,14,2019,sacks
163,Jacob,Walden,Jacob Walden,/ca/escalon/escalon-cougars/athletes/jacob-walden/football/stats/?careerid=ar6hjnuetdqsc,ar6hjnuetdqsc,"G, DE",Escalon,CA,14.5,14.5,1.0,0,11,15,2019,sacks
164,Connor,Rowe,Connor Rowe,/oh/mantua/crestwood-red-devils/athletes/connor-rowe/football/stats/?careerid=13hegmvrrqri2,13hegmvrrqri2,"DE, T",Crestwood,OH,14.0,14.0,1.4,0,0,10,2019,sacks
165,Joshua,Pessoa,Joshua Pessoa,/nj/clayton/clayton-clippers/athletes/joshua-pessoa/football/stats/?careerid=teuvr9ltq8qm6,teuvr9ltq8qm6,"WR, RB",Clayton,NJ,14.0,14.0,1.4,0,4,10,2019,sacks
166,Tafisi,Gauta,Tafisi Gauta,/ca/garden-grove/garden-grove-argonauts/athletes/tafisi-gauta/football/stats/?careerid=gvb2v0k19ud11,gvb2v0k19ud11,"OL, DE",Garden Grove,CA,14.0,14.0,1.4,59,11,10,2019,sacks
167,Tuff,Adair,Tuff Adair,/ut/monticello/monticello-buckaroo/athletes/tuff-adair/football/stats/?careerid=gc6ph4thqi611,gc6ph4thqi611,"C, LS",Monticello,UT,14.0,14.0,1.4,73,7,10,2019,sacks
168,Yuriel “juju”,Carrero,Yuriel “juju” Carrero,/fl/celebration/celebration-storm/athletes/yuriel-%E2%80%9Cjuju%E2%80%9D-carrero/football/stats/?careerid=ng42m6s5ppncc,ng42m6s5ppncc,"DE, OLB",Celebration,FL,14.0,14.0,1.4,97,0,10,2019,sacks
169,Collion,Hullum,Collion Hullum,/tn/memphis/mitchell-tigers/athletes/collion-hullum/football/stats/?careerid=0tq8a6eta5tk4,0tq8a6eta5tk4,DE,Mitchell,TN,14.0,14.0,1.4,0,0,10,2019,sacks
170,Marcus,Moore,Marcus Moore,/tx/the-colony/the-colony-cougars/athletes/marcus-moore/football/stats/?careerid=spig0eq3sag44,spig0eq3sag44,"DT, TE",The Colony,TX,14.0,14.0,1.4,0,18,10,2019,sacks
171,Zach,Slail,Zach Slail,/or/beaverton/southridge-skyhawks/athletes/zach-slail/football/stats/?careerid=pfodrr88fqa99,pfodrr88fqa99,"T, DT",Southridge,OR,14.0,14.0,1.4,54,18,10,2019,sacks
172,Soren,Howard,Soren Howard,/co/wheat-ridge/wheat-ridge-farmers/athletes/soren-howard/football/stats/?careerid=uhqero3kgcbo8,uhqero3kgcbo8,"DE, OT",Wheat Ridge,CO,14.0,14.0,1.4,0,50,10,2019,sacks
173,Zaccheaus,Burnett,Zaccheaus Burnett,/ms/jackson/lanier-bulldogs/athletes/zaccheaus-burnett/football/stats/?careerid=7kucsgsfsj577,7kucsgsfsj577,"DE, TE",Lanier,MS,14.0,14.0,1.3,17,0,11,2019,sacks
174,C.j.,Bennett,C.j. Bennett,/ok/enid/chisholm-longhorns/athletes/cj-bennett/football/stats/?careerid=25t2mjegpj0dd,25t2mjegpj0dd,"TE, DE",Chisholm,OK,14.0,14.0,1.3,0,0,11,2019,sacks
175,Chandler,Murray,Chandler Murray,/in/valparaiso/boone-grove-wolves/athletes/chandler-murray/football/stats/?careerid=aj7g3u8f7bgdd,aj7g3u8f7bgdd,"OL, DT",Boone Grove,IN,14.0,14.0,1.3,43,0,11,2019,sacks
176,Kei’arryien,Green,Kei’arryien Green,/fl/tallahassee/florida-state-university-high-school-seminoles/athletes/kei%E2%80%99arryien-green/football/stats/?careerid=h8o7htb1f2vbb,h8o7htb1f2vbb,"FS, OLB",Florida State University High School,FL,14.0,14.0,1.3,0,9,11,2019,sacks
177,Angelo,Anderson,Angelo Anderson,/la/river-ridge/john-curtis-christian-patriots/athletes/angelo-anderson/football/stats/?careerid=li3u7j192ql22,li3u7j192ql22,"DE, DT",John Curtis Christian,LA,14.0,14.0,1.3,72,10,11,2019,sacks
178,Declan,Van vuren,Declan Van vuren,/ca/ripon/ripon-christian-knights/athletes/declan-van-vuren/football/stats/?careerid=5vaaaenlc66vf,5vaaaenlc66vf,"OLB, TE",Ripon Christian,CA,14.0,14.0,1.3,94,10,11,2019,sacks
179,Zion,Moore,Zion Moore,/fl/moore-haven/moore-haven-terriers/athletes/zion-moore/football/stats/?careerid=r90ql3aaqn4k4,r90ql3aaqn4k4,"TE, DE",Moore Haven,FL,14.0,14.0,1.3,66,8,11,2019,sacks
180,Ryan,Subia,Ryan Subia,/ca/los-banos/los-banos-tigers/athletes/ryan-subia/football/stats/?careerid=j9c1dlv718h55,j9c1dlv718h55,"DT, OL",Los Banos,CA,14.0,14.0,1.3,0,4,11,2019,sacks
181,Darius,Mcnorton,Darius Mcnorton,/ca/benicia/benicia-panthers/athletes/darius-mcnorton/football/stats/?careerid=1afiqs39b9ui2,1afiqs39b9ui2,"WR, DE",Benicia,CA,14.0,14.0,1.3,90,10,11,2019,sacks
182,Guillermo,Vargas,Guillermo Vargas,/tx/la-feria/la-feria-lions/athletes/guillermo-vargas/football/stats/?careerid=16mqqbqnltbm6,16mqqbqnltbm6,DE,La Feria,TX,14.0,14.0,1.3,22,28,11,2019,sacks
183,Marquis,Mckenzie,Marquis Mckenzie,/ca/california-city/california-city-ravens/athletes/marquis-mckenzie/football/stats/?careerid=i2i0vc5i4chp9,i2i0vc5i4chp9,"WR, LB",California City,CA,14.0,14.0,1.2,0,0,12,2019,sacks
184,Demeioun,Robinson,Demeioun Robinson,/md/gaithersburg/quince-orchard-cougars/athletes/demeioun-robinson/football/stats/?careerid=l0815cm9ecs88,l0815cm9ecs88,OLB,Quince Orchard,MD,14.0,14.0,1.2,0,33,12,2019,sacks
185,Earnest,Kirkland,Earnest Kirkland,/fl/lakeland/victory-christian-academy-storm/athletes/earnest-kirkland/football/stats/?careerid=i9irn5a60ctl5,i9irn5a60ctl5,DL,Lake Wales,FL,14.0,14.0,1.2,92,26,12,2019,sacks
186,Max,Latona,Max Latona,/pa/oil-city/oil-city-oilers/athletes/max-latona/football/stats/?careerid=gdugha5sa85p9,gdugha5sa85p9,,Oil City,PA,14.0,14.0,1.2,71,10,12,2019,sacks
187,Wati,Huggins,Wati Huggins,/fl/miami/booker-t-washington-tornadoes/athletes/wati-huggins/football/stats/?careerid=cvsd3s4icts22,cvsd3s4icts22,"DE, MLB",Northwestern,FL,14.0,14.0,1.2,55,4,12,2019,sacks
188,Christopher,Carratu,Christopher Carratu,/ct/new-canaan/new-canaan-rams/athletes/christopher-carratu/football/stats/?careerid=ntf89djsalcee,ntf89djsalcee,"OLB, WR",New Canaan,CT,14.0,14.0,1.2,100,0,12,2019,sacks
189,Donovan,Armstrong,Donovan Armstrong,/az/yuma/yuma-catholic-shamrocks/athletes/donovan-armstrong/football/stats/?careerid=e6cgcblmsnok4,e6cgcblmsnok4,"RB, DL",Yuma Catholic,AZ,14.0,14.0,1.2,76,0,12,2019,sacks
190,Jeff,Mcknight,Jeff Mcknight,/nc/cary/panther-creek-catamounts/athletes/jeff-mcknight/football/stats/?careerid=p34revv9vk4rb,p34revv9vk4rb,"DE, T",Panther Creek,NC,14.0,14.0,1.2,72,0,12,2019,sacks
191,Jordan,Thompson,Jordan Thompson,/nj/parsippany/parsippany-hills-vikings/athletes/jordan-thompson/football/stats/?careerid=ahcbeiva5j2ue,ahcbeiva5j2ue,"WR, DL",Parsippany Hills,NJ,14.0,14.0,1.1,98,0,13,2019,sacks
192,Deion,Harris,Deion Harris,/tn/germantown/houston-mustangs/athletes/deion-harris/football/stats/?careerid=uirqm6hfvn9qa,uirqm6hfvn9qa,"MLB, NG",Houston,TN,14.0,14.0,1.1,0,0,13,2019,sacks
193,Allen,Robertson,Allen Robertson,/ms/houston/houston-hilltoppers/athletes/allen-robertson/football/stats/?careerid=rle5ockovvaaa,rle5ockovvaaa,"HB, LB",Houston,MS,14.0,14.0,1.1,65,16,13,2019,sacks
194,Willis,Singleton,Willis Singleton,/il/gurnee/warren-township-blue-devils/athletes/willis-singleton/football/stats/?careerid=mk74qevn387vf,mk74qevn387vf,"DT, DE",Warren Township,IL,14.0,14.0,1.1,67,0,13,2019,sacks
195,Nathan,Vickers,Nathan Vickers,/ga/richmond-hill/richmond-hill-wildcats/athletes/nathan-vickers/football/stats/?careerid=hdqcg90kvqh00,hdqcg90kvqh00,DE,Richmond Hill,GA,14.0,14.0,1.1,92,17,13,2019,sacks
196,Braden,Siders,Braden Siders,/co/arvada/ralston-valley-mustangs/athletes/braden-siders/football/stats/?careerid=9pt81qblug2p9,9pt81qblug2p9,"DE, OLB",Ralston Valley,CO,14.0,14.0,1.1,73,24,13,2019,sacks
197,Dylan,King,Dylan King,/mo/ava/ava-bears/athletes/dylan-king/football/stats/?careerid=928a49snpaidd,928a49snpaidd,"WR, DE",Ava,MO,14.0,14.0,1.1,0,0,13,2019,sacks
198,Henry,Daniel,Henry Daniel,/nc/creedmoor/south-granville-vikings/athletes/henry-daniel/football/stats/?careerid=1qt4q7nn9etue,1qt4q7nn9etue,DE,South Granville,NC,14.0,14.0,1.0,111,7,14,2019,sacks
199,Emmanuell,"""ej"" perry","Emmanuell ""ej"" perry",/fl/seffner/armwood-hawks/athletes/emmanuell-ej-perry/football/stats/?careerid=ujusvlhe3spg0,ujusvlhe3spg0,"SS, OLB",Armwood,FL,14.0,14.0,1.0,104,13,14,2019,sacks
200,Deshawn,Watson,Deshawn Watson,/sc/barnwell/barnwell-warhorses/athletes/deshawn-watson/football/stats/?careerid=ufa7o8co97e22,ufa7o8co97e22,MLB,Barnwell,SC,14.0,14.0,1.0,70,1,14,2019,sacks
201,Kejuan,Magee,Kejuan Magee,/la/kentwood/kentwood-kangaroos/athletes/kejuan-magee/football/stats/?careerid=6u7s57lh20hff,6u7s57lh20hff,"DE, WR",Kentwood,LA,14.0,14.0,1.0,0,6,14,2019,sacks
202,Chase,Geason,Chase Geason,/la/st-james/st-james-wildcats/athletes/chase-geason/football/stats/?careerid=rspgfscacte11,rspgfscacte11,"OLB, DE",St. James,LA,14.0,14.0,0.9,102,16,15,2019,sacks
203,Jq,Ladson,Jq Ladson,/ca/canoga-park/canoga-park-hunters/athletes/jq-ladson/football/stats/?careerid=th8d1ll64eti2,th8d1ll64eti2,DT,Canoga Park,CA,14.0,14.0,0.9,0,22,15,2019,sacks
204,Isaac,Washington,Isaac Washington,/nc/pilot-mountain/east-surry-cardinals/athletes/isaac-washington/football/stats/?careerid=l1ib2ll6uu6l5,l1ib2ll6uu6l5,"DL, TE",East Surry,NC,14.0,14.0,0.9,93,16,15,2019,sacks
205,Zach,Thannum,Zach Thannum,/ca/chatsworth/sierra-canyon-trailblazers/athletes/zach-thannum/football/stats/?careerid=rp0joar4fhl66,rp0joar4fhl66,"DE, TE",Sierra Canyon,CA,14.0,14.0,0.9,55,20,16,2019,sacks
206,Warren,Robinson,Warren Robinson,/tx/missouri-city/fort-bend-marshall-buffalos/athletes/warren-robinson/football/stats/?careerid=1660bov8efvcc,1660bov8efvcc,DE,Fort Bend Marshall,TX,14.0,14.0,0.9,14,15,16,2019,sacks
207,Ian,Thomas,Ian Thomas,/nm/kirtland/kirtland-central-broncos/athletes/ian-thomas/football/stats/?careerid=i425eu8bo33sc,i425eu8bo33sc,"OL, DE",Kirtland Central,NM,13.5,13.5,1.4,83,2,10,2019,sacks
208,Baraquiel,Fimbres,Baraquiel Fimbres,/ca/calexico/vincent-memorial-scots/athletes/baraquiel-fimbres/football/stats/?careerid=rtjik74kvono8,rtjik74kvono8,"DT, DE",Vincent Memorial,CA,13.5,13.5,1.2,113,28,11,2019,sacks
209,Zane,Maningo,Zane Maningo,/nv/henderson/green-valley-gators/athletes/zane-maningo/football/stats/?careerid=hb4m79p2fu899,hb4m79p2fu899,"DE, FB",Green Valley,NV,13.5,13.5,1.2,45,2,11,2019,sacks
210,Jack,Kimball,Jack Kimball,/or/wilsonville/wilsonville-wildcats/athletes/jack-kimball/football/stats/?careerid=oopa586seoo11,oopa586seoo11,"TE, LB",Wilsonville,OR,13.5,13.5,1.2,91,2,11,2019,sacks
211,Makai,Booker,Makai Booker,/md/baltimore/milford-mill-academy-millers/athletes/makai-booker/football/stats/?careerid=m2vkolrsmpdaa,m2vkolrsmpdaa,"TE, DE",Milford Mill Academy,MD,13.5,13.5,1.2,101,0,11,2019,sacks
212,D'anta,Johnson,D'anta Johnson,/va/dinwiddie/dinwiddie-generals/athletes/danta-johnson/football/stats/?careerid=df0hvcesqjfp9,df0hvcesqjfp9,"DT, FB",Dinwiddie,VA,13.5,13.5,1.2,20,8,11,2019,sacks
213,Jack,Sawyer,Jack Sawyer,/oh/pickerington/pickerington-north-panthers/athletes/jack-sawyer/football/stats/?careerid=6m2eooco4pop9,6m2eooco4pop9,"TE, DE",Pickerington North,OH,13.5,13.5,1.2,84,0,11,2019,sacks
214,Colby,Kopacz,Colby Kopacz,/ca/poway/poway-titans/athletes/colby-kopacz/football/stats/?careerid=j4ae8di2t3fbb,j4ae8di2t3fbb,"RB, LB",Poway,CA,13.5,13.5,1.1,0,0,12,2019,sacks
215,Ethan,Hetrick,Ethan Hetrick,/pa/new-bethlehem/redbank-valley-bulldogs/athletes/ethan-hetrick/football/stats/?careerid=b586165i15vcc,b586165i15vcc,"WR, DE",Redbank Valley,PA,13.5,13.5,1.1,43,10,12,2019,sacks
216,Malik,Hankerson,Malik Hankerson,/fl/starke/bradford-tornadoes/athletes/malik-hankerson/football/stats/?careerid=jiibhg50vn2sc,jiibhg50vn2sc,"OLB, SS",Bradford,FL,13.5,13.5,1.1,0,0,12,2019,sacks
217,Ronan,Depaul,Ronan Depaul,/md/elkton/elkton-golden-elks/athletes/ronan-depaul/football/stats/?careerid=01jlg9gptmf88,01jlg9gptmf88,"OL, DL",Elkton,MD,13.5,13.5,1.1,0,0,12,2019,sacks
218,Aiden,Gair,Aiden Gair,/pa/williamsport/loyalsock-township-lancers/athletes/aiden-gair/football/stats/?careerid=8jupqltcbo711,8jupqltcbo711,"OLB, TE",Loyalsock Township,PA,13.5,13.5,1.1,57,0,12,2019,sacks
219,Teo,Banks,Teo Banks,/tx/odessa/permian-panthers/athletes/teo-banks/football/stats/?careerid=vksrnqpq50um6,vksrnqpq50um6,LB,Permian,TX,13.5,13.5,1.1,0,0,12,2019,sacks
220,Rhett,Gebert,Rhett Gebert,/ut/millville/ridgeline-riverhawks/athletes/rhett-gebert/football/stats/?careerid=26bn12ecg38sc,26bn12ecg38sc,OLB,Ridgeline,UT,13.5,13.5,1.1,54,8,12,2019,sacks
221,Za'veon,Oakes,Za'veon Oakes,/nc/gibsonville/eastern-guilford-wildcats/athletes/zaveon-oakes/football/stats/?careerid=relcq02sbmmaa,relcq02sbmmaa,"DE, DL",Eastern Guilford,NC,13.5,13.5,1.1,0,38,12,2019,sacks
