tackles_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_tackles,tackles_per_game,solo_tackles,assisted_tackles,tackles_for_loss,sacks,games_played,year,category
13,Colby,Campbell,Colby Campbell,/sc/aiken/south-aiken-thoroughbreds/athletes/colby-campbell/football/stats/?careerid=88nn5c37niibb,88nn5c37niibb,"OLB, RB",South Aiken,SC,209,209,13.9,125,84,13.0,3.0,15,2016,tackles
14,Logan,Wells,Logan Wells,/nc/asheville/tc-roberson-rams/athletes/logan-wells/football/stats/?careerid=3dpj148n3ju33,3dpj148n3ju33,"FB, MLB",T.C. Roberson,NC,208,208,17.3,129,79,16.0,4.5,12,2016,tackles
15,Ahdarrious,Gee,Ahdarrious Gee,/ga/cordele/crisp-county-cougars/athletes/ahdarrious-gee/football/stats/?careerid=80au22csolt44,80au22csolt44,"MLB, OLB",Crisp County,GA,208,208,14.9,94,114,26.0,1.0,14,2016,tackles
16,Corbin,Foster,Corbin Foster,/tx/newton/newton-eagles/athletes/corbin-foster/football/stats/?careerid=vmc0587so6bsc,vmc0587so6bsc,"MLB, RB",Newton,TX,207,207,14.8,62,145,6.0,5.0,14,2016,tackles
17,Josh,Marsh,Josh Marsh,/al/decatur/decatur-red-raiders/athletes/josh-marsh/football/stats/?careerid=fjkquqh706g55,fjkquqh706g55,"OLB, RB",Decatur,AL,206,206,17.2,149,57,14.0,3.5,12,2016,tackles
18,James,Boyle,James Boyle,/nc/mocksville/davie-county-war-eagles/athletes/james-boyle/football/stats/?careerid=do5n85v8ebtn7,do5n85v8ebtn7,"MLB, OLB",Davie County,NC,206,206,14.7,113,93,25.0,6.0,14,2016,tackles
19,Chase,Monroe,Chase Monroe,/nc/davidson/davidson-day-patriots/athletes/chase-monroe/football/stats/?careerid=n133i664c7a88,n133i664c7a88,"MLB, OLB",Davidson Day,NC,204,204,18.5,46,158,10.0,0.0,11,2016,tackles
20,Nate,Banks,Nate Banks,/ca/stockton/brookside-christian-knights/athletes/nate-banks/football/stats/?careerid=lfn99a6rh8211,lfn99a6rh8211,"OLB, FB",Brookside Christian,CA,204,204,15.7,112,81,16.0,0.0,13,2016,tackles
21,Ben,Wilson,Ben Wilson,/wa/sumner/sumner-spartans/athletes/ben-wilson/football/stats/?careerid=is99ifevj3n66,is99ifevj3n66,"MLB, RB",Sumner,WA,201,201,15.5,123,78,16.0,8.5,13,2016,tackles
22,Nick,Enriquez,Nick Enriquez,/tx/edinburg/vela-sabercats/athletes/nick-enriquez/football/stats/?careerid=4nkq7sloubi99,4nkq7sloubi99,FS,Vela,TX,200,200,18.2,138,62,11.5,1.5,11,2016,tackles
23,Blake,Martz,Blake Martz,/in/wabash/southwood-knights/athletes/blake-martz/football/stats/?careerid=sp15j7ekms2sc,sp15j7ekms2sc,"MLB, WR",Southwood,IN,200,200,15.4,106,94,16.0,6.0,13,2016,tackles
24,MJ,Tafisi,MJ Tafisi,/ut/sandy/alta-hawks/athletes/mj-tafisi/football/stats/?careerid=305d287s0npo8,305d287s0npo8,"MLB, TE",Alta,UT,200,200,15.4,46,154,16.0,1.5,13,2016,tackles
25,Danny,Damico,Danny Damico,/ny/syracuse/christian-brothers-academy-brothers/athletes/danny-damico/football/stats/?careerid=hftt973jf01g0,hftt973jf01g0,"OLB, TE",Christian Brothers Academy,NY,197,197,17.9,197,0,0.0,2.0,11,2016,tackles
26,Thomas,Johnston,Thomas Johnston,/al/spanish-fort/spanish-fort-toros/athletes/thomas-johnston/football/stats/?careerid=a8v13hk4pmh66,a8v13hk4pmh66,"OLB, MLB",Spanish Fort,AL,197,197,15.2,116,81,13.0,1.0,13,2016,tackles
27,Brayden,Dauberman,Brayden Dauberman,/oh/akron/coventry-comets/athletes/brayden-dauberman/football/stats/?careerid=3f7ish78b19dd,3f7ish78b19dd,"OLB, RB",Coventry,OH,195,195,19.5,50,145,3.5,2.0,10,2016,tackles
28,Kadafi,Coleman,Kadafi Coleman,/in/griffith/griffith-panthers/athletes/kadafi-coleman/football/stats/?careerid=vtm99tpmp02cc,vtm99tpmp02cc,"MLB, FB",Griffith,IN,195,195,16.2,80,115,5.0,3.5,12,2016,tackles
29,Joel,Donn,Joel Donn,/ks/shawnee/mill-valley-jaguars/athletes/joel-donn/football/stats/?careerid=s7ajomuhrfd66,s7ajomuhrfd66,S,Mill Valley,KS,195,195,15.0,120,75,12.0,0.0,13,2016,tackles
30,Pika,Fakava,Pika Fakava,/ca/san-bernardino/san-gorgonio-spartans/athletes/pika-fakava/football/stats/?careerid=ni22relt7ftp9,ni22relt7ftp9,LB,San Gorgonio,CA,195,195,13.0,100,85,11.0,0.0,15,2016,tackles
31,Cristian,Rodriguez,Cristian Rodriguez,/ca/bakersfield/mira-monte-lions/athletes/cristian-rodriguez/football/stats/?careerid=vng5n8kmi4kp9,vng5n8kmi4kp9,"MLB, OLB",Mira Monte,CA,194,194,19.4,141,53,16.0,3.0,10,2016,tackles
32,Luke,Perlich,Luke Perlich,/in/wabash/southwood-knights/athletes/luke-perlich/football/stats/?careerid=nehmphb74o7g0,nehmphb74o7g0,"MLB, G",Southwood,IN,194,194,14.9,67,127,7.0,0.0,13,2016,tackles
33,Elias,Rantissi,Elias Rantissi,/ca/rohnert-park/rancho-cotate-cougars/athletes/elias-rantissi/football/stats/?careerid=91m8uqc7ggm88,91m8uqc7ggm88,"LB, OL",Rancho Cotate,CA,194,194,14.9,89,105,0.0,3.0,13,2016,tackles
34,Trey,Sawyer,Trey Sawyer,/nc/elizabeth-city/northeastern-eagles/athletes/trey-sawyer/football/stats/?careerid=g6bdedqccc0n7,g6bdedqccc0n7,"MLB, RB",Northeastern,NC,194,194,14.9,151,43,0.0,2.0,13,2016,tackles
35,Luke,Price,Luke Price,/sc/dillon/dillon-christian-warriors/athletes/luke-price/football/stats/?careerid=k474imeckk3j3,k474imeckk3j3,"LB, HB",Dillon Christian,SC,193,193,14.8,137,56,30.0,1.0,13,2016,tackles
36,Mason,Krantz,Mason Krantz,/tx/emory/rains-wildcats/athletes/mason-krantz/football/stats/?careerid=rfrkr1icjjd99,rfrkr1icjjd99,"MLB, RB",Rains,TX,192,192,17.5,111,81,27.0,3.0,11,2016,tackles
37,Coby,Tillman,Coby Tillman,/ok/bixby/bixby-spartans/athletes/coby-tillman/football/stats/?careerid=vbp75cieajj99,vbp75cieajj99,MLB,Bixby,OK,192,192,14.8,106,86,23.0,9.0,13,2016,tackles
38,Mason,Parris,Mason Parris,/in/lawrenceburg/lawrenceburg-tigers/athletes/mason-parris/football/stats/?careerid=khi65kupjn5j3,khi65kupjn5j3,"MLB, G",Lawrenceburg,IN,191,191,12.7,107,84,17.0,7.0,15,2016,tackles
39,Justin,Cryer,Justin Cryer,/ca/sutter/sutter-huskies/athletes/justin-cryer/football/stats/?careerid=i62onjf8659h1,i62onjf8659h1,ILB,Sutter,CA,190,190,13.6,63,127,12.0,1.0,14,2016,tackles
40,Kody,Wilson,Kody Wilson,/ok/edmond/oklahoma-christian-academy-fighting-eagles/athletes/kody-wilson/football/stats/?careerid=fal41rlpv0nrb,fal41rlpv0nrb,"OLB, QB",Oklahoma Christian Academy,OK,189,189,17.2,75,114,6.0,3.0,11,2016,tackles
41,Adam,Shuford,Adam Shuford,/nc/burnsville/mountain-heritage-cougars/athletes/adam-shuford/football/stats/?careerid=rir9n2qcsquue,rir9n2qcsquue,"RB, MLB",Mountain Heritage,NC,189,189,14.5,109,80,21.0,4.0,13,2016,tackles
42,Drew,Butler,Drew Butler,/tn/knoxville/farragut-admirals/athletes/drew-butler/football/stats/?careerid=lm95lddfh5h00,lm95lddfh5h00,"RB, MLB",Farragut,TN,189,189,12.6,104,85,8.0,1.5,15,2016,tackles
43,Trevor,Brohard,Trevor Brohard,/nm/los-lunas/los-lunas-tigers/athletes/trevor-brohard/football/stats/?careerid=rg161lbvdhl77,rg161lbvdhl77,"LB, TE",Los Lunas,NM,188,188,14.5,144,44,7.0,2.0,13,2016,tackles
44,Dylan,Spesard,Dylan Spesard,/in/flora/carroll-cougars/athletes/dylan-spesard/football/stats/?careerid=7vi49lmcbfnvf,7vi49lmcbfnvf,"MLB, FB",Carroll,IN,187,187,17.0,134,53,8.0,0.0,11,2016,tackles
45,Trey,Stephens,Trey Stephens,/tx/lubbock/coronado-mustangs/athletes/trey-stephens/football/stats/?careerid=m98t3a7huqqee,m98t3a7huqqee,"MLB, RB",Coronado,TX,185,185,15.4,33,152,24.0,5.0,12,2016,tackles
46,Depalma,Vincent,Depalma Vincent,/nj/wayne/depaul-catholic-spartans/athletes/depalma-vincent/football/stats/?careerid=c9avm2o2abjl5,c9avm2o2abjl5,"RB, LB",DePaul Catholic,NJ,185,185,15.4,137,48,23.0,5.0,12,2016,tackles
47,Levi,Ware,Levi Ware,/tx/wheeler/wheeler-mustangs/athletes/levi-ware/football/stats/?careerid=nusnge0vp3aj3,nusnge0vp3aj3,"DE, FB",Wheeler,TX,185,185,15.4,0,0,24.0,5.0,12,2016,tackles
48,Brandon,Buttery,Brandon Buttery,/nm/eunice/eunice-cardinals/athletes/brandon-buttery/football/stats/?careerid=j1jgg42v60e66,j1jgg42v60e66,"WR, ILB",Eunice,NM,185,185,14.2,115,70,8.0,0.0,13,2016,tackles
49,Cooper,Haigood,Cooper Haigood,/tx/lorena/lorena-leopards/athletes/cooper-haigood/football/stats/?careerid=njdujij35ee66,njdujij35ee66,MLB,Lorena,TX,184,184,15.3,138,46,7.0,0.0,12,2016,tackles
50,STEVEN,CROWDER,STEVEN CROWDER,/al/gardendale/gardendale-rockets/athletes/steven-crowder/football/stats/?careerid=o4e4r5775fep9,o4e4r5775fep9,"TE, ILB",Gardendale,AL,184,184,15.3,115,69,11.0,12.0,12,2016,tackles
51,Gabe,Wallis,Gabe Wallis,/wa/silverdale/klahowya-eagles/athletes/gabe-wallis/football/stats/?careerid=nadn3hma1vvn7,nadn3hma1vvn7,"RB, MLB",Klahowya,WA,183,183,18.3,125,58,8.0,3.0,10,2016,tackles
52,Michael,Maffry,Michael Maffry,/ks/stilwell/blue-valley-tigers/athletes/michael-maffry/football/stats/?careerid=uji75c0kc7ph1,uji75c0kc7ph1,"MLB, TE",Blue Valley,KS,183,183,15.2,112,71,3.0,1.0,12,2016,tackles
53,Griffin,Hatalla,Griffin Hatalla,/il/virden/north-mac-panthers/athletes/griffin-hatalla/football/stats/?careerid=c1u5if3m0bcn7,c1u5if3m0bcn7,"FB, LB",North Mac,IL,183,183,14.1,81,102,17.0,1.0,13,2016,tackles
54,Jalen,Catalon,Jalen Catalon,/tx/mansfield/mansfield-legacy-broncos/athletes/jalen-catalon/football/stats/?careerid=f3754o3p5luqa,f3754o3p5luqa,FS,Mansfield Legacy,TX,183,183,13.1,139,44,7.0,0.0,14,2016,tackles
55,Nigel,Peele,Nigel Peele,/nc/greensboro/dudley-panthers/athletes/nigel-peele/football/stats/?careerid=0cok8d4nuidrb,0cok8d4nuidrb,LB,Dudley,NC,183,183,11.4,108,85,18.0,11.5,16,2016,tackles
56,Michael,Williams,Michael Williams,/ar/pine-bluff/watson-chapel-wildcats/athletes/michael-williams/football/stats/?careerid=3cro00n539ah1,3cro00n539ah1,SS,Watson Chapel,AR,182,182,15.2,60,122,11.0,0.0,12,2016,tackles
57,Cody,Hendrix,Cody Hendrix,/nc/mocksville/davie-county-war-eagles/athletes/cody-hendrix/football/stats/?careerid=oj9f6l26krm55,oj9f6l26krm55,LB,Davie County,NC,182,182,13.0,103,79,23.0,5.0,14,2016,tackles
58,Drew,Joseph,Drew Joseph,/wv/south-charleston/south-charleston-black-eagles/athletes/drew-joseph/football/stats/?careerid=e0bmhh11hrbff,e0bmhh11hrbff,"MLB, FB",South Charleston,WV,181,181,15.1,116,65,9.0,1.0,12,2016,tackles
59,Eric,Kiley,Eric Kiley,/ma/maynard/maynard-tigers/athletes/eric-kiley/football/stats/?careerid=1l430bmd3jkbb,1l430bmd3jkbb,TE,Maynard,MA,181,181,13.9,165,16,0.0,1.0,13,2016,tackles
60,Isaiah,Lira,Isaiah Lira,/tx/sonora/sonora-broncos/athletes/isaiah-lira/football/stats/?careerid=k43l6icmso5i2,k43l6icmso5i2,"MLB, WR",Sonora,TX,181,181,12.9,43,138,16.0,6.0,14,2016,tackles
61,Anthony,Perales,Anthony Perales,/tx/dilley/dilley-wolves/athletes/anthony-perales/football/stats/?careerid=m6t4bldu56nff,m6t4bldu56nff,MLB,Dilley,TX,180,180,16.4,58,122,2.0,1.0,11,2016,tackles
62,Drew,Williamson,Drew Williamson,/in/zionsville/zionsville-eagles/athletes/drew-williamson/football/stats/?careerid=lngnv4snad8m6,lngnv4snad8m6,"MLB, FB",Zionsville,IN,180,180,15.0,108,72,10.0,3.0,12,2016,tackles
63,Gabriel,Murgo,Gabriel Murgo,/ca/san-bernardino/san-gorgonio-spartans/athletes/gabriel-murgo/football/stats/?careerid=b5q1rqnacujtd,b5q1rqnacujtd,LB,San Gorgonio,CA,180,180,12.9,86,88,4.0,2.0,14,2016,tackles
64,Connor,Helm,Connor Helm,/nc/harrisburg/hickory-ridge-ragin-bulls/athletes/connor-helm/football/stats/?careerid=v099dvreut477,v099dvreut477,LB,Hickory Ridge,NC,180,180,12.0,67,113,5.0,1.0,15,2016,tackles
65,Nick,Keba,Nick Keba,/oh/streetsboro/streetsboro-rockets/athletes/nick-keba/football/stats/?careerid=gf1qvc3ggeg77,gf1qvc3ggeg77,"TE, LB",Streetsboro,OH,179,179,17.9,105,74,15.0,0.0,10,2016,tackles
66,Bryce,Kinsey,Bryce Kinsey,/ca/ripon/ripon-indians/athletes/bryce-kinsey/football/stats/?careerid=v6tdt1sulikdd,v6tdt1sulikdd,"LB, FB",Ripon,CA,179,179,16.3,89,90,0.0,3.5,11,2016,tackles
67,Robby,Hauck,Robby Hauck,/ca/san-diego/del-norte-nighthawks/athletes/robby-hauck/football/stats/?careerid=c0nkgp64umlh1,c0nkgp64umlh1,"SS, RB",Del Norte,CA,179,179,16.3,103,76,11.0,0.0,11,2016,tackles
68,Patrick,Harris,Patrick Harris,/ms/hazlehurst/hazlehurst-indians/athletes/patrick-harris/football/stats/?careerid=07f7fifralrk4,07f7fifralrk4,"TE, LB",Hazlehurst,MS,179,179,13.8,130,49,7.0,6.0,13,2016,tackles
69,Daniel,Packard,Daniel Packard,/tx/dallas/bishop-lynch-friars/athletes/daniel-packard/football/stats/?careerid=c3ccr2srfk0o8,c3ccr2srfk0o8,MLB,Bishop Lynch,TX,179,179,12.8,68,111,7.5,2.5,14,2016,tackles
70,Eddie,Luna,Eddie Luna,/tx/cameron/ch-yoe-yoemen/athletes/eddie-luna/football/stats/?careerid=hjql2a7tv4e99,hjql2a7tv4e99,"MLB, RB",C.H. Yoe,TX,179,179,12.8,101,78,10.0,2.0,14,2016,tackles
71,Wallace,Cowins,Wallace Cowins,/ga/conyers/heritage-patriots/athletes/wallace-cowins/football/stats/?careerid=akarbu27jagh1,akarbu27jagh1,"TE, DE",Heritage,GA,178,178,16.2,105,73,24.0,8.0,11,2016,tackles
72,Bradey,Porter,Bradey Porter,/tx/pampa/pampa-harvesters/athletes/bradey-porter/football/stats/?careerid=kqq6eu4ssa8dd,kqq6eu4ssa8dd,LB,Pampa,TX,178,178,16.2,103,75,4.0,3.0,11,2016,tackles
73,Jacob,Green,Jacob Green,/ks/norton/norton-bluejays/athletes/jacob-green/football/stats/?careerid=i290r072st4h1,i290r072st4h1,"MLB, DT",Norton,KS,178,178,16.2,110,68,11.0,1.0,11,2016,tackles
74,Matt,Collins,Matt Collins,/pa/clearfield/clearfield-bison/athletes/matt-collins/football/stats/?careerid=8im4vvp02rqp9,8im4vvp02rqp9,"MLB, T",Clearfield,PA,178,178,14.8,0,0,2.0,2.5,12,2016,tackles
75,Dylan,Wolfgang,Dylan Wolfgang,/pa/tower-city/williams-valley-vikings/athletes/dylan-wolfgang/football/stats/?careerid=aoeotsthf3ncc,aoeotsthf3ncc,"FB, TE",Williams Valley,PA,178,178,12.7,109,69,9.0,2.0,14,2016,tackles
76,Solon,Page iii,Solon Page iii,/ga/marietta/kell-longhorns/athletes/solon-page-iii/football/stats/?careerid=37adpodbl5ml5,37adpodbl5ml5,"OLB, SS",Kell,GA,178,178,12.7,123,55,23.0,2.0,14,2016,tackles
77,Reid,Bolen,Reid Bolen,/sc/aiken/south-aiken-thoroughbreds/athletes/reid-bolen/football/stats/?careerid=unp85i7n0ajee,unp85i7n0ajee,"MLB, FB",South Aiken,SC,178,178,11.9,105,73,7.0,9.0,15,2016,tackles
78,Mike,Vansumeren,Mike Vansumeren,/mi/essexville/garber-dukes/athletes/mike-vansumeren/football/stats/?careerid=dp0gt13cgrmqa,dp0gt13cgrmqa,"FB, ILB",Garber,MI,177,177,17.7,81,96,11.0,2.0,10,2016,tackles
79,Jerrett,Smith,Jerrett Smith,/il/carrollton/carrollton-hawks/athletes/jerrett-smith/football/stats/?careerid=d8o95r4usc333,d8o95r4usc333,"WR, OLB",Carrollton,IL,177,177,16.1,109,68,23.0,0.0,11,2016,tackles
80,David,Threadgill,David Threadgill,/tx/midland/midland-christian-mustangs/athletes/david-threadgill/football/stats/?careerid=1dqqmbi4a9hn7,1dqqmbi4a9hn7,"OLB, TE",Midland Christian,TX,177,177,13.6,103,74,5.0,1.0,13,2016,tackles
81,Cade,Wright,Cade Wright,/mi/stockbridge/stockbridge-panthers/athletes/cade-wright/football/stats/?careerid=ho8c6a4brob66,ho8c6a4brob66,"OL, LB",Stockbridge,MI,176,176,19.6,35,141,1.0,0.0,9,2016,tackles
82,Cole,Bauer,Cole Bauer,/az/phoenix/scottsdale-christian-academy-eagles/athletes/cole-bauer/football/stats/?careerid=7q3ahr8rqrd66,7q3ahr8rqrd66,"LB, FB",Scottsdale Christian Academy,AZ,176,176,19.6,68,108,15.0,2.5,9,2016,tackles
83,Halid,Djibril,Halid Djibril,/ca/los-angeles/cathedral-phantoms/athletes/halid-djibril/football/stats/?careerid=aeen175u0q188,aeen175u0q188,LB,Cathedral,CA,176,176,14.7,93,83,22.0,5.5,12,2016,tackles
84,Saens,John,Saens John,/ca/san-jose/gunderson-grizzlies/athletes/saens-john/football/stats/?careerid=pvmfnstn2p922,pvmfnstn2p922,"FB, MLB",Gunderson,CA,175,175,15.9,75,100,18.0,3.0,11,2016,tackles
85,Brandon,Billups,Brandon Billups,/ok/tulsa/victory-christian-conquerors/athletes/brandon-billups/football/stats/?careerid=3im91ubtoqtl5,3im91ubtoqtl5,"OLB, RB",Victory Christian,OK,175,175,15.9,100,75,12.0,9.0,11,2016,tackles
86,Keith,Harris,Keith Harris,/ga/gainesville/gainesville-red-elephants/athletes/keith-harris/football/stats/?careerid=u3i1261r3cpff,u3i1261r3cpff,MLB,Gainesville,GA,175,175,15.9,87,88,6.0,2.0,11,2016,tackles
87,Hunter,Feaster,Hunter Feaster,/al/opelika/beauregard-hornets/athletes/hunter-feaster/football/stats/?careerid=gpagnishdn2j3,gpagnishdn2j3,MLB,Beauregard,AL,175,175,13.5,75,100,16.5,4.0,13,2016,tackles
88,Jaqwaun,Coffie,Jaqwaun Coffie,/nc/monroe/monroe-redhawks/athletes/jaqwaun-coffie/football/stats/?careerid=mj17b590jn4vf,mj17b590jn4vf,MLB,Monroe,NC,175,175,11.7,106,69,25.0,1.0,15,2016,tackles
89,Josh,Ninnemann,Josh Ninnemann,/mn/esko/esko-eskomos/athletes/josh-ninnemann/football/stats/?careerid=8tp7kmlcm6ebb,8tp7kmlcm6ebb,,Esko,MN,174,174,19.3,142,32,2.0,0.0,9,2016,tackles
90,Jeremy,Miller,Jeremy Miller,/nc/monroe/union-academy-cardinals/athletes/jeremy-miller/football/stats/?careerid=a79p3ddssr2td,a79p3ddssr2td,"WR, LB",Union Academy,NC,174,174,15.8,119,55,14.0,11.0,11,2016,tackles
91,Harrison,Haney,Harrison Haney,/tx/decatur/decatur-eagles/athletes/harrison-haney/football/stats/?careerid=6nhe2u1iaplj3,6nhe2u1iaplj3,"MLB, WR",Decatur,TX,174,174,14.5,127,47,13.0,2.0,12,2016,tackles
92,Anthony,Miller,Anthony Miller,/ca/chino/don-lugo-conquistadores/athletes/anthony-miller/football/stats/?careerid=b0ak3vqgpt2cc,b0ak3vqgpt2cc,"OLB, RB",Don Lugo,CA,174,174,13.4,118,56,26.0,10.0,13,2016,tackles
93,Johnathon,Whitby,Johnathon Whitby,/tx/victoria/victoria-east-titans/athletes/johnathon-whitby/football/stats/?careerid=q0sohlt6ifam6,q0sohlt6ifam6,FS,Victoria East,TX,174,174,12.4,116,58,5.0,0.0,14,2016,tackles
94,Cole,Lusby,Cole Lusby,/tn/seymour/kings-academy-lions/athletes/cole-lusby/football/stats/?careerid=c4ahopvk99fsc,c4ahopvk99fsc,"MLB, T",King's Academy,TN,173,173,15.7,109,64,7.0,0.0,11,2016,tackles
95,Demarvion,Overshown,Demarvion Overshown,/tx/arp/arp-tigers/athletes/demarvion-overshown/football/stats/?careerid=7dai6hff23bp9,7dai6hff23bp9,"WR, FS",Arp,TX,173,173,11.5,0,0,7.0,0.0,15,2016,tackles
96,Christian,Candelaria,Christian Candelaria,/pa/easton/notre-dame-green-pond-crusaders/athletes/christian-candelaria/football/stats/?careerid=c3ji4slojq3ff,c3ji4slojq3ff,"MLB, G",Notre Dame-Green Pond,PA,173,173,11.5,113,60,8.0,2.0,15,2016,tackles
97,Brayden,Miller,Brayden Miller,/tx/sabine-pass/sabine-pass-sharks/athletes/brayden-miller/football/stats/?careerid=1f7o58ffj0377,1f7o58ffj0377,"MLB, RB",Sabine Pass,TX,172,172,17.2,136,36,0.0,2.0,10,2016,tackles
98,Jaylen,Jackson,Jaylen Jackson,/tn/clarksville/northwest-vikings/athletes/jaylen-jackson/football/stats/?careerid=3mhsdbqq1se66,3mhsdbqq1se66,"LB, RB",Northwest,TN,172,172,15.6,89,83,21.0,2.0,11,2016,tackles
99,Dawson,Hammes,Dawson Hammes,/ks/rossville/rossville-bulldogs/athletes/dawson-hammes/football/stats/?careerid=c128j4dh0vjk4,c128j4dh0vjk4,"RB, OLB",Rossville,KS,172,172,15.6,80,92,6.0,1.0,11,2016,tackles
100,Daryl,Hairston,Daryl Hairston,/nc/mayodan/mcmichael-phoenix/athletes/daryl-hairston/football/stats/?careerid=7976icgf4nevf,7976icgf4nevf,"LB, OL",McMichael,NC,172,172,14.3,132,40,5.0,2.0,12,2016,tackles
101,Andrew,Seward,Andrew Seward,/ms/moss-point/east-central-hornets/athletes/andrew-seward/football/stats/?careerid=jvqqo9vutfbrb,jvqqo9vutfbrb,DB,East Central,MS,172,172,13.2,97,75,14.0,1.0,13,2016,tackles
102,Dalton,Albright,Dalton Albright,/nc/mebane/eastern-alamance-eagles/athletes/dalton-albright/football/stats/?careerid=j5i3qliqi90ff,j5i3qliqi90ff,ILB,Eastern Alamance,NC,172,172,13.2,88,84,14.0,3.0,13,2016,tackles
103,Ethan,Luft,Ethan Luft,/mo/kearney/kearney-bulldogs/athletes/ethan-luft/football/stats/?careerid=pm4a3nu48f5p9,pm4a3nu48f5p9,OLB,Kearney,MO,172,172,11.5,107,65,4.0,0.0,15,2016,tackles
104,Copeland,Petitfils,Copeland Petitfils,/nc/high-point/high-point-christian-academy-cougars/athletes/copeland-petitfils/football/stats/?careerid=6g8a2ek81cb77,6g8a2ek81cb77,"MLB, OLB",High Point Christian Academy,NC,171,171,15.5,44,127,6.0,10.0,11,2016,tackles
105,Ali,Shockley,Ali Shockley,/sc/rock-hill/northwestern-trojans/athletes/ali-shockley/football/stats/?careerid=ufuehu0o2mm44,ufuehu0o2mm44,FS,Northwestern,SC,171,171,15.5,91,80,1.0,0.0,11,2016,tackles
106,Quentin,Wilfawn,Quentin Wilfawn,/ms/oxford/oxford-chargers/athletes/quentin-wilfawn/football/stats/?careerid=cv4q8qpqpeop9,cv4q8qpqpeop9,LB,Oxford,MS,171,171,13.2,81,90,13.0,2.5,13,2016,tackles
107,Tim,Steward,Tim Steward,/ms/hazlehurst/hazlehurst-indians/athletes/tim-steward/football/stats/?careerid=54u3i10jnulh1,54u3i10jnulh1,"FB, LB",Hazlehurst,MS,171,171,13.2,128,43,13.0,6.0,13,2016,tackles
108,Christian,Wiseman,Christian Wiseman,/ca/atherton/menlo-atherton-bears/athletes/christian-wiseman/football/stats/?careerid=it7ru7pjji5h1,it7ru7pjji5h1,"TE, LB",Menlo-Atherton,CA,171,171,11.4,39,132,27.5,7.0,15,2016,tackles
