tackles_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_tackles,tackles_per_game,solo_tackles,assisted_tackles,tackles_for_loss,sacks,games_played,year,category
126,Derek,Bryant,Derek Bryant,/in/elwood/elwood-panthers/athletes/derek-bryant/football/stats/?careerid=naacdhbjf4raa,naacdhbjf4raa,"G, MLB",Elwood,IN,165,165,15.0,102,63,12.0,0.5,11,2015,tackles
127,Logan,Culp,Logan Culp,/tx/alba/alba-golden-panthers/athletes/logan-culp/football/stats/?careerid=oep3rms59oak4,oep3rms59oak4,"MLB, WR",Alba-Golden,TX,165,165,15.0,77,88,11.0,1.0,11,2015,tackles
128,Eric,Schultz,Eric Schultz,/il/tinley-park/tinley-park-titans/athletes/eric-schultz/football/stats/?careerid=nhi3o5v63k6m6,nhi3o5v63k6m6,"MLB, LS",Tinley Park,IL,165,165,13.8,132,33,16.0,0.0,12,2015,tackles
129,Kentarius,Felton,Kentarius Felton,/ga/montezuma/macon-county-bulldogs/athletes/kentarius-felton/football/stats/?careerid=nbifo52jr77n7,nbifo52jr77n7,MLB,Macon County,GA,165,165,13.8,90,75,3.0,0.5,12,2015,tackles
130,Seven,Wilson,Seven Wilson,/mo/kansas-city/park-hill-trojans/athletes/seven-wilson/football/stats/?careerid=mf55ahuiqhbh1,mf55ahuiqhbh1,"MLB, RB",Park Hill,MO,165,165,12.7,86,79,28.0,7.0,13,2015,tackles
131,Jermaine,Ivery,Jermaine Ivery,/fl/st-petersburg/gibbs-gladiators/athletes/jermaine-ivery/football/stats/?careerid=un6fi5d5q4prb,un6fi5d5q4prb,"CB, QB",Gibbs,FL,164,164,14.9,84,80,6.0,0.0,11,2015,tackles
132,John,Lee,John Lee,/ct/clinton/morgan-huskies/athletes/john-lee/football/stats/?careerid=23eec5sp5j888,23eec5sp5j888,"G, MLB",Morgan,CT,164,164,14.9,56,108,0.0,0.0,11,2015,tackles
133,Kyle,Roberson,Kyle Roberson,/ok/wynnewood/wynnewood-savages/athletes/kyle-roberson/football/stats/?careerid=379i9aks0mgsc,379i9aks0mgsc,"MLB, DE",Wynnewood,OK,164,164,14.9,164,0,6.0,1.0,11,2015,tackles
134,Tanner,Young,Tanner Young,/tx/leonard/leonard-tigers/athletes/tanner-young/football/stats/?careerid=j857tss4sk999,j857tss4sk999,"RB, FB",Leonard,TX,164,164,13.7,25,139,12.0,2.0,12,2015,tackles
135,Ryan,Bischof,Ryan Bischof,/oh/mentor/mentor-cardinals/athletes/ryan-bischof/football/stats/?careerid=prr6d3f76ok00,prr6d3f76ok00,MLB,Mentor,OH,164,164,13.7,94,70,6.0,1.0,12,2015,tackles
136,Drew,Williamson,Drew Williamson,/in/zionsville/zionsville-eagles/athletes/drew-williamson/football/stats/?careerid=lngnv4snad8m6,lngnv4snad8m6,"MLB, RB",Zionsville,IN,164,164,13.7,88,76,8.0,3.0,12,2015,tackles
137,Mike,Mapes,Mike Mapes,/ca/studio-city/harvard-westlake-wolverines/athletes/mike-mapes/football/stats/?careerid=dla781g9136n7,dla781g9136n7,"MLB, RB",Harvard-Westlake,CA,164,164,13.7,117,47,19.0,5.5,12,2015,tackles
138,Cooper,Haigood,Cooper Haigood,/tx/lorena/lorena-leopards/athletes/cooper-haigood/football/stats/?careerid=njdujij35ee66,njdujij35ee66,MLB,Lorena,TX,164,164,12.6,85,79,8.0,4.0,13,2015,tackles
139,Tru'self,Cooper,Tru'self Cooper,/ga/savannah/benedictine-cadets/athletes/truself-cooper/football/stats/?careerid=vdl1jbliioqff,vdl1jbliioqff,"MLB, FB",Benedictine,GA,164,164,12.6,113,51,4.0,2.5,13,2015,tackles
140,Dillon,Harris,Dillon Harris,/ct/bloomfield/bloomfield-warhawks/athletes/dillon-harris/football/stats/?careerid=fbaftrnhg06l5,fbaftrnhg06l5,"OLB, MLB",Bloomfield,CT,164,164,12.6,85,79,20.0,8.2,13,2015,tackles
141,Dakota,Rodd,Dakota Rodd,/ks/andover/andover-central-jaguars/athletes/dakota-rodd/football/stats/?careerid=n4cahhnp4j9ue,n4cahhnp4j9ue,"WR, DB",Andover Central,KS,164,164,12.6,55,109,9.5,1.0,13,2015,tackles
142,Trey,Sawyer,Trey Sawyer,/nc/elizabeth-city/northeastern-eagles/athletes/trey-sawyer/football/stats/?careerid=g6bdedqccc0n7,g6bdedqccc0n7,"RB, LB",Northeastern,NC,164,164,11.7,127,37,0.0,2.0,14,2015,tackles
143,Trey,Gibson,Trey Gibson,/mo/webb-city/webb-city-cardinals/athletes/trey-gibson/football/stats/?careerid=ifkg8ke6bum77,ifkg8ke6bum77,DB,Webb City,MO,164,164,10.9,36,128,0.0,0.0,15,2015,tackles
144,Hunter,Bizjak,Hunter Bizjak,/pa/johnstown/conemaugh-valley-blue-jays/athletes/hunter-bizjak/football/stats/?careerid=iet10ltl8h5m6,iet10ltl8h5m6,"MLB, K",Conemaugh Valley,PA,163,163,18.1,94,69,8.0,1.0,9,2015,tackles
145,Austin,Buchheit,Austin Buchheit,/mo/wright-city/wright-city-wildcats/athletes/austin-buchheit/football/stats/?careerid=5tdnkj1ili300,5tdnkj1ili300,MLB,Wright City,MO,163,163,18.1,55,108,9.0,2.0,9,2015,tackles
146,Joseph,Mask,Joseph Mask,/az/gilbert/campo-verde-coyotes/athletes/joseph-mask/football/stats/?careerid=it3k1uiji2ecc,it3k1uiji2ecc,MLB,Campo Verde,AZ,163,163,16.3,100,63,7.0,4.0,10,2015,tackles
147,Jace,Jarvis,Jace Jarvis,/tx/caddo-mills/caddo-mills-foxes/athletes/jace-jarvis/football/stats/?careerid=ava8pgcn74j33,ava8pgcn74j33,"MLB, RB",Caddo Mills,TX,163,163,14.8,86,77,13.0,1.0,11,2015,tackles
148,Trevor,Micek,Trevor Micek,/ny/bemus-point/maple-grove-chautauqua-lake/athletes/trevor-micek/football/stats/?careerid=ocuql74uphul5,ocuql74uphul5,"LB, RB",Maple Grove/Chautauqua Lake,NY,163,163,14.8,93,70,34.0,2.0,11,2015,tackles
149,Walter,Dukes,Walter Dukes,/al/lafayette/lafayette-bulldogs/athletes/walter-dukes/football/stats/?careerid=rh30dnkvepetd,rh30dnkvepetd,ILB,LaFayette,AL,163,163,14.8,98,65,6.0,2.0,11,2015,tackles
150,Sam,Helm,Sam Helm,/in/bloomington/bloomington-south-panthers/athletes/sam-helm/football/stats/?careerid=6aic03hfbv1h1,6aic03hfbv1h1,"OLB, MLB",Bloomington South,IN,163,163,13.6,106,57,2.0,0.0,12,2015,tackles
151,Oscar,Cortez,Oscar Cortez,/az/eagar/round-valley-elks/athletes/oscar-cortez/football/stats/?careerid=nivc1hvdg2211,nivc1hvdg2211,"RB, MLB",Round Valley,AZ,163,163,12.5,59,104,7.0,0.0,13,2015,tackles
152,Bruno,Derose,Bruno Derose,/co/pueblo/pueblo-east-eagles/athletes/bruno-derose/football/stats/?careerid=tho201g5vtaaa,tho201g5vtaaa,"MLB, FB",Pueblo East,CO,163,163,11.6,60,103,0.0,1.0,14,2015,tackles
153,Jace,Demenov,Jace Demenov,/mi/ithaca/ithaca-yellowjackets/athletes/jace-demenov/football/stats/?careerid=i108v0pfq6555,i108v0pfq6555,"OL, OLB",Ithaca,MI,163,163,11.6,104,59,19.0,0.0,14,2015,tackles
154,Cearly,Parker IV,Cearly Parker IV,/ms/pascagoula/resurrection-catholic-eagles/athletes/cearly-parker-iv/football/stats/?careerid=10aplu9ofdq00,10aplu9ofdq00,"FB, LB",Resurrection Catholic,MS,163,163,11.6,109,54,11.0,2.0,14,2015,tackles
155,Qendarrion,Barnett,Qendarrion Barnett,/ms/macon/noxubee-county-tigers/athletes/qendarrion-barnett/football/stats/?careerid=0aebj353b5b99,0aebj353b5b99,ILB,Noxubee County,MS,163,163,10.2,137,26,12.5,5.5,16,2015,tackles
156,Chase,Crawford,Chase Crawford,/ks/valley-center/valley-center-hornets/athletes/chase-crawford/football/stats/?careerid=ci1jm1kpkv4td,ci1jm1kpkv4td,"OLB, SS",Valley Center,KS,162,162,18.0,95,67,3.0,0.0,9,2015,tackles
157,Seth,Griswold,Seth Griswold,/nc/asheville/tc-roberson-rams/athletes/seth-griswold/football/stats/?careerid=1f9ipncuvr7sc,1f9ipncuvr7sc,"FB, LB",T.C. Roberson,NC,162,162,13.5,88,74,12.0,5.0,12,2015,tackles
158,Kody,Witham,Kody Witham,/in/centerville/centerville-bulldogs/athletes/kody-witham/football/stats/?careerid=470d1u5pkq500,470d1u5pkq500,"RB, LB",Centerville,IN,162,162,13.5,74,88,8.0,2.0,12,2015,tackles
159,Aaron,Madrid,Aaron Madrid,/nm/eunice/eunice-cardinals/athletes/aaron-madrid/football/stats/?careerid=75mrs4uctmfp9,75mrs4uctmfp9,"RB, LB",Eunice,NM,162,162,13.5,113,49,8.0,0.0,12,2015,tackles
160,Mario,Solorio,Mario Solorio,/ca/delano/chavez-titans/athletes/mario-solorio/football/stats/?careerid=udfmi8je6uko8,udfmi8je6uko8,"LB, RB",Chavez,CA,162,162,13.5,56,106,40.0,6.0,12,2015,tackles
161,Vaughn,Liedtke,Vaughn Liedtke,/tx/new-london/west-rusk-raiders/athletes/vaughn-liedtke/football/stats/?careerid=dqjr7pu1ntfo8,dqjr7pu1ntfo8,"T, NG",West Rusk,TX,162,162,11.6,69,93,6.0,3.0,14,2015,tackles
162,David,Capers,David Capers,/ms/vancleave/vancleave-bulldogs/athletes/david-capers/football/stats/?careerid=3u1cqnjqbihp9,3u1cqnjqbihp9,"MLB, FB",Vancleave,MS,162,162,11.6,102,60,5.0,1.0,14,2015,tackles
163,Devin,Dunn,Devin Dunn,/ca/san-diego/rancho-bernardo-broncos/athletes/devin-dunn/football/stats/?careerid=cg8om45cmirqa,cg8om45cmirqa,"LB, TE",Rancho Bernardo,CA,162,162,10.8,0,0,0.0,2.0,15,2015,tackles
164,Lawson,Hall,Lawson Hall,/ca/harbor-city/narbonne-gauchos/athletes/lawson-hall/football/stats/?careerid=1hos8gcaeosdd,1hos8gcaeosdd,"OLB, MLB",Narbonne,CA,162,162,10.1,121,41,26.0,2.0,16,2015,tackles
165,Aidan,Estrada,Aidan Estrada,/tx/austin/lake-travis-cavaliers/athletes/aidan-estrada/football/stats/?careerid=gc825lqmfv8h1,gc825lqmfv8h1,OLB,Lake Travis,TX,162,162,10.1,93,69,8.0,1.5,16,2015,tackles
166,Robert,Woods,Robert Woods,/co/aurora/smoky-hill-buffaloes/athletes/robert-woods/football/stats/?careerid=590niuloq9cee,590niuloq9cee,MLB,Smoky Hill,CO,161,161,16.1,77,84,17.0,2.0,10,2015,tackles
167,Mason,Bowers,Mason Bowers,/in/new-castle/new-castle-trojans/athletes/mason-bowers/football/stats/?careerid=kcbs488i58ho8,kcbs488i58ho8,"MLB, G",New Castle,IN,161,161,16.1,85,76,2.0,0.0,10,2015,tackles
168,Grant,Ruthenberg,Grant Ruthenberg,/ca/san-diego/university-city-centurions/athletes/grant-ruthenberg/football/stats/?careerid=ae5nodl4q8pp9,ae5nodl4q8pp9,"LB, FB",University City,CA,161,161,14.6,113,48,36.0,2.5,11,2015,tackles
169,Nicholas,Borne,Nicholas Borne,/la/edgard/west-st-john-rams/athletes/nicholas-borne/football/stats/?careerid=0jom34khvoao8,0jom34khvoao8,"OLB, LS",West St. John,LA,161,161,14.6,94,67,13.0,11.0,11,2015,tackles
170,Dylan,Brunson,Dylan Brunson,/tx/cisco/cisco-loboes/athletes/dylan-brunson/football/stats/?careerid=n86neoe8rb2dd,n86neoe8rb2dd,"FB, MLB",Cisco,TX,161,161,13.4,85,76,13.0,1.0,12,2015,tackles
171,Derek,Boben,Derek Boben,/pa/west-sunbury/moniteau-warriors/athletes/derek-boben/football/stats/?careerid=pvccu720jrocc,pvccu720jrocc,"QB, FB",Moniteau,PA,161,161,13.4,161,0,0.0,2.0,12,2015,tackles
172,Logan,Thimons,Logan Thimons,/pa/freeport/freeport-yellowjackets/athletes/logan-thimons/football/stats/?careerid=4rhr7400cb5g0,4rhr7400cb5g0,"DT, MLB",Freeport,PA,161,161,13.4,89,72,33.0,15.5,12,2015,tackles
173,Nick,Tremper,Nick Tremper,/pa/wellsboro/wellsboro-hornets/athletes/nick-tremper/football/stats/?careerid=phjj2qado7iff,phjj2qado7iff,"RB, OLB",Wellsboro,PA,161,161,12.4,110,51,0.0,0.0,13,2015,tackles
174,Angel,Rios,Angel Rios,/ca/calabasas/viewpoint-patriots/athletes/angel-rios/football/stats/?careerid=kf10rf7cak488,kf10rf7cak488,"RB, LB",Viewpoint,CA,161,161,12.4,112,49,12.0,4.0,13,2015,tackles
175,Michael,Pruitt,Michael Pruitt,/tx/bremond/bremond-tigers/athletes/michael-pruitt/football/stats/?careerid=o30dp2iv93drb,o30dp2iv93drb,"WR, LB",Bremond,TX,161,161,12.4,23,138,10.0,2.0,13,2015,tackles
176,Ethan,Milner,Ethan Milner,/ca/granite-bay/granite-bay-grizzlies/athletes/ethan-milner/football/stats/?careerid=55qpgiguifpff,55qpgiguifpff,SS,Granite Bay,CA,161,161,12.4,58,103,4.0,0.0,13,2015,tackles
177,Sawyer,Cook,Sawyer Cook,/tx/canadian/canadian-wildcats/athletes/sawyer-cook/football/stats/?careerid=b9ldfarttpcue,b9ldfarttpcue,"WR, DB",Canadian,TX,161,161,10.1,24,137,27.0,8.0,16,2015,tackles
178,Andrew,Irwin,Andrew Irwin,/pa/altoona/bishop-guilfoyle-marauders/athletes/andrew-irwin/football/stats/?careerid=lmjf30vbut277,lmjf30vbut277,"WR, LB",Bishop Guilfoyle,PA,161,161,10.1,43,118,24.0,10.0,16,2015,tackles
179,Brant,Freeland,Brant Freeland,/wv/elizabeth/wirt-county-tigers/athletes/brant-freeland/football/stats/?careerid=te2kbn3q50u77,te2kbn3q50u77,"FB, MLB",Wirt County,WV,160,160,16.0,85,75,15.0,2.0,10,2015,tackles
180,Prince,Kim,Prince Kim,/tx/brownfield/brownfield-cubs/athletes/prince-kim/football/stats/?careerid=6vavofmj25mn7,6vavofmj25mn7,MLB,Brownfield,TX,160,160,14.5,155,5,2.0,4.0,11,2015,tackles
181,Deonta,Burchfield,Deonta Burchfield,/ms/ocean-springs/ocean-springs-greyhounds/athletes/deonta-burchfield/football/stats/?careerid=ltpq98gdreel5,ltpq98gdreel5,"OLB, RB",Ocean Springs,MS,160,160,13.3,100,60,12.0,0.0,12,2015,tackles
182,Campos,Daniel,Campos Daniel,/ca/whittier/la-serna-lancers/athletes/campos-daniel/football/stats/?careerid=a33u0oi0vdpj3,a33u0oi0vdpj3,"MLB, TE",La Serna,CA,160,160,12.3,160,0,0.0,3.0,13,2015,tackles
183,Garrett,Stacks,Garrett Stacks,/al/cordova/cordova-blue-devils/athletes/garrett-stacks/football/stats/?careerid=69uu8epr0djrb,69uu8epr0djrb,"DE, TE",Cordova,AL,160,160,11.4,22,138,0.0,2.0,14,2015,tackles
184,Cale,Garrett,Cale Garrett,/mo/kearney/kearney-bulldogs/athletes/cale-garrett/football/stats/?careerid=7v0k6lhjeggrb,7v0k6lhjeggrb,"MLB, FB",Kearney,MO,160,160,10.7,117,43,21.0,3.0,15,2015,tackles
185,Jack,Lechman,Jack Lechman,/tx/mansfield/lake-ridge-eagles/athletes/jack-lechman/football/stats/?careerid=7f6jogckjlrff,7f6jogckjlrff,MLB,Lake Ridge,TX,160,160,10.7,94,66,10.0,5.0,15,2015,tackles
186,Aaron,Ramseur,Aaron Ramseur,/nc/shelby/crest-chargers/athletes/aaron-ramseur/football/stats/?careerid=6ah18jepklbsc,6ah18jepklbsc,MLB,Crest,NC,160,160,10.0,55,105,10.0,7.0,16,2015,tackles
187,Nick,Muse,Nick Muse,/nc/belmont/south-point-red-raiders/athletes/nick-muse/football/stats/?careerid=icbrcpbulreue,icbrcpbulreue,MLB,South Point,NC,160,160,10.0,91,69,3.5,0.0,16,2015,tackles
188,Logan,Smith,Logan Smith,/il/pleasant-hill/pleasant-hill-western-wolves/athletes/logan-smith/football/stats/?careerid=83tvbql1ro9dd,83tvbql1ro9dd,"OG, LB",Pleasant Hill/Western,IL,159,159,17.7,31,128,11.0,0.0,9,2015,tackles
189,Parker,Flowers,Parker Flowers,/ms/brookhaven/loyd-star-hornets/athletes/parker-flowers/football/stats/?careerid=ejumi04hjr1k4,ejumi04hjr1k4,"LB, QB",Loyd Star,MS,159,159,13.2,110,49,4.0,1.0,12,2015,tackles
190,Coby,Tillman,Coby Tillman,/ok/bixby/bixby-spartans/athletes/coby-tillman/football/stats/?careerid=vbp75cieajj99,vbp75cieajj99,MLB,Bixby,OK,159,159,12.2,87,72,8.0,5.5,13,2015,tackles
191,Terry,Wambolt,Terry Wambolt,/ca/nipomo/nipomo-titans/athletes/terry-wambolt/football/stats/?careerid=bip98tfcioa00,bip98tfcioa00,"MLB, RB",Nipomo,CA,159,159,12.2,102,57,11.0,3.0,13,2015,tackles
192,Isaiah,Stallings,Isaiah Stallings,/nc/fayetteville/terry-sanford-bulldogs/athletes/isaiah-stallings/football/stats/?careerid=2nju7hed16tm6,2nju7hed16tm6,"WR, DB",Terry Sanford,NC,159,159,11.4,102,57,5.0,0.0,14,2015,tackles
193,Dawson,Hammes,Dawson Hammes,/ks/rossville/rossville-bulldogs/athletes/dawson-hammes/football/stats/?careerid=c128j4dh0vjk4,c128j4dh0vjk4,"RB, OLB",Rossville,KS,159,159,11.4,72,87,10.0,4.0,14,2015,tackles
194,Paden,Welch,Paden Welch,/nc/robbinsville/robbinsville-black-knights/athletes/paden-welch/football/stats/?careerid=eq9d1f939p2rb,eq9d1f939p2rb,"OLB, WR",Robbinsville,NC,159,159,10.6,120,39,9.0,1.0,15,2015,tackles
195,Garrett,Mullee,Garrett Mullee,/fl/deltona/trinity-christian-academy-eagles/athletes/garrett-mullee/football/stats/?careerid=fjqbqspbmkvaa,fjqbqspbmkvaa,"ILB, FB",Trinity Christian Academy,FL,158,158,17.6,62,96,7.0,0.0,9,2015,tackles
196,Tyler,Watson,Tyler Watson,/in/lizton/tri-west-hendricks-bruins/athletes/tyler-watson/football/stats/?careerid=loprb5dc5nj99,loprb5dc5nj99,"OLB, FS",Tri-West Hendricks,IN,158,158,14.4,89,69,6.5,3.0,11,2015,tackles
197,Jaryn,Curry,Jaryn Curry,/ok/choctaw/choctaw-yellowjackets/athletes/jaryn-curry/football/stats/?careerid=19u3h9f1hu1h1,19u3h9f1hu1h1,"SB, OLB",Choctaw,OK,158,158,14.4,110,48,17.0,2.0,11,2015,tackles
198,Tori,Delesline,Tori Delesline,/sc/simpsonville/hillcrest-rams/athletes/tori-delesline/football/stats/?careerid=q5747sqt5uutd,q5747sqt5uutd,"MLB, OLB",Hillcrest,SC,158,158,13.2,90,68,23.0,7.0,12,2015,tackles
199,Matt,Cook,Matt Cook,/ga/dalton/dalton-catamounts/athletes/matt-cook/football/stats/?careerid=g446stj1170k4,g446stj1170k4,MLB,Dalton,GA,158,158,13.2,0,0,0.0,0.0,12,2015,tackles
200,Kade,Mcbryde,Kade Mcbryde,/tx/stratford/stratford-elks/athletes/kade-mcbryde/football/stats/?careerid=0dk0g5nttavi2,0dk0g5nttavi2,"QB, OLB",Stratford,TX,158,158,13.2,27,131,0.0,3.0,12,2015,tackles
201,Kennan,Panther,Kennan Panther,/nc/cherokee/cherokee-braves/athletes/kennan-panther/football/stats/?careerid=95b3miehvk8bb,95b3miehvk8bb,"FB, MLB",Cherokee,NC,158,158,13.2,20,138,0.0,0.0,12,2015,tackles
202,Ryan,Kostich,Ryan Kostich,/mi/waterford/our-lady-of-the-lakes-lakers/athletes/ryan-kostich/football/stats/?careerid=tooqd6llqnj22,tooqd6llqnj22,"WR, MLB",Our Lady of the Lakes,MI,158,158,13.2,73,85,10.0,6.0,12,2015,tackles
203,William,Noegel,William Noegel,/la/abbeville/vermilion-catholic-eagles/athletes/william-noegel/football/stats/?careerid=sbhbg1eell5o8,sbhbg1eell5o8,"MLB, TE",Vermilion Catholic,LA,158,158,12.2,105,53,12.0,3.0,13,2015,tackles
204,Josiah,Erickson,Josiah Erickson,/ca/san-dimas/san-dimas-saints/athletes/josiah-erickson/football/stats/?careerid=rj3qu49p8u977,rj3qu49p8u977,"MLB, TE",San Dimas,CA,158,158,11.3,107,51,18.0,15.0,14,2015,tackles
205,Matt,Headley,Matt Headley,/ok/prague/prague-red-devils/athletes/matt-headley/football/stats/?careerid=g907f1b2k56ue,g907f1b2k56ue,"WR, FS",Prague,OK,158,158,11.3,38,120,0.0,1.0,14,2015,tackles
206,Wilson,Luke,Wilson Luke,/ms/maben/east-webster-wolverines/athletes/wilson-luke/football/stats/?careerid=pav92kmu6hiqa,pav92kmu6hiqa,"FB, OLB",East Webster,MS,158,158,9.9,53,105,0.0,1.0,16,2015,tackles
207,Dalton,Beaver,Dalton Beaver,/nc/bakersville/mitchell-mountaineers/athletes/dalton-beaver/football/stats/?careerid=mevkh3l5ld399,mevkh3l5ld399,"RB, LB",Mitchell,NC,158,158,9.9,45,113,10.0,1.0,16,2015,tackles
208,Mario,Flores,Mario Flores,/tx/canadian/canadian-wildcats/athletes/mario-flores/football/stats/?careerid=dshni7qhaa7k4,dshni7qhaa7k4,"RB, OLB",Canadian,TX,158,158,9.9,16,142,26.0,3.0,16,2015,tackles
209,Brett,Herron,Brett Herron,/ca/camarillo/camarillo-scorpions/athletes/brett-herron/football/stats/?careerid=ka1hc8dcasc11,ka1hc8dcasc11,LB,Camarillo,CA,158,158,9.9,102,56,21.0,7.0,16,2015,tackles
210,Diaz,Windham Mendoza,Diaz Windham Mendoza,/mo/st-louis/tdw-academy-jaguars/athletes/diaz-windham-mendoza/football/stats/?careerid=dmeippfaoh433,dmeippfaoh433,"ILB, ATH",TDW Academy,MO,157,157,17.4,80,77,32.0,25.0,9,2015,tackles
211,Wyatt,Lee,Wyatt Lee,/co/peyton/peyton-panthers/athletes/wyatt-lee/football/stats/?careerid=ro6j4uab7h3k4,ro6j4uab7h3k4,"MLB, RB",Peyton,CO,157,157,15.7,64,93,22.0,2.5,10,2015,tackles
212,Fabricio,Quintanilla,Fabricio Quintanilla,/tx/mercedes/mercedes-tigers/athletes/fabricio-quintanilla/football/stats/?careerid=tbh8t3pkc94m6,tbh8t3pkc94m6,OLB,Mercedes,TX,157,157,14.3,88,69,13.0,18.0,11,2015,tackles
213,Mitch,Sandberg,Mitch Sandberg,/ny/bemus-point/maple-grove-chautauqua-lake/athletes/mitch-sandberg/football/stats/?careerid=0u44qho6udurb,0u44qho6udurb,"OLB, FB",Maple Grove/Chautauqua Lake,NY,157,157,14.3,76,81,23.0,0.0,11,2015,tackles
214,Tanner,Tyson,Tanner Tyson,/nc/monroe/parkwood-wolf-pack/athletes/tanner-tyson/football/stats/?careerid=4ld5irgnkgnh1,4ld5irgnkgnh1,"TE, OLB",Parkwood,NC,157,157,13.1,67,90,12.0,2.5,12,2015,tackles
215,Ja'quavion,Daniels,Ja'quavion Daniels,/tx/terrell/terrell-tigers/athletes/jaquavion-daniels/football/stats/?careerid=5l1u9749e4ln7,5l1u9749e4ln7,FS,Terrell,TX,157,157,12.1,82,75,5.0,0.0,13,2015,tackles
216,Austin,Lopez,Austin Lopez,/tx/odem/odem-owls/athletes/austin-lopez/football/stats/?careerid=nk36nb5jrck00,nk36nb5jrck00,"LB, RB",Odem,TX,157,157,12.1,102,55,3.0,3.0,13,2015,tackles
217,Jim,Kenneally,Jim Kenneally,/il/elmhurst/ic-catholic-prep-knights/athletes/jim-kenneally/football/stats/?careerid=6qlvj5qti9li2,6qlvj5qti9li2,"OL, DL",IC Catholic Prep,IL,157,157,12.1,112,45,19.0,23.0,13,2015,tackles
218,Nick,Brown,Nick Brown,/pa/manheim/manheim-central-barons/athletes/nick-brown/football/stats/?careerid=0600734ge4q66,0600734ge4q66,"RB, LB",Manheim Central,PA,157,157,12.1,78,79,0.0,3.0,13,2015,tackles
219,Corte,Tapia,Corte Tapia,/co/windsor/windsor-wizards/athletes/corte-tapia/football/stats/?careerid=hio7bn4la1633,hio7bn4la1633,DT,Windsor,CO,157,157,11.2,82,75,26.5,15.5,14,2015,tackles
220,Josh,White,Josh White,/tx/bremond/bremond-tigers/athletes/josh-white/football/stats/?careerid=ldeoretjdvm88,ldeoretjdvm88,"MLB, WR",Bremond,TX,157,157,10.5,25,132,9.0,1.0,15,2015,tackles
221,Mason,Favre,Mason Favre,/ms/bay-st-louis/st-stanislaus-rock-a-chaws/athletes/mason-favre/football/stats/?careerid=pecqrm6cu09j3,pecqrm6cu09j3,"SS, FS",St. Stanislaus,MS,157,157,10.5,53,104,33.0,5.0,15,2015,tackles
222,Raequan,Purvis,Raequan Purvis,/nc/plymouth/plymouth-vikings/athletes/raequan-purvis/football/stats/?careerid=94b948iu3t399,94b948iu3t399,"LB, TE",Plymouth,NC,157,157,9.8,93,64,0.0,1.0,16,2015,tackles
223,Justin,Fadairo,Justin Fadairo,/ca/van-nuys/grant-lancers/athletes/justin-fadairo/football/stats/?careerid=97qst210turl5,97qst210turl5,"WR, MLB",Grant,CA,156,156,15.6,121,35,20.0,12.0,10,2015,tackles
224,Rhett,Shamo,Rhett Shamo,/ut/delta/delta-rabbits/athletes/rhett-shamo/football/stats/?careerid=itnukmon6n6k4,itnukmon6n6k4,MLB,Delta,UT,156,156,13.0,77,79,0.0,2.0,12,2015,tackles
225,Mason,Parris,Mason Parris,/in/lawrenceburg/lawrenceburg-tigers/athletes/mason-parris/football/stats/?careerid=khi65kupjn5j3,khi65kupjn5j3,MLB,Lawrenceburg,IN,156,156,13.0,67,89,23.0,4.0,12,2015,tackles
226,Nigel,Peele,Nigel Peele,/nc/greensboro/dudley-panthers/athletes/nigel-peele/football/stats/?careerid=0cok8d4nuidrb,0cok8d4nuidrb,LB,Dudley,NC,156,156,10.4,93,63,24.0,7.0,15,2015,tackles
227,Zach,Fields,Zach Fields,/in/knightstown/knightstown-panthers/athletes/zach-fields/football/stats/?careerid=n9cr18129k7dd,n9cr18129k7dd,"RB, LB",Knightstown,IN,155,155,15.5,75,80,9.0,0.0,10,2015,tackles
228,Tanner,Pettit,Tanner Pettit,/nc/brevard/brevard-blue-devils/athletes/tanner-pettit/football/stats/?careerid=qa5o208crritd,qa5o208crritd,"TB, OLB",Brevard,NC,155,155,14.1,91,64,14.0,1.0,11,2015,tackles
229,Devon,Harper,Devon Harper,/ca/ontario/colony-titans/athletes/devon-harper/football/stats/?careerid=id9m1e5urv6h1,id9m1e5urv6h1,OLB,Colony,CA,155,155,12.9,73,82,23.0,10.0,12,2015,tackles
230,Dallas,Ditto,Dallas Ditto,/fl/cantonment/tate-aggies/athletes/dallas-ditto/football/stats/?careerid=0uu5qvo4ef766,0uu5qvo4ef766,"MLB, OLB",Tate,FL,155,155,12.9,75,80,7.0,3.0,12,2015,tackles
231,Peyton,Mcmahon,Peyton Mcmahon,/ms/southaven/desoto-central-jaguars/athletes/peyton-mcmahon/football/stats/?careerid=eba2bmj7n2hff,eba2bmj7n2hff,,DeSoto Central,MS,155,155,12.9,155,0,0.0,3.0,12,2015,tackles
232,Jett,Johnson,Jett Johnson,/ms/tupelo/tupelo-golden-wave/athletes/jett-johnson/football/stats/?careerid=a7dufjacsresc,a7dufjacsresc,ILB,Tupelo,MS,155,155,12.9,87,68,5.0,6.0,12,2015,tackles
233,Evan,Weir,Evan Weir,/in/cayuga/north-vermillion-falcons/athletes/evan-weir/football/stats/?careerid=dnffvlr87u8cc,dnffvlr87u8cc,"MLB, RB",North Vermillion,IN,155,155,11.9,59,96,0.0,9.0,13,2015,tackles
