tackles_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_tackles,tackles_per_game,solo_tackles,assisted_tackles,tackles_for_loss,sacks,games_played,year,category
108,Ben,Shaw,Ben Shaw,/ny/waverly/waverly-wolverines/athletes/ben-shaw/football/stats/?careerid=tt3hgkaujiarb,tt3hgkaujiarb,"QB, MLB",Waverly,NY,165,165,15.0,75,90,4.0,4.0,11,2025,tackles
109,Gerret,Hatfield,Gerret Hatfield,/oh/cincinnati/cincinnati-eagles/athletes/gerret-hatfield/football/stats/?careerid=jdckr45ml1a11,jdckr45ml1a11,"LB, OG",Cincinnati,OH,165,165,12.7,72,93,17.0,2.0,13,2025,tackles
110,Tyler,Brown,Tyler Brown,/ms/meridian/lamar-raiders/athletes/tyler-brown/football/stats/?careerid=5cjuj4sbo8211,5cjuj4sbo8211,"RB, MLB",Lamar,MS,165,165,12.7,0,0,29.0,6.0,13,2025,tackles
111,Kade,Pratt,Kade Pratt,/ok/broken-bow/broken-bow-savages/athletes/kade-pratt/football/stats/?careerid=j9et3d93poacc,j9et3d93poacc,"MLB, SB",Broken Bow,OK,165,165,12.7,75,90,35.0,1.5,13,2025,tackles
112,Braden,Weaver,Braden Weaver,/ok/edmond/oklahoma-christian-saints/athletes/braden-weaver/football/stats/?careerid=3rdcle18m9dqa,3rdcle18m9dqa,"OLB, SS",Oklahoma Christian,OK,165,165,12.7,91,74,2.0,0.0,13,2025,tackles
113,Santino,Tenuta,Santino Tenuta,/il/lombard/montini-catholic-broncos/athletes/santino-tenuta/football/stats/?careerid=hl32qu0bl3irb,hl32qu0bl3irb,"LB, RB",Montini Catholic,IL,165,165,11.8,109,56,36.0,8.0,14,2025,tackles
114,Billy,Neill,Billy Neill,/al/daphne/bayside-academy-admirals/athletes/billy-neill/football/stats/?careerid=d37otobgsgbsc,d37otobgsgbsc,"RB, MLB",Bayside Academy,AL,165,165,11.0,54,111,12.0,2.0,15,2025,tackles
115,Walker,Turner,Walker Turner,/al/enterprise/enterprise-wildcats/athletes/walker-turner/football/stats/?careerid=n00gmca09ucff,n00gmca09ucff,MLB,Enterprise,AL,164,164,16.4,142,22,8.0,5.0,10,2025,tackles
116,Trajhaun,Vurns,Trajhaun Vurns,/tx/corpus-christi/west-oso-bears/athletes/trajhaun-vurns/football/stats/?careerid=qb30usk8ltjaa,qb30usk8ltjaa,MLB,West Oso,TX,164,164,16.4,61,103,15.0,4.0,10,2025,tackles
117,Moises,Hernandez,Moises Hernandez,/tx/edinburg/edinburg-bobcats/athletes/moises-hernandez/football/stats/?careerid=7qsqe2m0gsen7,7qsqe2m0gsen7,OLB,Edinburg,TX,164,164,13.7,55,109,17.5,4.5,12,2025,tackles
118,John,Rainey,John Rainey,/wa/moses-lake/moses-lake-mavericks/athletes/john-rainey/football/stats/?careerid=h3opq58f22u55,h3opq58f22u55,OLB,Moses Lake,WA,164,164,13.7,73,91,9.5,2.0,12,2025,tackles
119,Kilian,Curylo,Kilian Curylo,/ny/eastchester/tuckahoe-tigers/athletes/kilian-curylo/football/stats/?careerid=tgk0uadk3s588,tgk0uadk3s588,"OL, LB",Tuckahoe,NY,164,164,13.7,31,133,4.0,2.0,12,2025,tackles
120,Elijah,Brown,Elijah Brown,/sc/ware-shoals/ware-shoals-hornets/athletes/elijah-brown/football/stats/?careerid=bhlqi5uem9fqa,bhlqi5uem9fqa,"OLB, RB",Ware Shoals,SC,164,164,13.7,124,40,27.0,9.0,12,2025,tackles
121,Elijah,Stueckel,Elijah Stueckel,/mo/st-louis/st-marys-south-side-dragons/athletes/elijah-stueckel/football/stats/?careerid=ks4hp3upg46qa,ks4hp3upg46qa,MLB,St. Mary's South Side,MO,164,164,12.6,116,48,17.0,5.0,13,2025,tackles
122,Roman,Konchesky,Roman Konchesky,/wv/morgantown/university-hawks/athletes/roman-konchesky/football/stats/?careerid=f6fe8j6uarevf,f6fe8j6uarevf,"RB, MLB",University,WV,164,164,12.6,62,102,20.0,4.0,13,2025,tackles
123,Jeremiah,Khang,Jeremiah Khang,/nc/maiden/maiden-blue-devils/athletes/jeremiah-khang/football/stats/?careerid=pnpokru82at33,pnpokru82at33,MLB,Maiden,NC,164,164,11.7,100,43,10.0,4.0,14,2025,tackles
124,John,Wilson Mills,John Wilson Mills,/nc/boone/watauga-pioneers/athletes/john-wilson-mills/football/stats/?careerid=cjtm065fg6g66,cjtm065fg6g66,"LB, RB",Watauga,NC,164,164,10.9,77,87,5.0,3.0,15,2025,tackles
125,Danny,DeFilippo,Danny DeFilippo,/nc/camden/camden-county-bruins/athletes/danny-defilippo/football/stats/?careerid=rmuits0fc03j3,rmuits0fc03j3,"RB, LB",Camden County,NC,163,163,14.8,79,84,13.0,2.0,11,2025,tackles
126,Joseuberto (JB),Bodoni-Guzman,Joseuberto (JB) Bodoni-Guzman,/tx/el-paso/franklin-cougars/athletes/joseuberto-jb-bodoni-guzman/football/stats/?careerid=307j3vsvgggh1,307j3vsvgggh1,"TE, LB",Franklin,TX,163,163,14.8,90,73,8.0,2.0,11,2025,tackles
127,Easton,Marwitz,Easton Marwitz,/tx/hamilton/hamilton-bulldogs/athletes/easton-marwitz/football/stats/?careerid=i84433psfcvff,i84433psfcvff,"RB, ILB",Hamilton,TX,163,163,13.6,163,0,16.0,2.0,12,2025,tackles
128,David (Cito),Zeleya,David (Cito) Zeleya,/nc/warsaw/james-kenan-tigers/athletes/david-cito-zeleya/football/stats/?careerid=gef3etjvcnnj3,gef3etjvcnnj3,"FS, RB",James Kenan,NC,163,163,11.6,87,76,7.5,0.0,14,2025,tackles
129,Joshua,Bennett,Joshua Bennett,/tx/mt-enterprise/mt-enterprise-wildcats/athletes/joshua-bennett/football/stats/?careerid=9sbckdt5p2lg0,9sbckdt5p2lg0,"ILB, QB",Mt. Enterprise,TX,163,163,10.9,43,120,18.0,3.5,15,2025,tackles
130,Bryce,McLaughlin,Bryce McLaughlin,/oh/minford/minford-falcons/athletes/bryce-mclaughlin/football/stats/?careerid=jp0ruo7i26mp9,jp0ruo7i26mp9,"RB, MLB",Minford,OH,162,162,16.2,146,16,21.0,4.0,10,2025,tackles
131,Michel,Fountain,Michel Fountain,/ca/claremont/the-webb-school-gauls/athletes/michel-fountain/football/stats/?careerid=8nnc4gfh2njcc,8nnc4gfh2njcc,"OL, LB",Webb,CA,162,162,16.2,0,0,7.0,1.5,10,2025,tackles
132,Brayden,Daniel,Brayden Daniel,/tx/hutto/hutto-hippos/athletes/brayden-daniel/football/stats/?careerid=69p8pp6bkc9g0,69p8pp6bkc9g0,MLB,Hutto,TX,162,162,13.5,105,57,25.0,7.0,12,2025,tackles
133,Jack,Garner,Jack Garner,/ms/mize/mize-bulldogs/athletes/jack-garner/football/stats/?careerid=trkd4jtj5kldd,trkd4jtj5kldd,"FB, MLB",Mize,MS,162,162,11.6,92,70,14.0,0.0,14,2025,tackles
134,Jemorris,Poole,Jemorris Poole,/nc/kinston/kinston-vikings/athletes/jemorris-poole/football/stats/?careerid=rfj5inhe2h3o8,rfj5inhe2h3o8,"WR, CB",Kinston,NC,162,162,10.1,89,73,3.0,0.0,16,2025,tackles
135,Brad,Strait,Brad Strait,/nc/wake-forest/wake-prep-academy-guardians/athletes/brad-strait/football/stats/?careerid=h1do8834eobl5,h1do8834eobl5,,Wake Prep Academy,NC,161,161,14.6,54,107,10.0,2.0,11,2025,tackles
136,Johnas,Brewster,Johnas Brewster,/tx/san-antonio/brennan-bears/athletes/johnas-brewster/football/stats/?careerid=ua6a64j9v8std,ua6a64j9v8std,"SS, OLB",Brennan,TX,161,161,14.6,72,89,25.0,2.0,11,2025,tackles
137,Ian,Dahlin,Ian Dahlin,/id/coeur-dalene/coeur-dalene-vikings/athletes/ian-dahlin/football/stats/?careerid=f4f3e58mvvth1,f4f3e58mvvth1,"TE, LB",Coeur d'Alene,ID,161,161,14.6,95,66,12.0,3.5,11,2025,tackles
138,Garrett,Boling,Garrett Boling,/in/scottsburg/scottsburg-warriors/athletes/garrett-boling/football/stats/?careerid=rat96tdrl9a44,rat96tdrl9a44,"WR, LB",Scottsburg,IN,161,161,13.4,108,53,17.0,4.0,12,2025,tackles
139,Marty,Loncar,Marty Loncar,/oh/mentor/lake-catholic-cougars/athletes/marty-loncar/football/stats/?careerid=49itc7ni5mm33,49itc7ni5mm33,"MLB, TE",Lake Catholic,OH,161,161,13.4,39,122,13.0,7.0,12,2025,tackles
140,Jaxson,McRee,Jaxson McRee,/ms/meridian/clarkdale-bulldogs/athletes/jaxson-mcree/football/stats/?careerid=of5hc7fkfi4dd,of5hc7fkfi4dd,MLB,Clarkdale,MS,161,161,13.4,145,0,24.0,3.0,12,2025,tackles
141,Aiden,Robinson,Aiden Robinson,/ar/hamburg/hamburg-lions/athletes/aiden-robinson/football/stats/?careerid=1fs7jt80amfsc,1fs7jt80amfsc,LB,Hamburg,AR,161,161,13.4,61,100,7.0,0.0,12,2025,tackles
142,Mason,Budro,Mason Budro,/tx/gladewater/gladewater-bears/athletes/mason-budro/football/stats/?careerid=nvutl6ve67n77,nvutl6ve67n77,"MLB, TE",Gladewater,TX,161,161,13.4,87,74,9.0,1.0,12,2025,tackles
143,Caysen,Schafer,Caysen Schafer,/tx/collinsville/collinsville-pirates/athletes/caysen-schafer/football/stats/?careerid=7p4jsvhkotci2,7p4jsvhkotci2,"WR, DB",Collinsville,TX,161,161,13.4,50,111,7.0,0.0,12,2025,tackles
144,Alex,Assantes,Alex Assantes,/fl/tallahassee/chiles-timberwolves/athletes/alex-assantes/football/stats/?careerid=1k2trrk1sdgvf,1k2trrk1sdgvf,"OLB, MLB",Chiles,FL,161,161,12.4,42,119,17.0,2.0,13,2025,tackles
145,Carson,Nix,Carson Nix,/tx/pottsboro/pottsboro-cardinals/athletes/carson-nix/football/stats/?careerid=vt7ghoheb2544,vt7ghoheb2544,"RB, LB",Pottsboro,TX,161,161,12.4,105,56,7.0,0.0,13,2025,tackles
146,Morgan,Carpenter,Morgan Carpenter,/tn/troy/obion-county-rebels/athletes/morgan-carpenter/football/stats/?careerid=fitgi0897rqp9,fitgi0897rqp9,"TE, MLB",Obion County,TN,160,160,16.0,108,52,20.0,4.0,10,2025,tackles
147,Cooper,Wiles,Cooper Wiles,/fl/monticello/aucilla-christian-warriors/athletes/cooper-wiles/football/stats/?careerid=auknt0vgmflm6,auknt0vgmflm6,"LB, ATH",Aucilla Christian,FL,160,160,16.0,101,59,15.0,4.0,10,2025,tackles
148,Mason,Kalicky,Mason Kalicky,/pa/girard/girard-yellowjackets/athletes/mason-kalicky/football/stats/?careerid=12sgs4hv1b9td,12sgs4hv1b9td,"MLB, FB",Girard,PA,160,160,16.0,87,73,10.0,1.0,10,2025,tackles
149,Sebastian,Salazar,Sebastian Salazar,/ca/san-juan-capistrano/st-margarets-tartans/athletes/sebastian-salazar/football/stats/?careerid=p53n3tfp9mjvf,p53n3tfp9mjvf,"FS, SS",St. Margaret's,CA,160,160,14.5,48,112,3.0,3.0,11,2025,tackles
150,Cayden,Carroll,Cayden Carroll,/al/vincent/vincent-yellow-jackets/athletes/cayden-carroll/football/stats/?careerid=ibnvq5ubjpun7,ibnvq5ubjpun7,MLB,Vincent,AL,160,160,13.3,82,78,12.0,3.0,12,2025,tackles
151,Kaleb,Doss,Kaleb Doss,/tn/antioch/antioch-bears/athletes/kaleb-doss/football/stats/?careerid=knhtkf7l829ff,knhtkf7l829ff,MLB,Antioch,TN,160,160,13.3,87,61,12.0,4.0,12,2025,tackles
152,Evan,Paximadas,Evan Paximadas,/md/edgewater/south-river-seahawks/athletes/evan-paximadas/football/stats/?careerid=f191okhioalbb,f191okhioalbb,"MLB, SB",South River,MD,160,160,13.3,51,92,11.5,0.0,12,2025,tackles
153,Javi,Oliva,Javi Oliva,/ca/thermal/coachella-valley-mighty-arabs/athletes/javi-oliva/football/stats/?careerid=gdfmmhulsjdm6,gdfmmhulsjdm6,LB,Coachella Valley,CA,160,160,13.3,117,43,11.0,4.0,12,2025,tackles
154,Bennett,Speer,Bennett Speer,/la/shreveport/evangel-christian-academy-eagles/athletes/bennett-speer/football/stats/?careerid=5rgs96ootsmg0,5rgs96ootsmg0,MLB,Evangel Christian Academy,LA,160,160,13.3,84,76,11.0,3.0,12,2025,tackles
155,Matthew,(chewie) Walters,Matthew (chewie) Walters,/in/monticello/twin-lakes-indians/athletes/matthew-chewie-walters/football/stats/?careerid=90tjrcg7vp488,90tjrcg7vp488,"MLB, NG",Twin Lakes,IN,160,160,12.3,89,71,5.0,0.0,13,2025,tackles
156,Jordan,Wright,Jordan Wright,/ms/ridgeland/ridgeland-titans/athletes/jordan-wright/football/stats/?careerid=f60kghnv1v288,f60kghnv1v288,"MLB, ATH",Ridgeland,MS,160,160,12.3,112,48,25.0,2.5,13,2025,tackles
157,Ellis,McGaskin,Ellis McGaskin,/al/mobile/williamson-lions/athletes/ellis-mcgaskin/football/stats/?careerid=lvep1fnddtal5,lvep1fnddtal5,"MLB, RB",Williamson,AL,160,160,12.3,106,54,26.0,4.0,13,2025,tackles
158,Max,Lasseter,Max Lasseter,/ga/franklin/heard-county-braves/athletes/max-lasseter/football/stats/?careerid=ddd7qv2b77kaa,ddd7qv2b77kaa,"FB, DE",Heard County,GA,160,160,11.4,73,87,49.5,12.5,14,2025,tackles
159,Kj,Burg,Kj Burg,/sc/rock-hill/south-pointe-stallions/athletes/kj-burg/football/stats/?careerid=94nlqu9q04see,94nlqu9q04see,"LB, SS",South Pointe,SC,160,160,10.7,127,33,27.0,6.0,15,2025,tackles
160,Kamari,Butler,Kamari Butler,/ga/kennesaw/kennesaw-mountain-mustangs/athletes/kamari-butler/football/stats/?careerid=ta7ea3ufceol5,ta7ea3ufceol5,"OLB, TE",Kennesaw Mountain,GA,159,159,15.9,92,67,10.0,4.0,10,2025,tackles
161,Rocco,Tompkins,Rocco Tompkins,/ca/san-juan-capistrano/jserra-catholic-lions/athletes/rocco-tompkins/football/stats/?careerid=9ip07q58gskdd,9ip07q58gskdd,"MLB, RB",JSerra Catholic,CA,159,159,15.9,64,95,14.0,2.0,10,2025,tackles
162,DREYSEN,AFUVAI,DREYSEN AFUVAI,/ut/saratoga-springs/westlake-thunder/athletes/dreysen-afuvai/football/stats/?careerid=3jplf85r8m9rb,3jplf85r8m9rb,"LB, RB",Westlake,UT,159,159,15.9,123,36,4.0,4.0,10,2025,tackles
163,Karter,Brooks,Karter Brooks,/ca/redding/enterprise-hornets/athletes/karter-brooks/football/stats/?careerid=mde27td0i3v66,mde27td0i3v66,"RB, LB",Enterprise,CA,159,159,15.9,77,82,24.0,7.5,10,2025,tackles
164,Dre,Giello,Dre Giello,/tx/buda/johnson-jaguars/athletes/dre-giello/football/stats/?careerid=vr7ab2s5qrg33,vr7ab2s5qrg33,"MLB, OLB",Johnson,TX,159,159,15.9,93,66,14.0,0.0,10,2025,tackles
165,Franklin,Wielbrenner,Franklin Wielbrenner,/in/beech-grove/beech-grove-hornets/athletes/franklin-wielbrenner/football/stats/?careerid=bomcc4dkicfi2,bomcc4dkicfi2,MLB,Beech Grove,IN,159,159,14.5,92,67,19.0,1.5,11,2025,tackles
166,Hayydn,Nichols,Hayydn Nichols,/az/snowflake/snowflake-lobos/athletes/hayydn-nichols/football/stats/?careerid=c3thrdcs8rdi2,c3thrdcs8rdi2,"RB, LB",Snowflake,AZ,159,159,14.5,71,88,12.0,1.0,11,2025,tackles
167,Garrett,Moser,Garrett Moser,/tn/chattanooga/silverdale-academy-seahawks/athletes/garrett-moser/football/stats/?careerid=1v1h6vr0ug088,1v1h6vr0ug088,"RB, LB",Silverdale Academy,TN,159,159,13.2,88,71,13.5,6.0,12,2025,tackles
168,Jacob,Kimbrough,Jacob Kimbrough,/tx/edgewood/edgewood-bulldogs/athletes/jacob-kimbrough/football/stats/?careerid=sd1m9e17n9l33,sd1m9e17n9l33,"LB, RB",Edgewood,TX,159,159,12.2,87,72,3.0,0.0,13,2025,tackles
169,Brandon,Garcia,Brandon Garcia,/ca/la-puente/la-puente-warriors/athletes/brandon-garcia/football/stats/?careerid=3m9e0a2t7bt00,3m9e0a2t7bt00,OLB,La Puente,CA,159,159,12.2,95,64,36.0,21.0,13,2025,tackles
170,Broden,Schmidt,Broden Schmidt,/az/tucson/mica-mountain-thunderbolts/athletes/broden-schmidt/football/stats/?careerid=nq3imu1jcbbue,nq3imu1jcbbue,LB,Mica Mountain,AZ,159,159,11.4,61,98,18.0,3.0,14,2025,tackles
171,Parker,Welker,Parker Welker,/in/greencastle/greencastle-tiger-cubs/athletes/parker-welker/football/stats/?careerid=nr59kltoj7bo8,nr59kltoj7bo8,"MLB, TE",Greencastle,IN,158,158,15.8,100,58,10.0,2.0,10,2025,tackles
172,Oakley,Anderson,Oakley Anderson,/sd/huron/huron-tigers/athletes/oakley-anderson/football/stats/?careerid=tag381mnt1rp9,tag381mnt1rp9,"MLB, SB",Huron,SD,158,158,14.4,114,44,16.0,3.0,11,2025,tackles
173,Caleb,Massey,Caleb Massey,/al/billingsley/billingsley-bears/athletes/caleb-massey/football/stats/?careerid=99i12b2dmppaa,99i12b2dmppaa,"OLB, WR",Billingsley,AL,158,158,14.4,85,73,18.0,4.0,11,2025,tackles
174,Daniel,Benzinger,Daniel Benzinger,/ny/goshen/burke-catholic/athletes/daniel-benzinger/football/stats/?careerid=ps1ajpl8p9e11,ps1ajpl8p9e11,,Burke Catholic,NY,158,158,14.4,73,85,7.0,3.0,11,2025,tackles
175,George,Anagnostis,George Anagnostis,/tx/dallas/first-baptist-saints/athletes/george-anagnostis/football/stats/?careerid=av18r29v7pjo8,av18r29v7pjo8,"MLB, QB",First Baptist,TX,158,158,12.2,103,55,9.0,3.5,13,2025,tackles
176,Landon,Lehmer,Landon Lehmer,/oh/lakewood/st-edward-eagles/athletes/landon-lehmer/football/stats/?careerid=ct54m3uvbtun7,ct54m3uvbtun7,DB,St. Edward,OH,158,158,11.3,79,79,5.5,0.0,14,2025,tackles
177,Hudson,Butchee,Hudson Butchee,/tx/stephenville/stephenville-yellow-jackets-honeybees/athletes/hudson-butchee/football/stats/?careerid=it0ti8fnr6f66,it0ti8fnr6f66,"LB, QB",Stephenville,TX,158,158,10.5,83,75,15.0,7.0,15,2025,tackles
178,Beaux,Shaginaw,Beaux Shaginaw,/tx/haskell/haskell-indians/athletes/beaux-shaginaw/football/stats/?careerid=vuep4vvbk7g11,vuep4vvbk7g11,,Haskell,TX,157,157,17.4,155,2,7.0,0.0,9,2025,tackles
179,Kole,Corman,Kole Corman,/pa/mill-hall/central-mountain-wildcats/athletes/kole-corman/football/stats/?careerid=8lqt3j3ttutl5,8lqt3j3ttutl5,"LB, RB",Central Mountain,PA,157,157,15.7,91,66,10.0,4.0,10,2025,tackles
180,Carson,Cox,Carson Cox,/tx/mansfield/mansfield-legacy-broncos/athletes/carson-cox/football/stats/?careerid=6deethqin3ij3,6deethqin3ij3,"MLB, DE",Mansfield Legacy,TX,157,157,15.7,104,53,1.0,1.0,10,2025,tackles
181,Braylen,Villarreal,Braylen Villarreal,/mi/michigan-center/michigan-center-cardinals/athletes/braylen-villarreal/football/stats/?careerid=82ns3uore0433,82ns3uore0433,,Michigan Center,MI,157,157,14.3,112,45,6.0,1.5,11,2025,tackles
182,Kellen,Moran,Kellen Moran,/ga/gainesville/east-forsyth-broncos/athletes/kellen-moran/football/stats/?careerid=m8cvhe93isoj3,m8cvhe93isoj3,,East Forsyth,GA,157,157,14.3,104,53,10.0,0.0,11,2025,tackles
183,Julien,Jones,Julien Jones,/nj/colonia/colonia-patriots/athletes/julien-jones/football/stats/?careerid=l18je5miqrgbb,l18je5miqrgbb,"MLB, TE",Colonia,NJ,157,157,14.3,100,57,17.0,5.0,11,2025,tackles
184,Jacob,Freeman,Jacob Freeman,/tx/victoria/victoria-west-warriors/athletes/jacob-freeman/football/stats/?careerid=ol3s0ko7rk4p9,ol3s0ko7rk4p9,"OLB, LS",Victoria West,TX,157,157,12.1,93,64,17.5,10.0,13,2025,tackles
185,Grayson,Mahla,Grayson Mahla,/pa/johnstown/richland-rams/athletes/grayson-mahla/football/stats/?careerid=mjlrm878mq4sc,mjlrm878mq4sc,"ATH, OLB",Richland,PA,157,157,11.2,87,70,10.0,0.5,14,2025,tackles
186,Tate,Matthews,Tate Matthews,/co/greenwood-village/cherry-creek-bruins/athletes/tate-matthews/football/stats/?careerid=1qc4u8qtdevh1,1qc4u8qtdevh1,"OLB, FS",Cherry Creek,CO,157,157,11.2,55,102,14.0,4.0,14,2025,tackles
187,John Rob,Daigle,John Rob Daigle,/la/donaldsonville/ascension-catholic-bulldogs/athletes/john-rob-daigle/football/stats/?careerid=bits6veb0sjl5,bits6veb0sjl5,"ILB, P",Ascension Catholic,LA,157,157,11.2,90,67,3.0,2.0,14,2025,tackles
188,Donte,Smith,Donte Smith,/nc/thomasville/thomasville-bulldogs/athletes/donte-smith/football/stats/?careerid=46dj8b3isiki2,46dj8b3isiki2,"S, WR",Thomasville,NC,156,156,15.6,44,112,20.0,7.0,10,2025,tackles
189,Damian,Ramirez,Damian Ramirez,/tx/san-antonio/jefferson-mustangs/athletes/damian-ramirez/football/stats/?careerid=jg8ml6c3ecm00,jg8ml6c3ecm00,"MLB, RB",Jefferson,TX,156,156,14.2,74,82,8.0,4.0,11,2025,tackles
190,Mason,Weaver,Mason Weaver,/nc/four-oaks/south-johnston-trojans/athletes/mason-weaver/football/stats/?careerid=e75bdsj1o0erb,e75bdsj1o0erb,"MLB, RB",South Johnston,NC,156,156,13.0,156,0,30.0,1.0,12,2025,tackles
191,Damonte,Foster,Damonte Foster,/tx/salado/salado-eagles/athletes/damonte-foster/football/stats/?careerid=4sc12anv91699,4sc12anv91699,"OLB, SS",Salado,TX,156,156,13.0,156,0,12.0,3.0,12,2025,tackles
192,Maverick,Powers,Maverick Powers,/co/montrose/montrose-red-hawks/athletes/maverick-powers/football/stats/?careerid=n11n0sup51p00,n11n0sup51p00,"MLB, RB",Montrose,CO,156,156,12.0,23,133,22.0,1.0,13,2025,tackles
193,Alejandro,Casas,Alejandro Casas,/tx/stratford/stratford-elks/athletes/alejandro-casas/football/stats/?careerid=83pu2bvtuhstd,83pu2bvtuhstd,"TE, LB",Stratford,TX,156,156,12.0,22,134,8.0,1.0,13,2025,tackles
194,Tyler,Vance,Tyler Vance,/wv/philippi/philip-barbour-colts/athletes/tyler-vance/football/stats/?careerid=iv40flt5052bb,iv40flt5052bb,"OLB, RB",Philip Barbour,WV,156,156,12.0,49,107,16.0,8.5,13,2025,tackles
195,Carter,Wasko,Carter Wasko,/fl/delray-beach/american-heritage-stallions/athletes/carter-wasko/football/stats/?careerid=q7s9gr9dum177,q7s9gr9dum177,"OLB, TE",American Heritage,FL,156,156,12.0,113,43,19.0,5.0,13,2025,tackles
196,Andre,Peters,Andre Peters,/ms/gulfport/gulfport-admirals/athletes/andre-peters/football/stats/?careerid=448n12v1rtt77,448n12v1rtt77,MLB,Gulfport,MS,156,156,11.1,72,84,15.0,3.5,14,2025,tackles
197,Deyontay,Gillespie,Deyontay Gillespie,/pa/farrell/farrell-steelers/athletes/deyontay-gillespie/football/stats/?careerid=m6pglthla6e00,m6pglthla6e00,"MLB, RB",Farrell,PA,156,156,10.4,22,134,7.0,0.5,15,2025,tackles
198,Jason,Marshall II,Jason Marshall II,/pa/farrell/farrell-steelers/athletes/jason-marshall-ii/football/stats/?careerid=u1kd9g9428vqa,u1kd9g9428vqa,"MLB, RB",Farrell,PA,156,156,10.4,21,135,12.0,3.0,15,2025,tackles
199,REMMINGTON,ROHDE,REMMINGTON ROHDE,/tx/la-vernia/la-vernia-bears/athletes/remmington-rohde/football/stats/?careerid=7de3mioq8psg0,7de3mioq8psg0,"ILB, HB",La Vernia,TX,156,156,10.4,63,93,16.0,1.0,15,2025,tackles
200,Jaiden,Taylor,Jaiden Taylor,/ga/columbus/carver-tigers/athletes/jaiden-taylor/football/stats/?careerid=80k15fac1g111,80k15fac1g111,"MLB, ATH",Carver,GA,156,156,10.4,56,100,36.0,7.0,15,2025,tackles
201,Merkle,Judge,Merkle Judge,/tx/dayton/dayton-broncos/athletes/merkle-judge/football/stats/?careerid=sbgvooe3p5g22,sbgvooe3p5g22,"RB, MLB",Dayton,TX,155,155,15.5,71,84,29.0,12.0,10,2025,tackles
202,Ford,Bowman,Ford Bowman,/tn/johnson-city/providence-academy/athletes/ford-bowman/football/stats/?careerid=lt2bmm74kntl5,lt2bmm74kntl5,,Providence Academy,TN,155,155,15.5,110,45,19.5,16.0,10,2025,tackles
203,Lukas,Wolford,Lukas Wolford,/wv/petersburg/petersburg-vikings/athletes/lukas-wolford/football/stats/?careerid=8eusnts51qsh1,8eusnts51qsh1,"RB, OLB",Petersburg,WV,155,155,14.1,65,90,10.0,1.0,11,2025,tackles
204,Jack,Buckland,Jack Buckland,/va/narrows/narrows-green-waves/athletes/jack-buckland/football/stats/?careerid=oua94dph794aa,oua94dph794aa,"RB, LB",Narrows,VA,155,155,14.1,48,107,8.5,1.0,11,2025,tackles
205,Kale,Meadors,Kale Meadors,/tx/thorndale/thorndale-bulldogs/athletes/kale-meadors/football/stats/?careerid=3154naa1asl77,3154naa1asl77,,Thorndale,TX,155,155,14.1,84,71,8.0,1.0,11,2025,tackles
206,Braedyn,Foster,Braedyn Foster,/in/lakeville/laville-lancers/athletes/braedyn-foster/football/stats/?careerid=tbfslblm1ijp9,tbfslblm1ijp9,"LB, G",LaVille,IN,155,155,12.9,103,52,9.0,0.5,12,2025,tackles
207,Gabe,Forren,Gabe Forren,/pa/quarryville/solanco-golden-mules/athletes/gabe-forren/football/stats/?careerid=4q8ob9mlt9o66,4q8ob9mlt9o66,"FS, WR",Solanco,PA,155,155,11.9,105,50,4.0,0.0,13,2025,tackles
208,Jadon,Hernandez,Jadon Hernandez,/tx/sealy/sealy-tigers/athletes/jadon-hernandez/football/stats/?careerid=b6dkoi2p6cmvf,b6dkoi2p6cmvf,"MLB, OLB",Sealy,TX,155,155,11.9,69,86,6.0,2.0,13,2025,tackles
209,Isaac,Saenz,Isaac Saenz,/tx/canadian/canadian-wildcats/athletes/isaac-saenz/football/stats/?careerid=ec425q9h6ec77,ec425q9h6ec77,"WR, DB",Canadian,TX,155,155,11.9,14,141,20.0,3.0,13,2025,tackles
210,Easton,Kojima,Easton Kojima,/ut/orem/orem-tigers/athletes/easton-kojima/football/stats/?careerid=a9pj12pdsdqbb,a9pj12pdsdqbb,"MLB, OLB",Orem,UT,155,155,11.1,65,90,24.0,5.0,14,2025,tackles
211,Corbin,Vinglish,Corbin Vinglish,/pa/cresson/penn-cambria-panthers/athletes/corbin-vinglish/football/stats/?careerid=dbsjr9ljuklcc,dbsjr9ljuklcc,"MLB, RB",Penn Cambria,PA,155,155,10.3,77,78,12.0,3.0,15,2025,tackles
212,Angelo,Luopa,Angelo Luopa,/ca/antelope/antelope-titans/athletes/angelo-luopa/football/stats/?careerid=gtf4mdc2gcdp9,gtf4mdc2gcdp9,"FS, SS",Antelope,CA,154,154,14.0,64,90,7.0,0.0,11,2025,tackles
213,Cooper,Middleton,Cooper Middleton,/ga/dalton/christian-heritage-lions/athletes/cooper-middleton/football/stats/?careerid=18gs48jj2eb00,18gs48jj2eb00,"MLB, RB",Christian Heritage,GA,154,154,14.0,110,44,18.0,7.0,11,2025,tackles
214,Ethan,Rash,Ethan Rash,/ok/norman/norman-north-timberwolves/athletes/ethan-rash/football/stats/?careerid=3mhh03eog1bvf,3mhh03eog1bvf,SS,Norman North,OK,154,154,14.0,84,70,2.0,0.0,11,2025,tackles
